"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"4316",43.15,"m1",1,-0.386533,-502.087277,0,0.012684,0.068492,0,0.012684,0.068492,0
"4317",43.16,"m1",1,-0.386617,-502.087734,0,0.012684,0.068492,0,0.012684,0.068492,0
"4318",43.17,"m1",1,-0.386702,-502.088191,0,0.012684,0.068492,0,0.012684,0.068492,0
"4319",43.18,"m1",1,-0.386787,-502.088648,0,0.012684,0.068492,0,0.012684,0.068492,0
"4320",43.19,"m1",1,-0.386871,-502.089105,0,0.012684,0.068492,0,0.012684,0.068492,0
"4321",43.2,"m1",1,-0.386956,-502.089561,0,0.012684,0.068492,0,0.012684,0.068492,0
"4322",43.21,"m1",1,-0.38704,-502.090018,0,0.012684,0.068492,0,0.012684,0.068492,0
"4323",43.22,"m1",1,-0.387125,-502.090475,0,0.012684,0.068492,0,0.012684,0.068492,0
"4324",43.23,"m1",1,-0.38721,-502.090932,0,0.012684,0.068492,0,0.012684,0.068492,0
"4325",43.24,"m1",1,-0.387294,-502.091389,0,0.012684,0.068492,0,0.012684,0.068492,0
"4326",43.25,"m1",1,-0.387379,-502.091846,0,0.012684,0.068492,0,0.012684,0.068492,0
"4327",43.26,"m1",1,-0.387463,-502.092302,0,0.012684,0.068492,0,0.012684,0.068492,0
"4328",43.27,"m1",1,-0.387548,-502.092759,0,0.012684,0.068492,0,0.012684,0.068492,0
"4329",43.28,"m1",1,-0.387633,-502.093216,0,0.012684,0.068492,0,0.012684,0.068492,0
"4330",43.29,"m1",1,-0.387717,-502.093673,0,0.012684,0.068492,0,0.012684,0.068492,0
"4331",43.3,"m1",1,-0.387802,-502.09413,0,0.012684,0.068492,0,0.012684,0.068492,0
"4332",43.31,"m1",1,-0.387886,-502.094587,0,0.012684,0.068492,0,0.012684,0.068492,0
"4333",43.32,"m1",1,-0.387971,-502.095044,0,0.012684,0.068492,0,0.012684,0.068492,0
"4334",43.33,"m1",1,-0.388056,-502.0955,0,0.012684,0.068492,0,0.012684,0.068492,0
"4335",43.34,"m1",1,-0.38814,-502.095957,0,0.012684,0.068492,0,0.012684,0.068492,0
"4336",43.35,"m1",1,-0.388225,-502.096414,0,0.012684,0.068492,0,0.012684,0.068492,0
"4337",43.36,"m1",1,-0.388309,-502.096871,0,0.012684,0.068492,0,0.012684,0.068492,0
"4338",43.37,"m1",1,-0.388394,-502.097328,0,0.012684,0.068492,0,0.012684,0.068492,0
"4339",43.38,"m1",1,-0.388479,-502.097785,0,0.012684,0.068492,0,0.012684,0.068492,0
"4340",43.39,"m1",1,-0.388563,-502.098241,0,0.012684,0.068492,0,0.012684,0.068492,0
"4341",43.4,"m1",1,-0.388648,-502.098698,0,0.012684,0.068492,0,0.012684,0.068492,0
"4342",43.41,"m1",1,-0.388732,-502.099155,0,0.012684,0.068492,0,0.012684,0.068492,0
"4343",43.42,"m1",1,-0.388817,-502.099612,0,0.012684,0.068492,0,0.012684,0.068492,0
"4344",43.43,"m1",1,-0.388902,-502.100069,0,0.012684,0.068492,0,0.012684,0.068492,0
"4345",43.44,"m1",1,-0.388986,-502.100526,0,0.012684,0.068492,0,0.012684,0.068492,0
"4346",43.45,"m1",1,-0.389071,-502.100982,0,0.012684,0.068492,0,0.012684,0.068492,0
"4347",43.46,"m1",1,-0.389155,-502.101439,0,0.012684,0.068492,0,0.012684,0.068492,0
"4348",43.47,"m1",1,-0.38924,-502.101896,0,0.012684,0.068492,0,0.012684,0.068492,0
"4349",43.48,"m1",1,-0.389325,-502.102353,0,0.012684,0.068492,0,0.012684,0.068492,0
"4350",43.49,"m1",1,-0.389409,-502.10281,0,0.012684,0.068492,0,0.012684,0.068492,0
"4351",43.5,"m1",1,-0.389494,-502.103267,0,0.012684,0.068492,0,0.012684,0.068492,0
"4352",43.51,"m1",1,-0.389578,-502.103724,0,0.012684,0.068492,0,0.012684,0.068492,0
"4353",43.52,"m1",1,-0.389663,-502.10418,0,0.012684,0.068492,0,0.012684,0.068492,0
"4354",43.53,"m1",1,-0.389748,-502.104637,0,0.012684,0.068492,0,0.012684,0.068492,0
"4355",43.54,"m1",1,-0.389832,-502.105094,0,0.012684,0.068492,0,0.012684,0.068492,0
"4356",43.55,"m1",1,-0.389917,-502.105551,0,0.012684,0.068492,0,0.012684,0.068492,0
"4357",43.56,"m1",1,-0.390001,-502.106008,0,0.012684,0.068492,0,0.012684,0.068492,0
"4358",43.57,"m1",1,-0.390086,-502.106465,0,0.012684,0.068492,0,0.012684,0.068492,0
"4359",43.58,"m1",1,-0.390171,-502.106921,0,0.012684,0.068492,0,0.012684,0.068492,0
"4360",43.59,"m1",1,-0.390255,-502.107378,0,0.012684,0.068492,0,0.012684,0.068492,0
"4361",43.6,"m1",1,-0.39034,-502.107835,0,0.012684,0.068492,0,0.012684,0.068492,0
"4362",43.61,"m1",1,-0.390424,-502.108292,0,0.012684,0.068492,0,0.012684,0.068492,0
"4363",43.62,"m1",1,-0.390509,-502.108749,0,0.012684,0.068492,0,0.012684,0.068492,0
"4364",43.63,"m1",1,-0.390594,-502.109206,0,0.012684,0.068492,0,0.012684,0.068492,0
"4365",43.64,"m1",1,-0.390678,-502.109663,0,0.012684,0.068492,0,0.012684,0.068492,0
"4366",43.65,"m1",1,-0.390763,-502.110119,0,0.012684,0.068492,0,0.012684,0.068492,0
"4367",43.66,"m1",1,-0.390847,-502.110576,0,0.012684,0.068492,0,0.012684,0.068492,0
"4368",43.67,"m1",1,-0.390932,-502.111033,0,0.012684,0.068492,0,0.012684,0.068492,0
"4369",43.68,"m1",1,-0.391017,-502.11149,0,0.012684,0.068492,0,0.012684,0.068492,0
"4370",43.69,"m1",1,-0.391101,-502.111947,0,0.012684,0.068492,0,0.012684,0.068492,0
"4371",43.7,"m1",1,-0.391186,-502.112404,0,0.012684,0.068492,0,0.012684,0.068492,0
"4372",43.71,"m1",1,-0.39127,-502.11286,0,0.012684,0.068492,0,0.012684,0.068492,0
"4373",43.72,"m1",1,-0.391355,-502.113317,0,0.012684,0.068492,0,0.012684,0.068492,0
"4374",43.73,"m1",1,-0.39144,-502.113774,0,0.012684,0.068492,0,0.012684,0.068492,0
"4375",43.74,"m1",1,-0.391524,-502.114231,0,0.012684,0.068492,0,0.012684,0.068492,0
"4376",43.75,"m1",1,-0.391609,-502.114688,0,0.012684,0.068492,0,0.012684,0.068492,0
"4377",43.76,"m1",1,-0.391693,-502.115145,0,0.012684,0.068492,0,0.012684,0.068492,0
"4378",43.77,"m1",1,-0.391778,-502.115601,0,0.012684,0.068492,0,0.012684,0.068492,0
"4379",43.78,"m1",1,-0.391863,-502.116058,0,0.012684,0.068492,0,0.012684,0.068492,0
"4380",43.79,"m1",1,-0.391947,-502.116515,0,0.012684,0.068492,0,0.012684,0.068492,0
"4381",43.8,"m1",1,-0.392032,-502.116972,0,0.012684,0.068492,0,0.012684,0.068492,0
"4382",43.81,"m1",1,-0.392116,-502.117429,0,0.012684,0.068492,0,0.012684,0.068492,0
"4383",43.82,"m1",1,-0.392201,-502.117886,0,0.012684,0.068492,0,0.012684,0.068492,0
"4384",43.83,"m1",1,-0.392286,-502.118343,0,0.012684,0.068492,0,0.012684,0.068492,0
"4385",43.84,"m1",1,-0.39237,-502.118799,0,0.012684,0.068492,0,0.012684,0.068492,0
"4386",43.85,"m1",1,-0.392455,-502.119256,0,0.012684,0.068492,0,0.012684,0.068492,0
"4387",43.86,"m1",1,-0.392539,-502.119713,0,0.012684,0.068492,0,0.012684,0.068492,0
"4388",43.87,"m1",1,-0.392624,-502.12017,0,0.012684,0.068492,0,0.012684,0.068492,0
"4389",43.88,"m1",1,-0.392709,-502.120627,0,0.012684,0.068492,0,0.012684,0.068492,0
"4390",43.89,"m1",1,-0.392793,-502.121084,0,0.012684,0.068492,0,0.012684,0.068492,0
"4391",43.9,"m1",1,-0.392878,-502.12154,0,0.012684,0.068492,0,0.012684,0.068492,0
"4392",43.91,"m1",1,-0.392962,-502.121997,0,0.012684,0.068492,0,0.012684,0.068492,0
"4393",43.92,"m1",1,-0.393047,-502.122454,0,0.012684,0.068492,0,0.012684,0.068492,0
"4394",43.93,"m1",1,-0.393132,-502.122911,0,0.012684,0.068492,0,0.012684,0.068492,0
"4395",43.94,"m1",1,-0.393216,-502.123368,0,0.012684,0.068492,0,0.012684,0.068492,0
"4396",43.95,"m1",1,-0.393301,-502.123825,0,0.012684,0.068492,0,0.012684,0.068492,0
"4397",43.96,"m1",1,-0.393385,-502.124282,0,0.012684,0.068492,0,0.012684,0.068492,0
"4398",43.97,"m1",1,-0.39347,-502.124738,0,0.012684,0.068492,0,0.012684,0.068492,0
"4399",43.98,"m1",1,-0.393555,-502.125195,0,0.012684,0.068492,0,0.012684,0.068492,0
"4400",43.99,"m1",1,-0.393639,-502.125652,0,0.012684,0.068492,0,0.012684,0.068492,0
"4401",44,"m1",1,-0.393724,-502.126109,0,0.012684,0.068492,0,0.012684,0.068492,0
"4402",44.01,"m1",1,-0.393808,-502.126566,0,0.012684,0.068492,0,0.012684,0.068492,0
"4403",44.02,"m1",1,-0.393893,-502.127023,0,0.012684,0.068492,0,0.012684,0.068492,0
"4404",44.03,"m1",1,-0.393978,-502.127479,0,0.012684,0.068492,0,0.012684,0.068492,0
"4405",44.04,"m1",1,-0.394062,-502.127936,0,0.012684,0.068492,0,0.012684,0.068492,0
"4406",44.05,"m1",1,-0.394147,-502.128393,0,0.012684,0.068492,0,0.012684,0.068492,0
"4407",44.06,"m1",1,-0.394231,-502.12885,0,0.012684,0.068492,0,0.012684,0.068492,0
"4408",44.07,"m1",1,-0.394316,-502.129307,0,0.012684,0.068492,0,0.012684,0.068492,0
"4409",44.08,"m1",1,-0.394401,-502.129764,0,0.012684,0.068492,0,0.012684,0.068492,0
"4410",44.09,"m1",1,-0.394485,-502.13022,0,0.012684,0.068492,0,0.012684,0.068492,0
"4411",44.1,"m1",1,-0.39457,-502.130677,0,0.012684,0.068492,0,0.012684,0.068492,0
"4412",44.11,"m1",1,-0.394654,-502.131134,0,0.012684,0.068492,0,0.012684,0.068492,0
"4413",44.12,"m1",1,-0.394739,-502.131591,0,0.012684,0.068492,0,0.012684,0.068492,0
"4414",44.13,"m1",1,-0.394824,-502.132048,0,0.012684,0.068492,0,0.012684,0.068492,0
"4415",44.14,"m1",1,-0.394908,-502.132505,0,0.012684,0.068492,0,0.012684,0.068492,0
"4416",44.15,"m1",1,-0.394993,-502.132962,0,0.012684,0.068492,0,0.012684,0.068492,0
"4417",44.16,"m1",1,-0.395077,-502.133418,0,0.012684,0.068492,0,0.012684,0.068492,0
"4418",44.17,"m1",1,-0.395162,-502.133875,0,0.012684,0.068492,0,0.012684,0.068492,0
"4419",44.18,"m1",1,-0.395247,-502.134332,0,0.012684,0.068492,0,0.012684,0.068492,0
"4420",44.19,"m1",1,-0.395331,-502.134789,0,0.012684,0.068492,0,0.012684,0.068492,0
"4421",44.2,"m1",1,-0.395416,-502.135246,0,0.012684,0.068492,0,0.012684,0.068492,0
"4422",44.21,"m1",1,-0.3955,-502.135703,0,0.012684,0.068492,0,0.012684,0.068492,0
"4423",44.22,"m1",1,-0.395585,-502.136159,0,0.012684,0.068492,0,0.012684,0.068492,0
"4424",44.23,"m1",1,-0.39567,-502.136616,0,0.012684,0.068492,0,0.012684,0.068492,0
"4425",44.24,"m1",1,-0.395754,-502.137073,0,0.012684,0.068492,0,0.012684,0.068492,0
"4426",44.25,"m1",1,-0.395839,-502.13753,0,0.012684,0.068492,0,0.012684,0.068492,0
"4427",44.26,"m1",1,-0.395923,-502.137987,0,0.012684,0.068492,0,0.012684,0.068492,0
"4428",44.27,"m1",1,-0.396008,-502.138444,0,0.012684,0.068492,0,0.012684,0.068492,0
"4429",44.28,"m1",1,-0.396093,-502.138901,0,0.012684,0.068492,0,0.012684,0.068492,0
"4430",44.29,"m1",1,-0.396177,-502.139357,0,0.012684,0.068492,0,0.012684,0.068492,0
"4431",44.3,"m1",1,-0.396262,-502.139814,0,0.012684,0.068492,0,0.012684,0.068492,0
"4432",44.31,"m1",1,-0.396346,-502.140271,0,0.012684,0.068492,0,0.012684,0.068492,0
"4433",44.32,"m1",1,-0.396431,-502.140728,0,0.012684,0.068492,0,0.012684,0.068492,0
"4434",44.33,"m1",1,-0.396516,-502.141185,0,0.012684,0.068492,0,0.012684,0.068492,0
"4435",44.34,"m1",1,-0.3966,-502.141642,0,0.012684,0.068492,0,0.012684,0.068492,0
"4436",44.35,"m1",1,-0.396685,-502.142098,0,0.012684,0.068492,0,0.012684,0.068492,0
"4437",44.36,"m1",1,-0.396769,-502.142555,0,0.012684,0.068492,0,0.012684,0.068492,0
"4438",44.37,"m1",1,-0.396854,-502.143012,0,0.012684,0.068492,0,0.012684,0.068492,0
"4439",44.38,"m1",1,-0.396939,-502.143469,0,0.012684,0.068492,0,0.012684,0.068492,0
"4440",44.39,"m1",1,-0.397023,-502.143926,0,0.012684,0.068492,0,0.012684,0.068492,0
"4441",44.4,"m1",1,-0.397108,-502.144383,0,0.012684,0.068492,0,0.012684,0.068492,0
"4442",44.41,"m1",1,-0.397192,-502.144839,0,0.012684,0.068492,0,0.012684,0.068492,0
"4443",44.42,"m1",1,-0.397277,-502.145296,0,0.012684,0.068492,0,0.012684,0.068492,0
"4444",44.43,"m1",1,-0.397362,-502.145753,0,0.012684,0.068492,0,0.012684,0.068492,0
"4445",44.44,"m1",1,-0.397446,-502.14621,0,0.012684,0.068492,0,0.012684,0.068492,0
"4446",44.45,"m1",1,-0.397531,-502.146667,0,0.012684,0.068492,0,0.012684,0.068492,0
"4447",44.46,"m1",1,-0.397616,-502.147124,0,0.012684,0.068492,0,0.012684,0.068492,0
"4448",44.47,"m1",1,-0.3977,-502.147581,0,0.012684,0.068492,0,0.012684,0.068492,0
"4449",44.48,"m1",1,-0.397785,-502.148037,0,0.012684,0.068492,0,0.012684,0.068492,0
"4450",44.49,"m1",1,-0.397869,-502.148494,0,0.012684,0.068492,0,0.012684,0.068492,0
"4451",44.5,"m1",1,-0.397954,-502.148951,0,0.012684,0.068492,0,0.012684,0.068492,0
"4452",44.51,"m1",1,-0.398039,-502.149408,0,0.012684,0.068492,0,0.012684,0.068492,0
"4453",44.52,"m1",1,-0.398123,-502.149865,0,0.012684,0.068492,0,0.012684,0.068492,0
"4454",44.53,"m1",1,-0.398208,-502.150322,0,0.012684,0.068492,0,0.012684,0.068492,0
"4455",44.54,"m1",1,-0.398292,-502.150778,0,0.012684,0.068492,0,0.012684,0.068492,0
"4456",44.55,"m1",1,-0.398377,-502.151235,0,0.012684,0.068492,0,0.012684,0.068492,0
"4457",44.56,"m1",1,-0.398462,-502.151692,0,0.012684,0.068492,0,0.012684,0.068492,0
"4458",44.57,"m1",1,-0.398546,-502.152149,0,0.012684,0.068492,0,0.012684,0.068492,0
"4459",44.58,"m1",1,-0.398631,-502.152606,0,0.012684,0.068492,0,0.012684,0.068492,0
"4460",44.59,"m1",1,-0.398715,-502.153063,0,0.012684,0.068492,0,0.012684,0.068492,0
"4461",44.6,"m1",1,-0.3988,-502.15352,0,0.012684,0.068492,0,0.012684,0.068492,0
"4462",44.61,"m1",1,-0.398885,-502.153976,0,0.012684,0.068492,0,0.012684,0.068492,0
"4463",44.62,"m1",1,-0.398969,-502.154433,0,0.012684,0.068492,0,0.012684,0.068492,0
"4464",44.63,"m1",1,-0.399054,-502.15489,0,0.012684,0.068492,0,0.012684,0.068492,0
"4465",44.64,"m1",1,-0.399138,-502.155347,0,0.012684,0.068492,0,0.012684,0.068492,0
"4466",44.65,"m1",1,-0.399223,-502.155804,0,0.012684,0.068492,0,0.012684,0.068492,0
"4467",44.66,"m1",1,-0.399308,-502.156261,0,0.012684,0.068492,0,0.012684,0.068492,0
"4468",44.67,"m1",1,-0.399392,-502.156717,0,0.012684,0.068492,0,0.012684,0.068492,0
"4469",44.68,"m1",1,-0.399477,-502.157174,0,0.012684,0.068492,0,0.012684,0.068492,0
"4470",44.69,"m1",1,-0.399561,-502.157631,0,0.012684,0.068492,0,0.012684,0.068492,0
"4471",44.7,"m1",1,-0.399646,-502.158088,0,0.012684,0.068492,0,0.012684,0.068492,0
"4472",44.71,"m1",1,-0.399731,-502.158545,0,0.012684,0.068492,0,0.012684,0.068492,0
"4473",44.72,"m1",1,-0.399815,-502.159002,0,0.012684,0.068492,0,0.012684,0.068492,0
"4474",44.73,"m1",1,-0.3999,-502.159458,0,0.012684,0.068492,0,0.012684,0.068492,0
"4475",44.74,"m1",1,-0.399984,-502.159915,0,0.012684,0.068492,0,0.012684,0.068492,0
"4476",44.75,"m1",1,-0.400069,-502.160372,0,0.012684,0.068492,0,0.012684,0.068492,0
"4477",44.76,"m1",1,-0.400154,-502.160829,0,0.012684,0.068492,0,0.012684,0.068492,0
"4478",44.77,"m1",1,-0.400238,-502.161286,0,0.012684,0.068492,0,0.012684,0.068492,0
"4479",44.78,"m1",1,-0.400323,-502.161743,0,0.012684,0.068492,0,0.012684,0.068492,0
"4480",44.79,"m1",1,-0.400407,-502.1622,0,0.012684,0.068492,0,0.012684,0.068492,0
"4481",44.8,"m1",1,-0.400492,-502.162656,0,0.012684,0.068492,0,0.012684,0.068492,0
"4482",44.81,"m1",1,-0.400577,-502.163113,0,0.012684,0.068492,0,0.012684,0.068492,0
"4483",44.82,"m1",1,-0.400661,-502.16357,0,0.012684,0.068492,0,0.012684,0.068492,0
"4484",44.83,"m1",1,-0.400746,-502.164027,0,0.012684,0.068492,0,0.012684,0.068492,0
"4485",44.84,"m1",1,-0.40083,-502.164484,0,0.012684,0.068492,0,0.012684,0.068492,0
"4486",44.85,"m1",1,-0.400915,-502.164941,0,0.012684,0.068492,0,0.012684,0.068492,0
"4487",44.86,"m1",1,-0.401,-502.165397,0,0.012684,0.068492,0,0.012684,0.068492,0
"4488",44.87,"m1",1,-0.401084,-502.165854,0,0.012684,0.068492,0,0.012684,0.068492,0
"4489",44.88,"m1",1,-0.401169,-502.166311,0,0.012684,0.068492,0,0.012684,0.068492,0
"4490",44.89,"m1",1,-0.401253,-502.166768,0,0.012684,0.068492,0,0.012684,0.068492,0
"4491",44.9,"m1",1,-0.401338,-502.167225,0,0.012684,0.068492,0,0.012684,0.068492,0
"4492",44.91,"m1",1,-0.401423,-502.167682,0,0.012684,0.068492,0,0.012684,0.068492,0
"4493",44.92,"m1",1,-0.401507,-502.168139,0,0.012684,0.068492,0,0.012684,0.068492,0
"4494",44.93,"m1",1,-0.401592,-502.168595,0,0.012684,0.068492,0,0.012684,0.068492,0
"4495",44.94,"m1",1,-0.401676,-502.169052,0,0.012684,0.068492,0,0.012684,0.068492,0
"4496",44.95,"m1",1,-0.401761,-502.169509,0,0.012684,0.068492,0,0.012684,0.068492,0
"4497",44.96,"m1",1,-0.401846,-502.169966,0,0.012684,0.068492,0,0.012684,0.068492,0
"4498",44.97,"m1",1,-0.40193,-502.170423,0,0.012684,0.068492,0,0.012684,0.068492,0
"4499",44.98,"m1",1,-0.402015,-502.17088,0,0.012684,0.068492,0,0.012684,0.068492,0
"4500",44.99,"m1",1,-0.402099,-502.171336,0,0.012684,0.068492,0,0.012684,0.068492,0
"4501",45,"m1",1,-0.402184,-502.171793,0,0.012684,0.068492,0,0.012684,0.068492,0
"4502",45.01,"m1",1,-0.402269,-502.17225,0,0.012684,0.068492,0,0.012684,0.068492,0
"4503",45.02,"m1",1,-0.402353,-502.172707,0,0.012684,0.068492,0,0.012684,0.068492,0
"4504",45.03,"m1",1,-0.402438,-502.173164,0,0.012684,0.068492,0,0.012684,0.068492,0
"4505",45.04,"m1",1,-0.402522,-502.173621,0,0.012684,0.068492,0,0.012684,0.068492,0
"4506",45.05,"m1",1,-0.402607,-502.174077,0,0.012684,0.068492,0,0.012684,0.068492,0
"4507",45.06,"m1",1,-0.402692,-502.174534,0,0.012684,0.068492,0,0.012684,0.068492,0
"4508",45.07,"m1",1,-0.402776,-502.174991,0,0.012684,0.068492,0,0.012684,0.068492,0
"4509",45.08,"m1",1,-0.402861,-502.175448,0,0.012684,0.068492,0,0.012684,0.068492,0
"4510",45.09,"m1",1,-0.402945,-502.175905,0,0.012684,0.068492,0,0.012684,0.068492,0
"4511",45.1,"m1",1,-0.40303,-502.176362,0,0.012684,0.068492,0,0.012684,0.068492,0
"4512",45.11,"m1",1,-0.403115,-502.176819,0,0.012684,0.068492,0,0.012684,0.068492,0
"4513",45.12,"m1",1,-0.403199,-502.177275,0,0.012684,0.068492,0,0.012684,0.068492,0
"4514",45.13,"m1",1,-0.403284,-502.177732,0,0.012684,0.068492,0,0.012684,0.068492,0
"4515",45.14,"m1",1,-0.403368,-502.178189,0,0.012684,0.068492,0,0.012684,0.068492,0
"4516",45.15,"m1",1,-0.403453,-502.178646,0,0.012684,0.068492,0,0.012684,0.068492,0
"4517",45.16,"m1",1,-0.403538,-502.179103,0,0.012684,0.068492,0,0.012684,0.068492,0
"4518",45.17,"m1",1,-0.403622,-502.17956,0,0.012684,0.068492,0,0.012684,0.068492,0
"4519",45.18,"m1",1,-0.403707,-502.180016,0,0.012684,0.068492,0,0.012684,0.068492,0
"4520",45.19,"m1",1,-0.403791,-502.180473,0,0.012684,0.068492,0,0.012684,0.068492,0
"4521",45.2,"m1",1,-0.403876,-502.18093,0,0.012684,0.068492,0,0.012684,0.068492,0
"4522",45.21,"m1",1,-0.403961,-502.181387,0,0.012684,0.068492,0,0.012684,0.068492,0
"4523",45.22,"m1",1,-0.404045,-502.181844,0,0.012684,0.068492,0,0.012684,0.068492,0
"4524",45.23,"m1",1,-0.40413,-502.182301,0,0.012684,0.068492,0,0.012684,0.068492,0
"4525",45.24,"m1",1,-0.404214,-502.182758,0,0.012684,0.068492,0,0.012684,0.068492,0
"4526",45.25,"m1",1,-0.404299,-502.183214,0,0.012684,0.068492,0,0.012684,0.068492,0
"4527",45.26,"m1",1,-0.404384,-502.183671,0,0.012684,0.068492,0,0.012684,0.068492,0
"4528",45.27,"m1",1,-0.404468,-502.184128,0,0.012684,0.068492,0,0.012684,0.068492,0
"4529",45.28,"m1",1,-0.404553,-502.184585,0,0.012684,0.068492,0,0.012684,0.068492,0
"4530",45.29,"m1",1,-0.404637,-502.185042,0,0.012684,0.068492,0,0.012684,0.068492,0
"4531",45.3,"m1",1,-0.404722,-502.185499,0,0.012684,0.068492,0,0.012684,0.068492,0
"4532",45.31,"m1",1,-0.404807,-502.185955,0,0.012684,0.068492,0,0.012684,0.068492,0
"4533",45.32,"m1",1,-0.404891,-502.186412,0,0.012684,0.068492,0,0.012684,0.068492,0
"4534",45.33,"m1",1,-0.404976,-502.186869,0,0.012684,0.068492,0,0.012684,0.068492,0
"4535",45.34,"m1",1,-0.40506,-502.187326,0,0.012684,0.068492,0,0.012684,0.068492,0
"4536",45.35,"m1",1,-0.405145,-502.187783,0,0.012684,0.068492,0,0.012684,0.068492,0
"4537",45.36,"m1",1,-0.40523,-502.18824,0,0.012684,0.068492,0,0.012684,0.068492,0
"4538",45.37,"m1",1,-0.405314,-502.188696,0,0.012684,0.068492,0,0.012684,0.068492,0
"4539",45.38,"m1",1,-0.405399,-502.189153,0,0.012684,0.068492,0,0.012684,0.068492,0
"4540",45.39,"m1",1,-0.405483,-502.18961,0,0.012684,0.068492,0,0.012684,0.068492,0
"4541",45.4,"m1",1,-0.405568,-502.190067,0,0.012684,0.068492,0,0.012684,0.068492,0
"4542",45.41,"m1",1,-0.405653,-502.190524,0,0.012684,0.068492,0,0.012684,0.068492,0
"4543",45.42,"m1",1,-0.405737,-502.190981,0,0.012684,0.068492,0,0.012684,0.068492,0
"4544",45.43,"m1",1,-0.405822,-502.191438,0,0.012684,0.068492,0,0.012684,0.068492,0
"4545",45.44,"m1",1,-0.405906,-502.191894,0,0.012684,0.068492,0,0.012684,0.068492,0
"4546",45.45,"m1",1,-0.405991,-502.192351,0,0.012684,0.068492,0,0.012684,0.068492,0
"4547",45.46,"m1",1,-0.406076,-502.192808,0,0.012684,0.068492,0,0.012684,0.068492,0
"4548",45.47,"m1",1,-0.40616,-502.193265,0,0.012684,0.068492,0,0.012684,0.068492,0
"4549",45.48,"m1",1,-0.406245,-502.193722,0,0.012684,0.068492,0,0.012684,0.068492,0
"4550",45.49,"m1",1,-0.406329,-502.194179,0,0.012684,0.068492,0,0.012684,0.068492,0
"4551",45.5,"m1",1,-0.406414,-502.194635,0,0.012684,0.068492,0,0.012684,0.068492,0
"4552",45.51,"m1",1,-0.406499,-502.195092,0,0.012684,0.068492,0,0.012684,0.068492,0
"4553",45.52,"m1",1,-0.406583,-502.195549,0,0.012684,0.068492,0,0.012684,0.068492,0
"4554",45.53,"m1",1,-0.406668,-502.196006,0,0.012684,0.068492,0,0.012684,0.068492,0
"4555",45.54,"m1",1,-0.406752,-502.196463,0,0.012684,0.068492,0,0.012684,0.068492,0
"4556",45.55,"m1",1,-0.406837,-502.19692,0,0.012684,0.068492,0,0.012684,0.068492,0
"4557",45.56,"m1",1,-0.406922,-502.197377,0,0.012684,0.068492,0,0.012684,0.068492,0
"4558",45.57,"m1",1,-0.407006,-502.197833,0,0.012684,0.068492,0,0.012684,0.068492,0
"4559",45.58,"m1",1,-0.407091,-502.19829,0,0.012684,0.068492,0,0.012684,0.068492,0
"4560",45.59,"m1",1,-0.407175,-502.198747,0,0.012684,0.068492,0,0.012684,0.068492,0
"4561",45.6,"m1",1,-0.40726,-502.199204,0,0.012684,0.068492,0,0.012684,0.068492,0
"4562",45.61,"m1",1,-0.407345,-502.199661,0,0.012684,0.068492,0,0.012684,0.068492,0
"4563",45.62,"m1",1,-0.407429,-502.200118,0,0.012684,0.068492,0,0.012684,0.068492,0
"4564",45.63,"m1",1,-0.407514,-502.200574,0,0.012684,0.068492,0,0.012684,0.068492,0
"4565",45.64,"m1",1,-0.407598,-502.201031,0,0.012684,0.068492,0,0.012684,0.068492,0
"4566",45.65,"m1",1,-0.407683,-502.201488,0,0.012684,0.068492,0,0.012684,0.068492,0
"4567",45.66,"m1",1,-0.407768,-502.201945,0,0.012684,0.068492,0,0.012684,0.068492,0
"4568",45.67,"m1",1,-0.407852,-502.202402,0,0.012684,0.068492,0,0.012684,0.068492,0
"4569",45.68,"m1",1,-0.407937,-502.202859,0,0.012684,0.068492,0,0.012684,0.068492,0
"4570",45.69,"m1",1,-0.408021,-502.203315,0,0.012684,0.068492,0,0.012684,0.068492,0
"4571",45.7,"m1",1,-0.408106,-502.203772,0,0.012684,0.068492,0,0.012684,0.068492,0
"4572",45.71,"m1",1,-0.408191,-502.204229,0,0.012684,0.068492,0,0.012684,0.068492,0
"4573",45.72,"m1",1,-0.408275,-502.204686,0,0.012684,0.068492,0,0.012684,0.068492,0
"4574",45.73,"m1",1,-0.40836,-502.205143,0,0.012684,0.068492,0,0.012684,0.068492,0
"4575",45.74,"m1",1,-0.408444,-502.2056,0,0.012684,0.068492,0,0.012684,0.068492,0
"4576",45.75,"m1",1,-0.408529,-502.206057,0,0.012684,0.068492,0,0.012684,0.068492,0
"4577",45.76,"m1",1,-0.408614,-502.206513,0,0.012684,0.068492,0,0.012684,0.068492,0
"4578",45.77,"m1",1,-0.408698,-502.20697,0,0.012684,0.068492,0,0.012684,0.068492,0
"4579",45.78,"m1",1,-0.408783,-502.207427,0,0.012684,0.068492,0,0.012684,0.068492,0
"4580",45.79,"m1",1,-0.408867,-502.207884,0,0.012684,0.068492,0,0.012684,0.068492,0
"4581",45.8,"m1",1,-0.408952,-502.208341,0,0.012684,0.068492,0,0.012684,0.068492,0
"4582",45.81,"m1",1,-0.409037,-502.208798,0,0.012684,0.068492,0,0.012684,0.068492,0
"4583",45.82,"m1",1,-0.409121,-502.209254,0,0.012684,0.068492,0,0.012684,0.068492,0
