"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"5045",50.44,"m1",1,-0.042347,-0.999103,0,0.219868,-0.009561,0,0.219868,-0.009561,0
"5046",50.45,"m1",1,-0.040109,-0.999195,0,0.223819,-0.009235,0,0.223819,-0.009235,0
"5047",50.46,"m1",1,-0.037833,-0.999284,0,0.227547,-0.008874,0,0.227547,-0.008874,0
"5048",50.47,"m1",1,-0.035523,-0.999369,0,0.231048,-0.00848,0,0.231048,-0.00848,0
"5049",50.48,"m1",1,-0.033179,-0.999449,0,0.234319,-0.008054,0,0.234319,-0.008054,0
"5050",50.49,"m1",1,-0.030806,-0.999525,0,0.237356,-0.007598,0,0.237356,-0.007598,0
"5051",50.5,"m1",1,-0.028404,-0.999597,0,0.240158,-0.007113,0,0.240158,-0.007113,0
"5052",50.51,"m1",1,-0.025977,-0.999663,0,0.24272,-0.006602,0,0.24272,-0.006602,0
"5053",50.52,"m1",1,-0.023527,-0.999723,0,0.245041,-0.006067,0,0.245041,-0.006067,0
"5054",50.53,"m1",1,-0.021056,-0.999778,0,0.247119,-0.00551,0,0.247119,-0.00551,0
"5055",50.54,"m1",1,-0.018566,-0.999828,0,0.248951,-0.004933,0,0.248951,-0.004933,0
"5056",50.55,"m1",1,-0.016061,-0.999871,0,0.250537,-0.004338,0,0.250537,-0.004338,0
"5057",50.56,"m1",1,-0.013542,-0.999908,0,0.251873,-0.003728,0,0.251873,-0.003728,0
"5058",50.57,"m1",1,-0.011012,-0.999939,0,0.252961,-0.003106,0,0.252961,-0.003106,0
"5059",50.58,"m1",1,-0.008474,-0.999964,0,0.253797,-0.002473,0,0.253797,-0.002473,0
"5060",50.59,"m1",1,-0.00593,-0.999982,0,0.254383,-0.001832,0,0.254383,-0.001832,0
"5061",50.6,"m1",1,-0.003383,-0.999994,0,0.254717,-0.001186,0,0.254717,-0.001186,0
"5062",50.61,"m1",1,-0.000835,-1,0,0.2548,-0.000537,0,0.2548,-0.000537,0
"5063",50.62,"m1",1,0.001711,-0.999999,0,0.254631,0.000111,0,0.254631,0.000111,0
"5064",50.63,"m1",1,0.004253,-0.999991,0,0.254211,0.000758,0,0.254211,0.000758,0
"5065",50.64,"m1",1,0.006788,-0.999977,0,0.25354,0.0014,0,0.25354,0.0014,0
"5066",50.65,"m1",1,0.009315,-0.999957,0,0.252621,0.002034,0,0.252621,0.002034,0
"5067",50.66,"m1",1,0.011829,-0.99993,0,0.251453,0.002658,0,0.251453,0.002658,0
"5068",50.67,"m1",1,0.01433,-0.999897,0,0.250038,0.003271,0,0.250038,0.003271,0
"5069",50.68,"m1",1,0.016813,-0.999859,0,0.248378,0.003868,0,0.248378,0.003868,0
"5070",50.69,"m1",1,0.019278,-0.999814,0,0.246476,0.004449,0,0.246476,0.004449,0
"5071",50.7,"m1",1,0.021721,-0.999764,0,0.244332,0.00501,0,0.244332,0.00501,0
"5072",50.71,"m1",1,0.024141,-0.999709,0,0.24195,0.00555,0,0.24195,0.00555,0
"5073",50.72,"m1",1,0.026534,-0.999648,0,0.239332,0.006066,0,0.239332,0.006066,0
"5074",50.73,"m1",1,0.028899,-0.999582,0,0.236482,0.006557,0,0.236482,0.006557,0
"5075",50.74,"m1",1,0.031233,-0.999512,0,0.233402,0.007021,0,0.233402,0.007021,0
"5076",50.75,"m1",1,0.033534,-0.999438,0,0.230096,0.007455,0,0.230096,0.007455,0
"5077",50.76,"m1",1,0.0358,-0.999359,0,0.226567,0.007859,0,0.226567,0.007859,0
"5078",50.77,"m1",1,0.038028,-0.999277,0,0.22282,0.008231,0,0.22282,0.008231,0
"5079",50.78,"m1",1,0.040217,-0.999191,0,0.218858,0.008569,0,0.218858,0.008569,0
"5080",50.79,"m1",1,0.042363,-0.999102,0,0.214685,0.008872,0,0.214685,0.008872,0
"5081",50.8,"m1",1,0.044466,-0.999011,0,0.210307,0.009139,0,0.210307,0.009139,0
"5082",50.81,"m1",1,0.046524,-0.998917,0,0.205727,0.009369,0,0.205727,0.009369,0
"5083",50.82,"m1",1,0.048533,-0.998822,0,0.200951,0.009562,0,0.200951,0.009562,0
"5084",50.83,"m1",1,0.050493,-0.998724,0,0.195984,0.009716,0,0.195984,0.009716,0
"5085",50.84,"m1",1,0.052401,-0.998626,0,0.19083,0.009831,0,0.19083,0.009831,0
"5086",50.85,"m1",1,0.054256,-0.998527,0,0.185496,0.009906,0,0.185496,0.009906,0
"5087",50.86,"m1",1,0.056056,-0.998428,0,0.179986,0.009942,0,0.179986,0.009942,0
"5088",50.87,"m1",1,0.057799,-0.998328,0,0.174306,0.009939,0,0.174306,0.009939,0
"5089",50.88,"m1",1,0.059484,-0.998229,0,0.168463,0.009896,0,0.168463,0.009896,0
"5090",50.89,"m1",1,0.061109,-0.998131,0,0.162462,0.009814,0,0.162462,0.009814,0
"5091",50.9,"m1",1,0.062672,-0.998034,0,0.15631,0.009693,0,0.15631,0.009693,0
"5092",50.91,"m1",1,0.064172,-0.997939,0,0.150012,0.009533,0,0.150012,0.009533,0
"5093",50.92,"m1",1,0.065607,-0.997846,0,0.143575,0.009336,0,0.143575,0.009336,0
"5094",50.93,"m1",1,0.066978,-0.997754,0,0.137005,0.009102,0,0.137005,0.009102,0
"5095",50.94,"m1",1,0.068281,-0.997666,0,0.13031,0.008833,0,0.13031,0.008833,0
"5096",50.95,"m1",1,0.069516,-0.997581,0,0.123495,0.008529,0,0.123495,0.008529,0
"5097",50.96,"m1",1,0.070681,-0.997499,0,0.116567,0.008191,0,0.116567,0.008191,0
"5098",50.97,"m1",1,0.071777,-0.997421,0,0.109535,0.007822,0,0.109535,0.007822,0
"5099",50.98,"m1",1,0.072801,-0.997347,0,0.102403,0.007422,0,0.102403,0.007422,0
"5100",50.99,"m1",1,0.073752,-0.997277,0,0.09518,0.006993,0,0.09518,0.006993,0
"5101",51,"m1",1,0.074631,-0.997211,0,0.087872,0.006537,0,0.087872,0.006537,0
"5102",51.01,"m1",1,0.075436,-0.997151,0,0.080487,0.006056,0,0.080487,0.006056,0
"5103",51.02,"m1",1,0.076166,-0.997095,0,0.073032,0.005552,0,0.073032,0.005552,0
"5104",51.03,"m1",1,0.076821,-0.997045,0,0.065514,0.005026,0,0.065514,0.005026,0
"5105",51.04,"m1",1,0.077401,-0.997,0,0.05794,0.004481,0,0.05794,0.004481,0
"5106",51.05,"m1",1,0.077904,-0.996961,0,0.050319,0.003919,0,0.050319,0.003919,0
"5107",51.06,"m1",1,0.078331,-0.996927,0,0.042656,0.003342,0,0.042656,0.003342,0
"5108",51.07,"m1",1,0.07868,-0.9969,0,0.03496,0.002753,0,0.03496,0.002753,0
"5109",51.08,"m1",1,0.078953,-0.996878,0,0.027238,0.002154,0,0.027238,0.002154,0
"5110",51.09,"m1",1,0.079148,-0.996863,0,0.019497,0.001546,0,0.019497,0.001546,0
"5111",51.1,"m1",1,0.079265,-0.996854,0,0.011746,0.000933,0,0.011746,0.000933,0
"5112",51.11,"m1",1,0.079305,-0.99685,0,0.00399,0.000317,0,0.00399,0.000317,0
"5113",51.12,"m1",1,0.079267,-0.996853,0,-0.003761,-0.000299,0,-0.003761,-0.000299,0
"5114",51.13,"m1",1,0.079152,-0.996863,0,-0.011502,-0.000914,0,-0.011502,-0.000914,0
"5115",51.14,"m1",1,0.07896,-0.996878,0,-0.019224,-0.001525,0,-0.019224,-0.001525,0
"5116",51.15,"m1",1,0.078691,-0.996899,0,-0.02692,-0.002129,0,-0.02692,-0.002129,0
"5117",51.16,"m1",1,0.078345,-0.996926,0,-0.034582,-0.002724,0,-0.034582,-0.002724,0
"5118",51.17,"m1",1,0.077923,-0.996959,0,-0.042204,-0.003308,0,-0.042204,-0.003308,0
"5119",51.18,"m1",1,0.077425,-0.996998,0,-0.049778,-0.003878,0,-0.049778,-0.003878,0
"5120",51.19,"m1",1,0.076852,-0.997042,0,-0.057297,-0.004433,0,-0.057297,-0.004433,0
"5121",51.2,"m1",1,0.076205,-0.997092,0,-0.064753,-0.00497,0,-0.064753,-0.00497,0
"5122",51.21,"m1",1,0.075483,-0.997147,0,-0.07214,-0.005487,0,-0.07214,-0.005487,0
"5123",51.22,"m1",1,0.074689,-0.997207,0,-0.079451,-0.005983,0,-0.079451,-0.005983,0
"5124",51.23,"m1",1,0.073822,-0.997271,0,-0.086678,-0.006454,0,-0.086678,-0.006454,0
"5125",51.24,"m1",1,0.072884,-0.99734,0,-0.093814,-0.0069,0,-0.093814,-0.0069,0
"5126",51.25,"m1",1,0.071875,-0.997414,0,-0.100853,-0.007319,0,-0.100853,-0.007319,0
"5127",51.26,"m1",1,0.070798,-0.997491,0,-0.107788,-0.007709,0,-0.107788,-0.007709,0
"5128",51.27,"m1",1,0.069651,-0.997571,0,-0.114612,-0.008069,0,-0.114612,-0.008069,0
"5129",51.28,"m1",1,0.068438,-0.997655,0,-0.121319,-0.008397,0,-0.121319,-0.008397,0
"5130",51.29,"m1",1,0.067159,-0.997742,0,-0.127903,-0.008692,0,-0.127903,-0.008692,0
"5131",51.3,"m1",1,0.065816,-0.997832,0,-0.134356,-0.008953,0,-0.134356,-0.008953,0
"5132",51.31,"m1",1,0.064409,-0.997924,0,-0.140673,-0.009179,0,-0.140673,-0.009179,0
"5133",51.32,"m1",1,0.06294,-0.998017,0,-0.146848,-0.00937,0,-0.146848,-0.00937,0
"5134",51.33,"m1",1,0.061412,-0.998113,0,-0.152874,-0.009524,0,-0.152874,-0.009524,0
"5135",51.34,"m1",1,0.059824,-0.998209,0,-0.158747,-0.009641,0,-0.158747,-0.009641,0
"5136",51.35,"m1",1,0.05818,-0.998306,0,-0.164459,-0.00972,0,-0.164459,-0.00972,0
"5137",51.36,"m1",1,0.05648,-0.998404,0,-0.170006,-0.009762,0,-0.170006,-0.009762,0
"5138",51.37,"m1",1,0.054726,-0.998501,0,-0.175383,-0.009767,0,-0.175383,-0.009767,0
"5139",51.38,"m1",1,0.05292,-0.998599,0,-0.180583,-0.009734,0,-0.180583,-0.009734,0
"5140",51.39,"m1",1,0.051064,-0.998695,0,-0.185603,-0.009663,0,-0.185603,-0.009663,0
"5141",51.4,"m1",1,0.049159,-0.998791,0,-0.190436,-0.009555,0,-0.190436,-0.009555,0
"5142",51.41,"m1",1,0.047209,-0.998885,0,-0.195079,-0.009411,0,-0.195079,-0.009411,0
"5143",51.42,"m1",1,0.045213,-0.998977,0,-0.199528,-0.00923,0,-0.199528,-0.00923,0
"5144",51.43,"m1",1,0.043176,-0.999067,0,-0.203776,-0.009015,0,-0.203776,-0.009015,0
"5145",51.44,"m1",1,0.041097,-0.999155,0,-0.207822,-0.008765,0,-0.207822,-0.008765,0
"5146",51.45,"m1",1,0.038981,-0.99924,0,-0.21166,-0.008481,0,-0.21166,-0.008481,0
"5147",51.46,"m1",1,0.036828,-0.999322,0,-0.215287,-0.008166,0,-0.215287,-0.008166,0
"5148",51.47,"m1",1,0.034641,-0.9994,0,-0.218699,-0.00782,0,-0.218699,-0.00782,0
"5149",51.48,"m1",1,0.032422,-0.999474,0,-0.221893,-0.007445,0,-0.221893,-0.007445,0
"5150",51.49,"m1",1,0.030173,-0.999545,0,-0.224867,-0.007041,0,-0.224867,-0.007041,0
"5151",51.5,"m1",1,0.027897,-0.999611,0,-0.227617,-0.006612,0,-0.227617,-0.006612,0
"5152",51.51,"m1",1,0.025596,-0.999672,0,-0.23014,-0.006158,0,-0.23014,-0.006158,0
"5153",51.52,"m1",1,0.023271,-0.999729,0,-0.232435,-0.005681,0,-0.232435,-0.005681,0
"5154",51.53,"m1",1,0.020926,-0.999781,0,-0.234498,-0.005183,0,-0.234498,-0.005183,0
"5155",51.54,"m1",1,0.018563,-0.999828,0,-0.236329,-0.004667,0,-0.236329,-0.004667,0
"5156",51.55,"m1",1,0.016184,-0.999869,0,-0.237926,-0.004134,0,-0.237926,-0.004134,0
"5157",51.56,"m1",1,0.013791,-0.999905,0,-0.239286,-0.003587,0,-0.239286,-0.003587,0
"5158",51.57,"m1",1,0.011387,-0.999935,0,-0.24041,-0.003027,0,-0.24041,-0.003027,0
"5159",51.58,"m1",1,0.008974,-0.99996,0,-0.241295,-0.002457,0,-0.241295,-0.002457,0
"5160",51.59,"m1",1,0.006555,-0.999979,0,-0.241942,-0.001879,0,-0.241942,-0.001879,0
"5161",51.6,"m1",1,0.004131,-0.999991,0,-0.24235,-0.001295,0,-0.24235,-0.001295,0
"5162",51.61,"m1",1,0.001706,-0.999999,0,-0.242518,-0.000708,0,-0.242518,-0.000708,0
"5163",51.62,"m1",1,-0.000719,-1,0,-0.242447,-0.00012,0,-0.242447,-0.00012,0
"5164",51.63,"m1",1,-0.00314,-0.999995,0,-0.242138,0.000467,0,-0.242138,0.000467,0
"5165",51.64,"m1",1,-0.005556,-0.999985,0,-0.241589,0.00105,0,-0.241589,0.00105,0
"5166",51.65,"m1",1,-0.007964,-0.999968,0,-0.240803,0.001628,0,-0.240803,0.001628,0
"5167",51.66,"m1",1,-0.010362,-0.999946,0,-0.239781,0.002197,0,-0.239781,0.002197,0
"5168",51.67,"m1",1,-0.012747,-0.999919,0,-0.238523,0.002756,0,-0.238523,0.002756,0
"5169",51.68,"m1",1,-0.015117,-0.999886,0,-0.237032,0.003303,0,-0.237032,0.003303,0
"5170",51.69,"m1",1,-0.01747,-0.999847,0,-0.235308,0.003835,0,-0.235308,0.003835,0
"5171",51.7,"m1",1,-0.019804,-0.999804,0,-0.233355,0.00435,0,-0.233355,0.00435,0
"5172",51.71,"m1",1,-0.022116,-0.999755,0,-0.231174,0.004846,0,-0.231174,0.004846,0
"5173",51.72,"m1",1,-0.024403,-0.999702,0,-0.228768,0.005322,0,-0.228768,0.005322,0
"5174",51.73,"m1",1,-0.026665,-0.999644,0,-0.226139,0.005776,0,-0.226139,0.005776,0
"5175",51.74,"m1",1,-0.028898,-0.999582,0,-0.22329,0.006206,0,-0.22329,0.006206,0
"5176",51.75,"m1",1,-0.0311,-0.999516,0,-0.220225,0.006609,0,-0.220225,0.006609,0
"5177",51.76,"m1",1,-0.033269,-0.999446,0,-0.216947,0.006986,0,-0.216947,0.006986,0
"5178",51.77,"m1",1,-0.035404,-0.999373,0,-0.21346,0.007334,0,-0.21346,0.007334,0
"5179",51.78,"m1",1,-0.037502,-0.999297,0,-0.209766,0.007652,0,-0.209766,0.007652,0
"5180",51.79,"m1",1,-0.03956,-0.999217,0,-0.205871,0.007938,0,-0.205871,0.007938,0
"5181",51.8,"m1",1,-0.041578,-0.999135,0,-0.201778,0.008193,0,-0.201778,0.008193,0
"5182",51.81,"m1",1,-0.043553,-0.999051,0,-0.197492,0.008414,0,-0.197492,0.008414,0
"5183",51.82,"m1",1,-0.045483,-0.998965,0,-0.193017,0.008601,0,-0.193017,0.008601,0
"5184",51.83,"m1",1,-0.047367,-0.998878,0,-0.188358,0.008754,0,-0.188358,0.008754,0
"5185",51.84,"m1",1,-0.049202,-0.998789,0,-0.183519,0.008871,0,-0.183519,0.008871,0
"5186",51.85,"m1",1,-0.050987,-0.998699,0,-0.178507,0.008953,0,-0.178507,0.008953,0
"5187",51.86,"m1",1,-0.05272,-0.998609,0,-0.173325,0.009,0,-0.173325,0.009,0
"5188",51.87,"m1",1,-0.0544,-0.998519,0,-0.16798,0.00901,0,-0.16798,0.00901,0
"5189",51.88,"m1",1,-0.056025,-0.998429,0,-0.162477,0.008984,0,-0.162477,0.008984,0
"5190",51.89,"m1",1,-0.057593,-0.99834,0,-0.156821,0.008923,0,-0.156821,0.008923,0
"5191",51.9,"m1",1,-0.059103,-0.998252,0,-0.151019,0.008827,0,-0.151019,0.008827,0
"5192",51.91,"m1",1,-0.060554,-0.998165,0,-0.145076,0.008695,0,-0.145076,0.008695,0
"5193",51.92,"m1",1,-0.061944,-0.99808,0,-0.138997,0.008529,0,-0.138997,0.008529,0
"5194",51.93,"m1",1,-0.063272,-0.997996,0,-0.132791,0.00833,0,-0.132791,0.00833,0
"5195",51.94,"m1",1,-0.064536,-0.997915,0,-0.126461,0.008098,0,-0.126461,0.008098,0
"5196",51.95,"m1",1,-0.065737,-0.997837,0,-0.120016,0.007834,0,-0.120016,0.007834,0
"5197",51.96,"m1",1,-0.066871,-0.997762,0,-0.113461,0.00754,0,-0.113461,0.00754,0
"5198",51.97,"m1",1,-0.067939,-0.997689,0,-0.106803,0.007215,0,-0.106803,0.007215,0
"5199",51.98,"m1",1,-0.06894,-0.997621,0,-0.100048,0.006863,0,-0.100048,0.006863,0
"5200",51.99,"m1",1,-0.069872,-0.997556,0,-0.093203,0.006484,0,-0.093203,0.006484,0
"5201",52,"m1",1,-0.070735,-0.997495,0,-0.086276,0.00608,0,-0.086276,0.00608,0
"5202",52.01,"m1",1,-0.071527,-0.997439,0,-0.079271,0.005653,0,-0.079271,0.005653,0
"5203",52.02,"m1",1,-0.072249,-0.997387,0,-0.072198,0.005204,0,-0.072198,0.005204,0
"5204",52.03,"m1",1,-0.0729,-0.997339,0,-0.065061,0.004734,0,-0.065061,0.004734,0
"5205",52.04,"m1",1,-0.073479,-0.997297,0,-0.05787,0.004247,0,-0.05787,0.004247,0
"5206",52.05,"m1",1,-0.073985,-0.997259,0,-0.050629,0.003743,0,-0.050629,0.003743,0
"5207",52.06,"m1",1,-0.074418,-0.997227,0,-0.043347,0.003225,0,-0.043347,0.003225,0
"5208",52.07,"m1",1,-0.074779,-0.9972,0,-0.03603,0.002695,0,-0.03603,0.002695,0
"5209",52.08,"m1",1,-0.075065,-0.997179,0,-0.028686,0.002155,0,-0.028686,0.002155,0
"5210",52.09,"m1",1,-0.075279,-0.997163,0,-0.021322,0.001607,0,-0.021322,0.001607,0
"5211",52.1,"m1",1,-0.075418,-0.997152,0,-0.013944,0.001054,0,-0.013944,0.001054,0
"5212",52.11,"m1",1,-0.075484,-0.997147,0,-0.00656,0.000496,0,-0.00656,0.000496,0
"5213",52.12,"m1",1,-0.075475,-0.997148,0,0.000823,-6.2e-05,0,0.000823,-6.2e-05,0
"5214",52.13,"m1",1,-0.075393,-0.997154,0,0.008198,-0.00062,0,0.008198,-0.00062,0
"5215",52.14,"m1",1,-0.075238,-0.997166,0,0.015558,-0.001175,0,0.015558,-0.001175,0
"5216",52.15,"m1",1,-0.075009,-0.997183,0,0.022896,-0.001725,0,0.022896,-0.001725,0
"5217",52.16,"m1",1,-0.074707,-0.997206,0,0.030204,-0.002267,0,0.030204,-0.002267,0
"5218",52.17,"m1",1,-0.074332,-0.997234,0,0.037477,-0.002801,0,0.037477,-0.002801,0
"5219",52.18,"m1",1,-0.073885,-0.997267,0,0.044706,-0.003322,0,0.044706,-0.003322,0
"5220",52.19,"m1",1,-0.073366,-0.997305,0,0.051886,-0.003831,0,0.051886,-0.003831,0
"5221",52.2,"m1",1,-0.072776,-0.997348,0,0.059008,-0.004323,0,0.059008,-0.004323,0
"5222",52.21,"m1",1,-0.072115,-0.997396,0,0.066067,-0.004799,0,0.066067,-0.004799,0
"5223",52.22,"m1",1,-0.071385,-0.997449,0,0.073055,-0.005255,0,0.073055,-0.005255,0
"5224",52.23,"m1",1,-0.070585,-0.997506,0,0.079966,-0.005691,0,0.079966,-0.005691,0
"5225",52.24,"m1",1,-0.069717,-0.997567,0,0.086793,-0.006104,0,0.086793,-0.006104,0
"5226",52.25,"m1",1,-0.068782,-0.997632,0,0.093529,-0.006492,0,0.093529,-0.006492,0
"5227",52.26,"m1",1,-0.06778,-0.9977,0,0.100169,-0.006856,0,0.100169,-0.006856,0
"5228",52.27,"m1",1,-0.066713,-0.997772,0,0.106706,-0.007192,0,0.106706,-0.007192,0
"5229",52.28,"m1",1,-0.065582,-0.997847,0,0.113133,-0.0075,0,0.113133,-0.0075,0
"5230",52.29,"m1",1,-0.064388,-0.997925,0,0.119445,-0.007779,0,0.119445,-0.007779,0
"5231",52.3,"m1",1,-0.063131,-0.998005,0,0.125635,-0.008027,0,0.125635,-0.008027,0
"5232",52.31,"m1",1,-0.061814,-0.998088,0,0.131697,-0.008244,0,0.131697,-0.008244,0
"5233",52.32,"m1",1,-0.060438,-0.998172,0,0.137625,-0.008428,0,0.137625,-0.008428,0
"5234",52.33,"m1",1,-0.059004,-0.998258,0,0.143415,-0.00858,0,0.143415,-0.00858,0
"5235",52.34,"m1",1,-0.057513,-0.998345,0,0.149059,-0.008699,0,0.149059,-0.008699,0
"5236",52.35,"m1",1,-0.055968,-0.998433,0,0.154554,-0.008784,0,0.154554,-0.008784,0
"5237",52.36,"m1",1,-0.054369,-0.998521,0,0.159892,-0.008834,0,0.159892,-0.008834,0
"5238",52.37,"m1",1,-0.052718,-0.998609,0,0.16507,-0.008851,0,0.16507,-0.008851,0
"5239",52.38,"m1",1,-0.051017,-0.998698,0,0.170083,-0.008834,0,0.170083,-0.008834,0
"5240",52.39,"m1",1,-0.049268,-0.998786,0,0.174924,-0.008782,0,0.174924,-0.008782,0
"5241",52.4,"m1",1,-0.047472,-0.998873,0,0.17959,-0.008697,0,0.17959,-0.008697,0
"5242",52.41,"m1",1,-0.045631,-0.998958,0,0.184077,-0.008578,0,0.184077,-0.008578,0
"5243",52.42,"m1",1,-0.043748,-0.999043,0,0.188379,-0.008427,0,0.188379,-0.008427,0
"5244",52.43,"m1",1,-0.041823,-0.999125,0,0.192493,-0.008243,0,0.192493,-0.008243,0
"5245",52.44,"m1",1,-0.039858,-0.999205,0,0.196415,-0.008028,0,0.196415,-0.008028,0
"5246",52.45,"m1",1,-0.037857,-0.999283,0,0.200141,-0.007783,0,0.200141,-0.007783,0
"5247",52.46,"m1",1,-0.03582,-0.999358,0,0.203667,-0.007508,0,0.203667,-0.007508,0
"5248",52.47,"m1",1,-0.03375,-0.99943,0,0.20699,-0.007205,0,0.20699,-0.007205,0
"5249",52.48,"m1",1,-0.031649,-0.999499,0,0.210107,-0.006874,0,0.210107,-0.006874,0
"5250",52.49,"m1",1,-0.029519,-0.999564,0,0.213015,-0.006518,0,0.213015,-0.006518,0
"5251",52.5,"m1",1,-0.027362,-0.999626,0,0.21571,-0.006137,0,0.21571,-0.006137,0
"5252",52.51,"m1",1,-0.02518,-0.999683,0,0.218191,-0.005734,0,0.218191,-0.005734,0
"5253",52.52,"m1",1,-0.022976,-0.999736,0,0.220456,-0.00531,0,0.220456,-0.00531,0
"5254",52.53,"m1",1,-0.020751,-0.999785,0,0.222501,-0.004866,0,0.222501,-0.004866,0
"5255",52.54,"m1",1,-0.018507,-0.999829,0,0.224325,-0.004404,0,0.224325,-0.004404,0
"5256",52.55,"m1",1,-0.016248,-0.999868,0,0.225927,-0.003927,0,0.225927,-0.003927,0
"5257",52.56,"m1",1,-0.013975,-0.999902,0,0.227305,-0.003435,0,0.227305,-0.003435,0
"5258",52.57,"m1",1,-0.01169,-0.999932,0,0.228458,-0.002932,0,0.228458,-0.002932,0
"5259",52.58,"m1",1,-0.009397,-0.999956,0,0.229385,-0.002419,0,0.229385,-0.002419,0
"5260",52.59,"m1",1,-0.007096,-0.999975,0,0.230084,-0.001897,0,0.230084,-0.001897,0
"5261",52.6,"m1",1,-0.00479,-0.999989,0,0.230557,-0.00137,0,0.230557,-0.00137,0
"5262",52.61,"m1",1,-0.002482,-0.999997,0,0.230802,-0.000839,0,0.230802,-0.000839,0
"5263",52.62,"m1",1,-0.000174,-1,0,0.230819,-0.000307,0,0.230819,-0.000307,0
"5264",52.63,"m1",1,0.002132,-0.999998,0,0.230609,0.000226,0,0.230609,0.000226,0
"5265",52.64,"m1",1,0.004434,-0.99999,0,0.230171,0.000756,0,0.230171,0.000756,0
"5266",52.65,"m1",1,0.006729,-0.999977,0,0.229508,0.001281,0,0.229508,0.001281,0
"5267",52.66,"m1",1,0.009015,-0.999959,0,0.228619,0.0018,0,0.228619,0.0018,0
"5268",52.67,"m1",1,0.01129,-0.999936,0,0.227505,0.00231,0,0.227505,0.00231,0
"5269",52.68,"m1",1,0.013552,-0.999908,0,0.226169,0.002809,0,0.226169,0.002809,0
"5270",52.69,"m1",1,0.015798,-0.999875,0,0.224611,0.003296,0,0.224611,0.003296,0
"5271",52.7,"m1",1,0.018026,-0.999838,0,0.222834,0.003769,0,0.222834,0.003769,0
"5272",52.71,"m1",1,0.020235,-0.999795,0,0.220839,0.004226,0,0.220839,0.004226,0
"5273",52.72,"m1",1,0.022421,-0.999749,0,0.21863,0.004664,0,0.21863,0.004664,0
"5274",52.73,"m1",1,0.024583,-0.999698,0,0.216207,0.005083,0,0.216207,0.005083,0
"5275",52.74,"m1",1,0.026719,-0.999643,0,0.213574,0.00548,0,0.213574,0.00548,0
"5276",52.75,"m1",1,0.028826,-0.999584,0,0.210734,0.005855,0,0.210734,0.005855,0
"5277",52.76,"m1",1,0.030903,-0.999522,0,0.207691,0.006205,0,0.207691,0.006205,0
"5278",52.77,"m1",1,0.032947,-0.999457,0,0.204446,0.00653,0,0.204446,0.00653,0
"5279",52.78,"m1",1,0.034957,-0.999389,0,0.201004,0.006829,0,0.201004,0.006829,0
"5280",52.79,"m1",1,0.036931,-0.999318,0,0.197369,0.007099,0,0.197369,0.007099,0
"5281",52.8,"m1",1,0.038867,-0.999244,0,0.193544,0.00734,0,0.193544,0.00734,0
"5282",52.81,"m1",1,0.040762,-0.999169,0,0.189533,0.007552,0,0.189533,0.007552,0
"5283",52.82,"m1",1,0.042615,-0.999092,0,0.185341,0.007733,0,0.185341,0.007733,0
"5284",52.83,"m1",1,0.044425,-0.999013,0,0.180972,0.007883,0,0.180972,0.007883,0
"5285",52.84,"m1",1,0.046189,-0.998933,0,0.17643,0.008002,0,0.17643,0.008002,0
"5286",52.85,"m1",1,0.047907,-0.998852,0,0.171721,0.008088,0,0.171721,0.008088,0
"5287",52.86,"m1",1,0.049575,-0.99877,0,0.166849,0.008142,0,0.166849,0.008142,0
"5288",52.87,"m1",1,0.051193,-0.998689,0,0.161819,0.008163,0,0.161819,0.008163,0
"5289",52.88,"m1",1,0.05276,-0.998607,0,0.156637,0.008152,0,0.156637,0.008152,0
"5290",52.89,"m1",1,0.054273,-0.998526,0,0.151307,0.008109,0,0.151307,0.008109,0
"5291",52.9,"m1",1,0.055731,-0.998446,0,0.145836,0.008033,0,0.145836,0.008033,0
"5292",52.91,"m1",1,0.057133,-0.998367,0,0.140228,0.007926,0,0.140228,0.007926,0
"5293",52.92,"m1",1,0.058478,-0.998289,0,0.13449,0.007787,0,0.13449,0.007787,0
"5294",52.93,"m1",1,0.059764,-0.998213,0,0.128626,0.007618,0,0.128626,0.007618,0
"5295",52.94,"m1",1,0.060991,-0.998138,0,0.122644,0.007419,0,0.122644,0.007419,0
"5296",52.95,"m1",1,0.062156,-0.998066,0,0.116549,0.00719,0,0.116549,0.00719,0
"5297",52.96,"m1",1,0.06326,-0.997997,0,0.110347,0.006933,0,0.110347,0.006933,0
"5298",52.97,"m1",1,0.0643,-0.997931,0,0.104044,0.006649,0,0.104044,0.006649,0
"5299",52.98,"m1",1,0.065277,-0.997867,0,0.097647,0.00634,0,0.097647,0.00634,0
"5300",52.99,"m1",1,0.066188,-0.997807,0,0.091162,0.006005,0,0.091162,0.006005,0
"5301",53,"m1",1,0.067034,-0.997751,0,0.084595,0.005648,0,0.084595,0.005648,0
"5302",53.01,"m1",1,0.067814,-0.997698,0,0.077953,0.005268,0,0.077953,0.005268,0
"5303",53.02,"m1",1,0.068526,-0.997649,0,0.071242,0.004868,0,0.071242,0.004868,0
"5304",53.03,"m1",1,0.069171,-0.997605,0,0.064469,0.004449,0,0.064469,0.004449,0
"5305",53.04,"m1",1,0.069747,-0.997565,0,0.057641,0.004013,0,0.057641,0.004013,0
"5306",53.05,"m1",1,0.070255,-0.997529,0,0.050764,0.003562,0,0.050764,0.003562,0
"5307",53.06,"m1",1,0.070694,-0.997498,0,0.043844,0.003098,0,0.043844,0.003098,0
