"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"647",6.46,"m1",1,1,-204.693253,0,0,-63.32355,0,0,-63.32355,0
"648",6.47,"m1",1,1,-205.327469,0,0,-63.42165,0,0,-63.42165,0
"649",6.48,"m1",1,1,-205.962667,0,0,-63.51975,0,0,-63.51975,0
"650",6.49,"m1",1,1,-206.598845,0,0,-63.61785,0,0,-63.61785,0
"651",6.5,"m1",1,1,-207.236005,0,0,-63.71595,0,0,-63.71595,0
"652",6.51,"m1",1,1,-207.874145,0,0,-63.81405,0,0,-63.81405,0
"653",6.52,"m1",1,1,-208.513267,0,0,-63.91215,0,0,-63.91215,0
"654",6.53,"m1",1,1,-209.153369,0,0,-64.01025,0,0,-64.01025,0
"655",6.54,"m1",1,1,-209.794453,0,0,-64.10835,0,0,-64.10835,0
"656",6.55,"m1",1,1,-210.436517,0,0,-64.20645,0,0,-64.20645,0
"657",6.56,"m1",1,1,-211.079563,0,0,-64.30455,0,0,-64.30455,0
"658",6.57,"m1",1,1,-211.723589,0,0,-64.40265,0,0,-64.40265,0
"659",6.58,"m1",1,1,-212.368597,0,0,-64.50075,0,0,-64.50075,0
"660",6.59,"m1",1,1,-213.014585,0,0,-64.59885,0,0,-64.59885,0
"661",6.6,"m1",1,1,-213.661555,0,0,-64.69695,0,0,-64.69695,0
"662",6.61,"m1",1,1,-214.309505,0,0,-64.79505,0,0,-64.79505,0
"663",6.62,"m1",1,1,-214.958437,0,0,-64.89315,0,0,-64.89315,0
"664",6.63,"m1",1,1,-215.608349,0,0,-64.99125,0,0,-64.99125,0
"665",6.64,"m1",1,1,-216.259243,0,0,-65.08935,0,0,-65.08935,0
"666",6.65,"m1",1,1,-216.911117,0,0,-65.18745,0,0,-65.18745,0
"667",6.66,"m1",1,1,-217.563973,0,0,-65.28555,0,0,-65.28555,0
"668",6.67,"m1",1,1,-218.217809,0,0,-65.38365,0,0,-65.38365,0
"669",6.68,"m1",1,1,-218.872627,0,0,-65.48175,0,0,-65.48175,0
"670",6.69,"m1",1,1,-219.528425,0,0,-65.57985,0,0,-65.57985,0
"671",6.7,"m1",1,1,-220.185205,0,0,-65.67795,0,0,-65.67795,0
"672",6.71,"m1",1,1,-220.842965,0,0,-65.77605,0,0,-65.77605,0
"673",6.72,"m1",1,1,-221.501707,0,0,-65.87415,0,0,-65.87415,0
"674",6.73,"m1",1,1,-222.161429,0,0,-65.97225,0,0,-65.97225,0
"675",6.74,"m1",1,1,-222.822133,0,0,-66.07035,0,0,-66.07035,0
"676",6.75,"m1",1,1,-223.483817,0,0,-66.16845,0,0,-66.16845,0
"677",6.76,"m1",1,1,-224.146483,0,0,-66.26655,0,0,-66.26655,0
"678",6.77,"m1",1,1,-224.810129,0,0,-66.36465,0,0,-66.36465,0
"679",6.78,"m1",1,1,-225.474757,0,0,-66.46275,0,0,-66.46275,0
"680",6.79,"m1",1,1,-226.140365,0,0,-66.56085,0,0,-66.56085,0
"681",6.8,"m1",1,1,-226.806955,0,0,-66.65895,0,0,-66.65895,0
"682",6.81,"m1",1,1,-227.474525,0,0,-66.75705,0,0,-66.75705,0
"683",6.82,"m1",1,1,-228.143077,0,0,-66.85515,0,0,-66.85515,0
"684",6.83,"m1",1,1,-228.812609,0,0,-66.95325,0,0,-66.95325,0
"685",6.84,"m1",1,1,-229.483123,0,0,-67.05135,0,0,-67.05135,0
"686",6.85,"m1",1,1,-230.154617,0,0,-67.14945,0,0,-67.14945,0
"687",6.86,"m1",1,1,-230.827093,0,0,-67.24755,0,0,-67.24755,0
"688",6.87,"m1",1,1,-231.500549,0,0,-67.34565,0,0,-67.34565,0
"689",6.88,"m1",1,1,-232.174987,0,0,-67.44375,0,0,-67.44375,0
"690",6.89,"m1",1,1,-232.850405,0,0,-67.54185,0,0,-67.54185,0
"691",6.9,"m1",1,1,-233.526805,0,0,-67.63995,0,0,-67.63995,0
"692",6.91,"m1",1,1,-234.204185,0,0,-67.73805,0,0,-67.73805,0
"693",6.92,"m1",1,1,-234.882547,0,0,-67.83615,0,0,-67.83615,0
"694",6.93,"m1",1,1,-235.561889,0,0,-67.93425,0,0,-67.93425,0
"695",6.94,"m1",1,1,-236.242213,0,0,-68.03235,0,0,-68.03235,0
"696",6.95,"m1",1,1,-236.923517,0,0,-68.13045,0,0,-68.13045,0
"697",6.96,"m1",1,1,-237.605803,0,0,-68.22855,0,0,-68.22855,0
"698",6.97,"m1",1,1,-238.289069,0,0,-68.32665,0,0,-68.32665,0
"699",6.98,"m1",1,1,-238.973317,0,0,-68.42475,0,0,-68.42475,0
"700",6.99,"m1",1,1,-239.658545,0,0,-68.52285,0,0,-68.52285,0
"701",7,"m1",1,1,-240.344755,0,0,-68.62095,0,0,-68.62095,0
"702",7.01,"m1",1,1,-241.031945,0,0,-68.71905,0,0,-68.71905,0
"703",7.02,"m1",1,1,-241.720117,0,0,-68.81715,0,0,-68.81715,0
"704",7.03,"m1",1,1,-242.409269,0,0,-68.91525,0,0,-68.91525,0
"705",7.04,"m1",1,1,-243.099403,0,0,-69.01335,0,0,-69.01335,0
"706",7.05,"m1",1,1,-243.790517,0,0,-69.11145,0,0,-69.11145,0
"707",7.06,"m1",1,1,-244.482613,0,0,-69.20955,0,0,-69.20955,0
"708",7.07,"m1",1,1,-245.175689,0,0,-69.30765,0,0,-69.30765,0
"709",7.08,"m1",1,1,-245.869747,0,0,-69.40575,0,0,-69.40575,0
"710",7.09,"m1",1,1,-246.564785,0,0,-69.50385,0,0,-69.50385,0
"711",7.1,"m1",1,1,-247.260805,0,0,-69.60195,0,0,-69.60195,0
"712",7.11,"m1",1,1,-247.957805,0,0,-69.70005,0,0,-69.70005,0
"713",7.12,"m1",1,1,-248.655787,0,0,-69.79815,0,0,-69.79815,0
"714",7.13,"m1",1,1,-249.354749,0,0,-69.89625,0,0,-69.89625,0
"715",7.14,"m1",1,1,-250.054693,0,0,-69.99435,0,0,-69.99435,0
"716",7.15,"m1",1,1,-250.755617,0,0,-70.09245,0,0,-70.09245,0
"717",7.16,"m1",1,1,-251.457523,0,0,-70.19055,0,0,-70.19055,0
"718",7.17,"m1",1,1,-252.160409,0,0,-70.28865,0,0,-70.28865,0
"719",7.18,"m1",1,1,-252.864277,0,0,-70.38675,0,0,-70.38675,0
"720",7.19,"m1",1,1,-253.569125,0,0,-70.48485,0,0,-70.48485,0
"721",7.2,"m1",1,1,-254.274955,0,0,-70.58295,0,0,-70.58295,0
"722",7.21,"m1",1,1,-254.981765,0,0,-70.68105,0,0,-70.68105,0
"723",7.22,"m1",1,1,-255.689557,0,0,-70.77915,0,0,-70.77915,0
"724",7.23,"m1",1,1,-256.398329,0,0,-70.87725,0,0,-70.87725,0
"725",7.24,"m1",1,1,-257.108083,0,0,-70.97535,0,0,-70.97535,0
"726",7.25,"m1",1,1,-257.818817,0,0,-71.07345,0,0,-71.07345,0
"727",7.26,"m1",1,1,-258.530533,0,0,-71.17155,0,0,-71.17155,0
"728",7.27,"m1",1,1,-259.243229,0,0,-71.26965,0,0,-71.26965,0
"729",7.28,"m1",1,1,-259.956907,0,0,-71.36775,0,0,-71.36775,0
"730",7.29,"m1",1,1,-260.671565,0,0,-71.46585,0,0,-71.46585,0
"731",7.3,"m1",1,1,-261.387205,0,0,-71.56395,0,0,-71.56395,0
"732",7.31,"m1",1,1,-262.103825,0,0,-71.66205,0,0,-71.66205,0
"733",7.32,"m1",1,1,-262.821427,0,0,-71.76015,0,0,-71.76015,0
"734",7.33,"m1",1,1,-263.540009,0,0,-71.85825,0,0,-71.85825,0
"735",7.34,"m1",1,1,-264.259573,0,0,-71.95635,0,0,-71.95635,0
"736",7.35,"m1",1,1,-264.980117,0,0,-72.05445,0,0,-72.05445,0
"737",7.36,"m1",1,1,-265.701643,0,0,-72.15255,0,0,-72.15255,0
"738",7.37,"m1",1,1,-266.424149,0,0,-72.25065,0,0,-72.25065,0
"739",7.38,"m1",1,1,-267.147637,0,0,-72.34875,0,0,-72.34875,0
"740",7.39,"m1",1,1,-267.872105,0,0,-72.44685,0,0,-72.44685,0
"741",7.4,"m1",1,1,-268.597555,0,0,-72.54495,0,0,-72.54495,0
"742",7.41,"m1",1,1,-269.323985,0,0,-72.64305,0,0,-72.64305,0
"743",7.42,"m1",1,1,-270.051397,0,0,-72.74115,0,0,-72.74115,0
"744",7.43,"m1",1,1,-270.779789,0,0,-72.83925,0,0,-72.83925,0
"745",7.44,"m1",1,1,-271.509163,0,0,-72.93735,0,0,-72.93735,0
"746",7.45,"m1",1,1,-272.239517,0,0,-73.03545,0,0,-73.03545,0
"747",7.46,"m1",1,1,-272.970853,0,0,-73.13355,0,0,-73.13355,0
"748",7.47,"m1",1,1,-273.703169,0,0,-73.23165,0,0,-73.23165,0
"749",7.48,"m1",1,1,-274.436467,0,0,-73.32975,0,0,-73.32975,0
"750",7.49,"m1",1,1,-275.170745,0,0,-73.42785,0,0,-73.42785,0
"751",7.5,"m1",1,1,-275.906005,0,0,-73.52595,0,0,-73.52595,0
"752",7.51,"m1",1,1,-276.642245,0,0,-73.62405,0,0,-73.62405,0
"753",7.52,"m1",1,1,-277.379467,0,0,-73.72215,0,0,-73.72215,0
"754",7.53,"m1",1,1,-278.117669,0,0,-73.82025,0,0,-73.82025,0
"755",7.54,"m1",1,1,-278.856853,0,0,-73.91835,0,0,-73.91835,0
"756",7.55,"m1",1,1,-279.597017,0,0,-74.01645,0,0,-74.01645,0
"757",7.56,"m1",1,1,-280.338163,0,0,-74.11455,0,0,-74.11455,0
"758",7.57,"m1",1,1,-281.080289,0,0,-74.21265,0,0,-74.21265,0
"759",7.58,"m1",1,1,-281.823397,0,0,-74.31075,0,0,-74.31075,0
"760",7.59,"m1",1,1,-282.567485,0,0,-74.40885,0,0,-74.40885,0
"761",7.6,"m1",1,1,-283.312555,0,0,-74.50695,0,0,-74.50695,0
"762",7.61,"m1",1,1,-284.058605,0,0,-74.60505,0,0,-74.60505,0
"763",7.62,"m1",1,1,-284.805637,0,0,-74.70315,0,0,-74.70315,0
"764",7.63,"m1",1,1,-285.553649,0,0,-74.80125,0,0,-74.80125,0
"765",7.64,"m1",1,1,-286.302643,0,0,-74.89935,0,0,-74.89935,0
"766",7.65,"m1",1,1,-287.052617,0,0,-74.99745,0,0,-74.99745,0
"767",7.66,"m1",1,1,-287.803573,0,0,-75.09555,0,0,-75.09555,0
"768",7.67,"m1",1,1,-288.555509,0,0,-75.19365,0,0,-75.19365,0
"769",7.68,"m1",1,1,-289.308427,0,0,-75.29175,0,0,-75.29175,0
"770",7.69,"m1",1,1,-290.062325,0,0,-75.38985,0,0,-75.38985,0
"771",7.7,"m1",1,1,-290.817205,0,0,-75.48795,0,0,-75.48795,0
"772",7.71,"m1",1,1,-291.573065,0,0,-75.58605,0,0,-75.58605,0
"773",7.72,"m1",1,1,-292.329907,0,0,-75.68415,0,0,-75.68415,0
"774",7.73,"m1",1,1,-293.087729,0,0,-75.78225,0,0,-75.78225,0
"775",7.74,"m1",1,1,-293.846533,0,0,-75.88035,0,0,-75.88035,0
"776",7.75,"m1",1,1,-294.606317,0,0,-75.97845,0,0,-75.97845,0
"777",7.76,"m1",1,1,-295.367083,0,0,-76.07655,0,0,-76.07655,0
"778",7.77,"m1",1,1,-296.128829,0,0,-76.17465,0,0,-76.17465,0
"779",7.78,"m1",1,1,-296.891557,0,0,-76.27275,0,0,-76.27275,0
"780",7.79,"m1",1,1,-297.655265,0,0,-76.37085,0,0,-76.37085,0
"781",7.8,"m1",1,1,-298.419955,0,0,-76.46895,0,0,-76.46895,0
"782",7.81,"m1",1,1,-299.185625,0,0,-76.56705,0,0,-76.56705,0
"783",7.82,"m1",1,1,-299.952277,0,0,-76.66515,0,0,-76.66515,0
"784",7.83,"m1",1,1,-300.719909,0,0,-76.76325,0,0,-76.76325,0
"785",7.84,"m1",1,1,-301.488523,0,0,-76.86135,0,0,-76.86135,0
"786",7.85,"m1",1,1,-302.258117,0,0,-76.95945,0,0,-76.95945,0
"787",7.86,"m1",1,1,-303.028693,0,0,-77.05755,0,0,-77.05755,0
"788",7.87,"m1",1,1,-303.800249,0,0,-77.15565,0,0,-77.15565,0
"789",7.88,"m1",1,1,-304.572787,0,0,-77.25375,0,0,-77.25375,0
"790",7.89,"m1",1,1,-305.346305,0,0,-77.35185,0,0,-77.35185,0
"791",7.9,"m1",1,1,-306.120805,0,0,-77.44995,0,0,-77.44995,0
"792",7.91,"m1",1,1,-306.896285,0,0,-77.54805,0,0,-77.54805,0
"793",7.92,"m1",1,1,-307.672747,0,0,-77.64615,0,0,-77.64615,0
"794",7.93,"m1",1,1,-308.450189,0,0,-77.74425,0,0,-77.74425,0
"795",7.94,"m1",1,1,-309.228613,0,0,-77.84235,0,0,-77.84235,0
"796",7.95,"m1",1,1,-310.008017,0,0,-77.94045,0,0,-77.94045,0
"797",7.96,"m1",1,1,-310.788403,0,0,-78.03855,0,0,-78.03855,0
"798",7.97,"m1",1,1,-311.569769,0,0,-78.13665,0,0,-78.13665,0
"799",7.98,"m1",1,1,-312.352117,0,0,-78.23475,0,0,-78.23475,0
"800",7.99,"m1",1,1,-313.135445,0,0,-78.33285,0,0,-78.33285,0
"801",8,"m1",1,1,-313.919755,0,0,-78.43095,0,0,-78.43095,0
"802",8.01,"m1",1,1,-314.705045,0,0,-78.52905,0,0,-78.52905,0
"803",8.02,"m1",1,1,-315.491317,0,0,-78.62715,0,0,-78.62715,0
"804",8.03,"m1",1,1,-316.278569,0,0,-78.72525,0,0,-78.72525,0
"805",8.04,"m1",1,1,-317.066803,0,0,-78.82335,0,0,-78.82335,0
"806",8.05,"m1",1,1,-317.856017,0,0,-78.92145,0,0,-78.92145,0
"807",8.06,"m1",1,1,-318.646213,0,0,-79.01955,0,0,-79.01955,0
"808",8.07,"m1",1,1,-319.437389,0,0,-79.11765,0,0,-79.11765,0
"809",8.08,"m1",1,1,-320.229547,0,0,-79.21575,0,0,-79.21575,0
"810",8.09,"m1",1,1,-321.022685,0,0,-79.31385,0,0,-79.31385,0
"811",8.1,"m1",1,1,-321.816805,0,0,-79.41195,0,0,-79.41195,0
"812",8.11,"m1",1,1,-322.611905,0,0,-79.51005,0,0,-79.51005,0
"813",8.12,"m1",1,1,-323.407987,0,0,-79.60815,0,0,-79.60815,0
"814",8.13,"m1",1,1,-324.205049,0,0,-79.70625,0,0,-79.70625,0
"815",8.14,"m1",1,1,-325.003093,0,0,-79.80435,0,0,-79.80435,0
"816",8.15,"m1",1,1,-325.802117,0,0,-79.90245,0,0,-79.90245,0
"817",8.16,"m1",1,1,-326.602123,0,0,-80.00055,0,0,-80.00055,0
"818",8.17,"m1",1,1,-327.403109,0,0,-80.09865,0,0,-80.09865,0
"819",8.18,"m1",1,1,-328.205077,0,0,-80.19675,0,0,-80.19675,0
"820",8.19,"m1",1,1,-329.008025,0,0,-80.29485,0,0,-80.29485,0
"821",8.2,"m1",1,1,-329.811955,0,0,-80.39295,0,0,-80.39295,0
"822",8.21,"m1",1,1,-330.616865,0,0,-80.49105,0,0,-80.49105,0
"823",8.22,"m1",1,1,-331.422757,0,0,-80.58915,0,0,-80.58915,0
"824",8.23,"m1",1,1,-332.229629,0,0,-80.68725,0,0,-80.68725,0
"825",8.24,"m1",1,1,-333.037483,0,0,-80.78535,0,0,-80.78535,0
"826",8.25,"m1",1,1,-333.846317,0,0,-80.88345,0,0,-80.88345,0
"827",8.26,"m1",1,1,-334.656133,0,0,-80.98155,0,0,-80.98155,0
"828",8.27,"m1",1,1,-335.466929,0,0,-81.07965,0,0,-81.07965,0
"829",8.28,"m1",1,1,-336.278707,0,0,-81.17775,0,0,-81.17775,0
"830",8.29,"m1",1,1,-337.091465,0,0,-81.27585,0,0,-81.27585,0
"831",8.3,"m1",1,1,-337.905205,0,0,-81.37395,0,0,-81.37395,0
"832",8.31,"m1",1,1,-338.719925,0,0,-81.47205,0,0,-81.47205,0
"833",8.32,"m1",1,1,-339.535627,0,0,-81.57015,0,0,-81.57015,0
"834",8.33,"m1",1,1,-340.352309,0,0,-81.66825,0,0,-81.66825,0
"835",8.34,"m1",1,1,-341.169973,0,0,-81.76635,0,0,-81.76635,0
"836",8.35,"m1",1,1,-341.988617,0,0,-81.86445,0,0,-81.86445,0
"837",8.36,"m1",1,1,-342.808243,0,0,-81.96255,0,0,-81.96255,0
"838",8.37,"m1",1,1,-343.628849,0,0,-82.06065,0,0,-82.06065,0
"839",8.38,"m1",1,1,-344.450437,0,0,-82.15875,0,0,-82.15875,0
"840",8.39,"m1",1,1,-345.273005,0,0,-82.25685,0,0,-82.25685,0
"841",8.4,"m1",1,1,-346.096555,0,0,-82.35495,0,0,-82.35495,0
"842",8.41,"m1",1,1,-346.921085,0,0,-82.45305,0,0,-82.45305,0
"843",8.42,"m1",1,1,-347.746597,0,0,-82.55115,0,0,-82.55115,0
"844",8.43,"m1",1,1,-348.573089,0,0,-82.64925,0,0,-82.64925,0
"845",8.44,"m1",1,1,-349.400563,0,0,-82.74735,0,0,-82.74735,0
"846",8.45,"m1",1,1,-350.229017,0,0,-82.84545,0,0,-82.84545,0
"847",8.46,"m1",1,1,-351.058453,0,0,-82.94355,0,0,-82.94355,0
"848",8.47,"m1",1,1,-351.888869,0,0,-83.04165,0,0,-83.04165,0
"849",8.48,"m1",1,1,-352.720267,0,0,-83.13975,0,0,-83.13975,0
"850",8.49,"m1",1,1,-353.552645,0,0,-83.23785,0,0,-83.23785,0
"851",8.5,"m1",1,1,-354.386005,0,0,-83.33595,0,0,-83.33595,0
"852",8.51,"m1",1,1,-355.220345,0,0,-83.43405,0,0,-83.43405,0
"853",8.52,"m1",1,1,-356.055667,0,0,-83.53215,0,0,-83.53215,0
"854",8.53,"m1",1,1,-356.891969,0,0,-83.63025,0,0,-83.63025,0
"855",8.54,"m1",1,1,-357.729253,0,0,-83.72835,0,0,-83.72835,0
"856",8.55,"m1",1,1,-358.567517,0,0,-83.82645,0,0,-83.82645,0
"857",8.56,"m1",1,1,-359.406763,0,0,-83.92455,0,0,-83.92455,0
"858",8.57,"m1",1,1,-360.246989,0,0,-84.02265,0,0,-84.02265,0
"859",8.58,"m1",1,1,-361.088197,0,0,-84.12075,0,0,-84.12075,0
"860",8.59,"m1",1,1,-361.930385,0,0,-84.21885,0,0,-84.21885,0
"861",8.6,"m1",1,1,-362.773555,0,0,-84.31695,0,0,-84.31695,0
"862",8.61,"m1",1,1,-363.617705,0,0,-84.41505,0,0,-84.41505,0
"863",8.62,"m1",1,1,-364.462837,0,0,-84.51315,0,0,-84.51315,0
"864",8.63,"m1",1,1,-365.308949,0,0,-84.61125,0,0,-84.61125,0
"865",8.64,"m1",1,1,-366.156043,0,0,-84.70935,0,0,-84.70935,0
"866",8.65,"m1",1,1,-367.004117,0,0,-84.80745,0,0,-84.80745,0
"867",8.66,"m1",1,1,-367.853173,0,0,-84.90555,0,0,-84.90555,0
"868",8.67,"m1",1,1,-368.703209,0,0,-85.00365,0,0,-85.00365,0
"869",8.68,"m1",1,1,-369.554227,0,0,-85.10175,0,0,-85.10175,0
"870",8.69,"m1",1,1,-370.406225,0,0,-85.19985,0,0,-85.19985,0
"871",8.7,"m1",1,1,-371.259205,0,0,-85.29795,0,0,-85.29795,0
"872",8.71,"m1",1,1,-372.113165,0,0,-85.39605,0,0,-85.39605,0
"873",8.72,"m1",1,1,-372.968107,0,0,-85.49415,0,0,-85.49415,0
"874",8.73,"m1",1,1,-373.824029,0,0,-85.59225,0,0,-85.59225,0
"875",8.74,"m1",1,1,-374.680933,0,0,-85.69035,0,0,-85.69035,0
"876",8.75,"m1",1,1,-375.538817,0,0,-85.78845,0,0,-85.78845,0
"877",8.76,"m1",1,1,-376.397683,0,0,-85.88655,0,0,-85.88655,0
"878",8.77,"m1",1,1,-377.257529,0,0,-85.98465,0,0,-85.98465,0
"879",8.78,"m1",1,1,-378.118357,0,0,-86.08275,0,0,-86.08275,0
"880",8.79,"m1",1,1,-378.980165,0,0,-86.18085,0,0,-86.18085,0
"881",8.8,"m1",1,1,-379.842955,0,0,-86.27895,0,0,-86.27895,0
"882",8.81,"m1",1,1,-380.706725,0,0,-86.37705,0,0,-86.37705,0
"883",8.82,"m1",1,1,-381.571477,0,0,-86.47515,0,0,-86.47515,0
"884",8.83,"m1",1,1,-382.437209,0,0,-86.57325,0,0,-86.57325,0
"885",8.84,"m1",1,1,-383.303923,0,0,-86.67135,0,0,-86.67135,0
"886",8.85,"m1",1,1,-384.171617,0,0,-86.76945,0,0,-86.76945,0
"887",8.86,"m1",1,1,-385.040293,0,0,-86.86755,0,0,-86.86755,0
"888",8.87,"m1",1,1,-385.909949,0,0,-86.96565,0,0,-86.96565,0
"889",8.88,"m1",1,1,-386.780587,0,0,-87.06375,0,0,-87.06375,0
"890",8.89,"m1",1,1,-387.652205,0,0,-87.16185,0,0,-87.16185,0
"891",8.9,"m1",1,1,-388.524805,0,0,-87.25995,0,0,-87.25995,0
"892",8.91,"m1",1,1,-389.398385,0,0,-87.35805,0,0,-87.35805,0
"893",8.92,"m1",1,1,-390.272947,0,0,-87.45615,0,0,-87.45615,0
"894",8.93,"m1",1,1,-391.148489,0,0,-87.55425,0,0,-87.55425,0
"895",8.94,"m1",1,1,-392.025013,0,0,-87.65235,0,0,-87.65235,0
"896",8.95,"m1",1,1,-392.902517,0,0,-87.75045,0,0,-87.75045,0
"897",8.96,"m1",1,1,-393.781003,0,0,-87.84855,0,0,-87.84855,0
"898",8.97,"m1",1,1,-394.660469,0,0,-87.94665,0,0,-87.94665,0
"899",8.98,"m1",1,1,-395.540917,0,0,-88.04475,0,0,-88.04475,0
"900",8.99,"m1",1,1,-396.422345,0,0,-88.14285,0,0,-88.14285,0
"901",9,"m1",1,1,-397.304755,0,0,-88.24095,0,0,-88.24095,0
"902",9.01,"m1",1,1,-398.188145,0,0,-88.33905,0,0,-88.33905,0
"903",9.02,"m1",1,1,-399.072517,0,0,-88.43715,0,0,-88.43715,0
"904",9.03,"m1",1,1,-399.957869,0,0,-88.53525,0,0,-88.53525,0
"905",9.04,"m1",1,1,-400.844203,0,0,-88.63335,0,0,-88.63335,0
"906",9.05,"m1",1,1,-401.731517,0,0,-88.73145,0,0,-88.73145,0
"907",9.06,"m1",1,1,-402.619813,0,0,-88.82955,0,0,-88.82955,0
"908",9.07,"m1",1,1,-403.509089,0,0,-88.92765,0,0,-88.92765,0
"909",9.08,"m1",1,1,-404.399347,0,0,-89.02575,0,0,-89.02575,0
"910",9.09,"m1",1,1,-405.290585,0,0,-89.12385,0,0,-89.12385,0
"911",9.1,"m1",1,1,-406.182805,0,0,-89.22195,0,0,-89.22195,0
"912",9.11,"m1",1,1,-407.076005,0,0,-89.32005,0,0,-89.32005,0
"913",9.12,"m1",1,1,-407.970187,0,0,-89.41815,0,0,-89.41815,0
"914",9.13,"m1",1,1,-408.865349,0,0,-89.51625,0,0,-89.51625,0
"915",9.14,"m1",1,1,-409.761493,0,0,-89.61435,0,0,-89.61435,0
"916",9.15,"m1",1,1,-410.658617,0,0,-89.71245,0,0,-89.71245,0
"917",9.16,"m1",1,1,-411.556723,0,0,-89.81055,0,0,-89.81055,0
"918",9.17,"m1",1,1,-412.455809,0,0,-89.90865,0,0,-89.90865,0
"919",9.18,"m1",1,1,-413.355877,0,0,-90.00675,0,0,-90.00675,0
"920",9.19,"m1",1,1,-414.256925,0,0,-90.10485,0,0,-90.10485,0
"921",9.2,"m1",1,1,-415.158955,0,0,-90.20295,0,0,-90.20295,0
"922",9.21,"m1",1,1,-416.061965,0,0,-90.30105,0,0,-90.30105,0
"923",9.22,"m1",1,1,-416.965957,0,0,-90.39915,0,0,-90.39915,0
"924",9.23,"m1",1,1,-417.870929,0,0,-90.49725,0,0,-90.49725,0
"925",9.24,"m1",1,1,-418.776883,0,0,-90.59535,0,0,-90.59535,0
"926",9.25,"m1",1,1,-419.683817,0,0,-90.69345,0,0,-90.69345,0
"927",9.26,"m1",1,1,-420.591733,0,0,-90.79155,0,0,-90.79155,0
"928",9.27,"m1",1,1,-421.500629,0,0,-90.88965,0,0,-90.88965,0
"929",9.28,"m1",1,1,-422.410507,0,0,-90.98775,0,0,-90.98775,0
"930",9.29,"m1",1,1,-423.321365,0,0,-91.08585,0,0,-91.08585,0
"931",9.3,"m1",1,1,-424.233205,0,0,-91.18395,0,0,-91.18395,0
"932",9.31,"m1",1,1,-425.146025,0,0,-91.28205,0,0,-91.28205,0
"933",9.32,"m1",1,1,-426.059827,0,0,-91.38015,0,0,-91.38015,0
"934",9.33,"m1",1,1,-426.974609,0,0,-91.47825,0,0,-91.47825,0
"935",9.34,"m1",1,1,-427.890373,0,0,-91.57635,0,0,-91.57635,0
"936",9.35,"m1",1,1,-428.807117,0,0,-91.67445,0,0,-91.67445,0
"937",9.36,"m1",1,1,-429.724843,0,0,-91.77255,0,0,-91.77255,0
"938",9.37,"m1",1,1,-430.643549,0,0,-91.87065,0,0,-91.87065,0
"939",9.38,"m1",1,1,-431.563237,0,0,-91.96875,0,0,-91.96875,0
"940",9.39,"m1",1,1,-432.483905,0,0,-92.06685,0,0,-92.06685,0
"941",9.4,"m1",1,1,-433.405555,0,0,-92.16495,0,0,-92.16495,0
"942",9.41,"m1",1,1,-434.328185,0,0,-92.26305,0,0,-92.26305,0
"943",9.42,"m1",1,1,-435.251797,0,0,-92.36115,0,0,-92.36115,0
"944",9.43,"m1",1,1,-436.176389,0,0,-92.45925,0,0,-92.45925,0
"945",9.44,"m1",1,1,-437.101963,0,0,-92.55735,0,0,-92.55735,0
"946",9.45,"m1",1,1,-438.028517,0,0,-92.65545,0,0,-92.65545,0
"947",9.46,"m1",1,1,-438.956053,0,0,-92.75355,0,0,-92.75355,0
"948",9.47,"m1",1,1,-439.884569,0,0,-92.85165,0,0,-92.85165,0
"949",9.48,"m1",1,1,-440.814067,0,0,-92.94975,0,0,-92.94975,0
"950",9.49,"m1",1,1,-441.744545,0,0,-93.04785,0,0,-93.04785,0
"951",9.5,"m1",1,1,-442.676005,0,0,-93.14595,0,0,-93.14595,0
"952",9.51,"m1",1,1,-443.608445,0,0,-93.24405,0,0,-93.24405,0
"953",9.52,"m1",1,1,-444.541867,0,0,-93.34215,0,0,-93.34215,0
"954",9.53,"m1",1,1,-445.476269,0,0,-93.44025,0,0,-93.44025,0
"955",9.54,"m1",1,1,-446.411653,0,0,-93.53835,0,0,-93.53835,0
"956",9.55,"m1",1,1,-447.348017,0,0,-93.63645,0,0,-93.63645,0
"957",9.56,"m1",1,1,-448.285363,0,0,-93.73455,0,0,-93.73455,0
"958",9.57,"m1",1,1,-449.223689,0,0,-93.83265,0,0,-93.83265,0
"959",9.58,"m1",1,1,-450.162997,0,0,-93.93075,0,0,-93.93075,0
"960",9.59,"m1",1,1,-451.103285,0,0,-94.02885,0,0,-94.02885,0
"961",9.6,"m1",1,1,-452.044555,0,0,-94.12695,0,0,-94.12695,0
"962",9.61,"m1",1,1,-452.986805,0,0,-94.22505,0,0,-94.22505,0
"963",9.62,"m1",1,1,-453.930037,0,0,-94.32315,0,0,-94.32315,0
"964",9.63,"m1",1,1,-454.874249,0,0,-94.42125,0,0,-94.42125,0
"965",9.64,"m1",1,1,-455.819443,0,0,-94.51935,0,0,-94.51935,0
"966",9.65,"m1",1,1,-456.765617,0,0,-94.61745,0,0,-94.61745,0
"967",9.66,"m1",1,1,-457.712773,0,0,-94.71555,0,0,-94.71555,0
"968",9.67,"m1",1,1,-458.660909,0,0,-94.81365,0,0,-94.81365,0
"969",9.68,"m1",1,1,-459.610027,0,0,-94.91175,0,0,-94.91175,0
"970",9.69,"m1",1,1,-460.560125,0,0,-95.00985,0,0,-95.00985,0
