"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"19284",64.27,"m3",1,0.17465,-2.684686,0,-0.027071,0.011032,0,-0.027071,0.011032,0
"19285",64.28,"m1",1,-0.03874,-0.999249,0,0.047062,-0.001836,0,0.047062,-0.001836,0
"19286",64.28,"m2",0.5,0.119443,-1.986565,0,0.308677,0.040576,0,0.1543385,0.020288,0
"19287",64.28,"m3",1,0.174298,-2.684569,0,-0.035272,0.011671,0,-0.035272,0.011671,0
"19288",64.29,"m1",1,-0.038232,-0.999269,0,0.050811,-0.001957,0,0.050811,-0.001957,0
"19289",64.29,"m2",0.5,0.122452,-1.986172,0,0.300877,0.039284,0,0.1504385,0.019642,0
"19290",64.29,"m3",1,0.173868,-2.684446,0,-0.042968,0.012261,0,-0.042968,0.012261,0
"19291",64.3,"m1",1,-0.037687,-0.99929,0,0.054506,-0.002071,0,0.054506,-0.002071,0
"19292",64.3,"m2",0.5,0.125382,-1.985793,0,0.292972,0.0379,0,0.146486,0.01895,0
"19293",64.3,"m3",1,0.173366,-2.684318,0,-0.050161,0.012796,0,-0.050161,0.012796,0
"19294",64.31,"m1",1,-0.037105,-0.999311,0,0.058145,-0.002176,0,0.058145,-0.002176,0
"19295",64.31,"m2",0.5,0.128231,-1.985429,0,0.284967,0.036428,0,0.1424835,0.018214,0
"19296",64.31,"m3",1,0.172798,-2.684186,0,-0.056854,0.013269,0,-0.056854,0.013269,0
"19297",64.32,"m1",1,-0.036488,-0.999334,0,0.061723,-0.002273,0,0.061723,-0.002273,0
"19298",64.32,"m2",0.5,0.131,-1.98508,0,0.276867,0.034874,0,0.1384335,0.017437,0
"19299",64.32,"m3",1,0.172167,-2.684049,0,-0.063049,0.013671,0,-0.063049,0.013671,0
"19300",64.33,"m1",1,-0.035836,-0.999358,0,0.065238,-0.002361,0,0.065238,-0.002361,0
"19301",64.33,"m2",0.5,0.133687,-1.984748,0,0.268678,0.033243,0,0.134339,0.0166215,0
"19302",64.33,"m3",1,0.17148,-2.683909,0,-0.06875,0.013996,0,-0.06875,0.013996,0
"19303",64.34,"m1",1,-0.035149,-0.999382,0,0.068685,-0.002439,0,0.068685,-0.002439,0
"19304",64.34,"m2",0.5,0.136291,-1.984433,0,0.260404,0.031543,0,0.130202,0.0157715,0
"19305",64.34,"m3",1,0.17074,-2.683767,0,-0.073963,0.014239,0,-0.073963,0.014239,0
"19306",64.35,"m1",1,-0.034428,-0.999407,0,0.072062,-0.002508,0,0.072062,-0.002508,0
"19307",64.35,"m2",0.5,0.138811,-1.984135,0,0.252051,0.029777,0,0.1260255,0.0148885,0
"19308",64.35,"m3",1,0.169953,-2.683623,0,-0.078693,0.014392,0,-0.078693,0.014392,0
"19309",64.36,"m1",1,-0.033675,-0.999433,0,0.075365,-0.002568,0,0.075365,-0.002568,0
"19310",64.36,"m2",0.5,0.141248,-1.983855,0,0.243624,0.027953,0,0.121812,0.0139765,0
"19311",64.36,"m3",1,0.169124,-2.683478,0,-0.082948,0.014453,0,-0.082948,0.014453,0
"19312",64.37,"m1",1,-0.032889,-0.999459,0,0.078592,-0.002617,0,0.078592,-0.002617,0
"19313",64.37,"m2",0.5,0.143599,-1.983594,0,0.235127,0.026076,0,0.1175635,0.013038,0
"19314",64.37,"m3",1,0.168256,-2.683334,0,-0.086734,0.014415,0,-0.086734,0.014415,0
"19315",64.38,"m1",1,-0.032071,-0.999486,0,0.081738,-0.002656,0,0.081738,-0.002656,0
"19316",64.38,"m2",0.5,0.145865,-1.983353,0,0.226565,0.024152,0,0.1132825,0.012076,0
"19317",64.38,"m3",1,0.167356,-2.683191,0,-0.090061,0.014276,0,-0.090061,0.014276,0
"19318",64.39,"m1",1,-0.031223,-0.999512,0,0.084802,-0.002685,0,0.084802,-0.002685,0
"19319",64.39,"m2",0.5,0.148044,-1.983131,0,0.217943,0.022187,0,0.1089715,0.0110935,0
"19320",64.39,"m3",1,0.166426,-2.683051,0,-0.092936,0.014032,0,-0.092936,0.014032,0
"19321",64.4,"m1",1,-0.030345,-0.999539,0,0.08778,-0.002704,0,0.08778,-0.002704,0
"19322",64.4,"m2",0.5,0.150137,-1.982929,0,0.209266,0.020187,0,0.104633,0.0100935,0
"19323",64.4,"m3",1,0.165473,-2.682914,0,-0.095371,0.013682,0,-0.095371,0.013682,0
"19324",64.41,"m1",1,-0.029439,-0.999567,0,0.090669,-0.002711,0,0.090669,-0.002711,0
"19325",64.41,"m2",0.5,0.152142,-1.982748,0,0.200539,0.018158,0,0.1002695,0.009079,0
"19326",64.41,"m3",1,0.164499,-2.682782,0,-0.097375,0.013222,0,-0.097375,0.013222,0
"19327",64.42,"m1",1,-0.028504,-0.999594,0,0.093466,-0.002709,0,0.093466,-0.002709,0
"19328",64.42,"m2",0.5,0.15406,-1.982587,0,0.191766,0.016106,0,0.095883,0.008053,0
"19329",64.42,"m3",1,0.163509,-2.682655,0,-0.098959,0.012653,0,-0.098959,0.012653,0
"19330",64.43,"m1",1,-0.027542,-0.999621,0,0.096169,-0.002696,0,0.096169,-0.002696,0
"19331",64.43,"m2",0.5,0.155889,-1.982446,0,0.182952,0.014037,0,0.091476,0.0070185,0
"19332",64.43,"m3",1,0.162508,-2.682536,0,-0.100135,0.011974,0,-0.100135,0.011974,0
"19333",64.44,"m1",1,-0.026555,-0.999647,0,0.098776,-0.002673,0,0.098776,-0.002673,0
"19334",64.44,"m2",0.5,0.15763,-1.982327,0,0.174101,0.011957,0,0.0870505,0.0059785,0
"19335",64.44,"m3",1,0.161499,-2.682424,0,-0.100914,0.011187,0,-0.100914,0.011187,0
"19336",64.45,"m1",1,-0.025542,-0.999674,0,0.101283,-0.002639,0,0.101283,-0.002639,0
"19337",64.45,"m2",0.5,0.159282,-1.982228,0,0.165219,0.009871,0,0.0826095,0.0049355,0
"19338",64.45,"m3",1,0.160486,-2.682321,0,-0.101311,0.010292,0,-0.101311,0.010292,0
"19339",64.46,"m1",1,-0.024505,-0.9997,0,0.103689,-0.002595,0,0.103689,-0.002595,0
"19340",64.46,"m2",0.5,0.160846,-1.98215,0,0.15631,0.007784,0,0.078155,0.003892,0
"19341",64.46,"m3",1,0.159472,-2.682228,0,-0.101337,0.009291,0,-0.101337,0.009291,0
"19342",64.47,"m1",1,-0.023445,-0.999725,0,0.105991,-0.002542,0,0.105991,-0.002542,0
"19343",64.47,"m2",0.5,0.162319,-1.982093,0,0.147377,0.005703,0,0.0736885,0.0028515,0
"19344",64.47,"m3",1,0.158462,-2.682146,0,-0.101007,0.008187,0,-0.101007,0.008187,0
"19345",64.48,"m1",1,-0.022363,-0.99975,0,0.108187,-0.002479,0,0.108187,-0.002479,0
"19346",64.48,"m2",0.5,0.163704,-1.982057,0,0.138427,0.003632,0,0.0692135,0.001816,0
"19347",64.48,"m3",1,0.157459,-2.682076,0,-0.100334,0.006985,0,-0.100334,0.006985,0
"19348",64.49,"m1",1,-0.02126,-0.999774,0,0.110274,-0.002406,0,0.110274,-0.002406,0
"19349",64.49,"m2",0.5,0.164998,-1.982041,0,0.129463,0.001577,0,0.0647315,0.0007885,0
"19350",64.49,"m3",1,0.156466,-2.682019,0,-0.099333,0.005687,0,-0.099333,0.005687,0
"19351",64.5,"m1",1,-0.020138,-0.999797,0,0.112252,-0.002324,0,0.112252,-0.002324,0
"19352",64.5,"m2",0.5,0.166203,-1.982046,0,0.12049,-0.000457,0,0.060245,-0.0002285,0
"19353",64.5,"m3",1,0.155485,-2.681976,0,-0.098019,0.004299,0,-0.098019,0.004299,0
"19354",64.51,"m1",1,-0.018997,-0.99982,0,0.114118,-0.002233,0,0.114118,-0.002233,0
"19355",64.51,"m2",0.5,0.167318,-1.98207,0,0.111513,-0.002465,0,0.0557565,-0.0012325,0
"19356",64.51,"m3",1,0.154521,-2.681948,0,-0.096406,0.002827,0,-0.096406,0.002827,0
"19357",64.52,"m1",1,-0.017838,-0.999841,0,0.115869,-0.002134,0,0.115869,-0.002134,0
"19358",64.52,"m2",0.5,0.168344,-1.982115,0,0.102536,-0.004443,0,0.051268,-0.0022215,0
"19359",64.52,"m3",1,0.153576,-2.681935,0,-0.09451,0.001277,0,-0.09451,0.001277,0
"19360",64.53,"m1",1,-0.016663,-0.999861,0,0.117506,-0.002027,0,0.117506,-0.002027,0
"19361",64.53,"m2",0.5,0.169279,-1.982178,0,0.093563,-0.006386,0,0.0467815,-0.003193,0
"19362",64.53,"m3",1,0.152653,-2.681939,0,-0.092347,-0.000345,0,-0.092347,-0.000345,0
"19363",64.54,"m1",1,-0.015473,-0.99988,0,0.119026,-0.001913,0,0.119026,-0.001913,0
"19364",64.54,"m2",0.5,0.170125,-1.982261,0,0.084599,-0.00829,0,0.0422995,-0.004145,0
"19365",64.54,"m3",1,0.151753,-2.681959,0,-0.089932,-0.002031,0,-0.089932,-0.002031,0
"19366",64.55,"m1",1,-0.014268,-0.999898,0,0.120428,-0.001791,0,0.120428,-0.001791,0
"19367",64.55,"m2",0.5,0.170882,-1.982363,0,0.075648,-0.01015,0,0.037824,-0.005075,0
"19368",64.55,"m3",1,0.150881,-2.681997,0,-0.087282,-0.003774,0,-0.087282,-0.003774,0
"19369",64.56,"m1",1,-0.013051,-0.999915,0,0.12171,-0.001663,0,0.12171,-0.001663,0
"19370",64.56,"m2",0.5,0.171549,-1.982483,0,0.066715,-0.011964,0,0.0333575,-0.005982,0
"19371",64.56,"m3",1,0.150036,-2.682052,0,-0.084413,-0.005565,0,-0.084413,-0.005565,0
"19372",64.57,"m1",1,-0.011823,-0.99993,0,0.122871,-0.001528,0,0.122871,-0.001528,0
"19373",64.57,"m2",0.5,0.172127,-1.98262,0,0.057804,-0.013726,0,0.028902,-0.006863,0
"19374",64.57,"m3",1,0.149223,-2.682126,0,-0.081341,-0.007396,0,-0.081341,-0.007396,0
"19375",64.58,"m1",1,-0.010583,-0.999944,0,0.123911,-0.001388,0,0.123911,-0.001388,0
"19376",64.58,"m2",0.5,0.172616,-1.982774,0,0.04892,-0.015435,0,0.02446,-0.0077175,0
"19377",64.58,"m3",1,0.148442,-2.682219,0,-0.078083,-0.009258,0,-0.078083,-0.009258,0
"19378",64.59,"m1",1,-0.009335,-0.999956,0,0.124828,-0.001243,0,0.124828,-0.001243,0
"19379",64.59,"m2",0.5,0.173017,-1.982945,0,0.040067,-0.017085,0,0.0200335,-0.0085425,0
"19380",64.59,"m3",1,0.147696,-2.68233,0,-0.074655,-0.011142,0,-0.074655,-0.011142,0
"19381",64.6,"m1",1,-0.008079,-0.999967,0,0.125622,-0.001094,0,0.125622,-0.001094,0
"19382",64.6,"m2",0.5,0.173329,-1.983132,0,0.031249,-0.018675,0,0.0156245,-0.0093375,0
"19383",64.6,"m3",1,0.146985,-2.682461,0,-0.071075,-0.013038,0,-0.071075,-0.013038,0
"19384",64.61,"m1",1,-0.006816,-0.999977,0,0.126292,-0.000941,0,0.126292,-0.000941,0
"19385",64.61,"m2",0.5,0.173554,-1.983334,0,0.022472,-0.020202,0,0.011236,-0.010101,0
"19386",64.61,"m3",1,0.146311,-2.68261,0,-0.067359,-0.014936,0,-0.067359,-0.014936,0
"19387",64.62,"m1",1,-0.005548,-0.999985,0,0.126837,-0.000784,0,0.126837,-0.000784,0
"19388",64.62,"m2",0.5,0.173691,-1.98355,0,0.013738,-0.021663,0,0.006869,-0.0108315,0
"19389",64.62,"m3",1,0.145676,-2.682778,0,-0.063525,-0.016828,0,-0.063525,-0.016828,0
"19390",64.63,"m1",1,-0.004275,-0.999991,0,0.127257,-0.000625,0,0.127257,-0.000625,0
"19391",64.63,"m2",0.5,0.173742,-1.983781,0,0.005053,-0.023056,0,0.0025265,-0.011528,0
"19392",64.63,"m3",1,0.14508,-2.682965,0,-0.059589,-0.018702,0,-0.059589,-0.018702,0
"19393",64.64,"m1",1,-0.003,-0.999996,0,0.127551,-0.000464,0,0.127551,-0.000464,0
"19394",64.64,"m2",0.5,0.173706,-1.984025,0,-0.003579,-0.024379,0,-0.0017895,-0.0121895,0
"19395",64.64,"m3",1,0.144525,-2.683171,0,-0.055568,-0.02055,0,-0.055568,-0.02055,0
"19396",64.65,"m1",1,-0.001722,-0.999999,0,0.127721,-0.000302,0,0.127721,-0.000302,0
"19397",64.65,"m2",0.5,0.173585,-1.984281,0,-0.012155,-0.02563,0,-0.0060775,-0.012815,0
"19398",64.65,"m3",1,0.14401,-2.683395,0,-0.051479,-0.022362,0,-0.051479,-0.022362,0
"19399",64.66,"m1",1,-0.000445,-1,0,0.127764,-0.000138,0,0.127764,-0.000138,0
"19400",64.66,"m2",0.5,0.173378,-1.984549,0,-0.020669,-0.026808,0,-0.0103345,-0.013404,0
"19401",64.66,"m3",1,0.143536,-2.683636,0,-0.04734,-0.024127,0,-0.04734,-0.024127,0
"19402",64.67,"m1",1,0.000832,-1,0,0.127683,2.5e-05,0,0.127683,2.5e-05,0
"19403",64.67,"m2",0.5,0.173087,-1.984828,0,-0.029117,-0.027911,0,-0.0145585,-0.0139555,0
"19404",64.67,"m3",1,0.143105,-2.683894,0,-0.043167,-0.025837,0,-0.043167,-0.025837,0
"19405",64.68,"m1",1,0.002107,-0.999998,0,0.127476,0.000187,0,0.127476,0.000187,0
"19406",64.68,"m2",0.5,0.172712,-1.985118,0,-0.037496,-0.028938,0,-0.018748,-0.014469,0
"19407",64.68,"m3",1,0.142715,-2.684169,0,-0.038978,-0.027483,0,-0.038978,-0.027483,0
"19408",64.69,"m1",1,0.003378,-0.999994,0,0.127144,0.000349,0,0.127144,0.000349,0
"19409",64.69,"m2",0.5,0.172254,-1.985416,0,-0.045801,-0.029888,0,-0.0229005,-0.014944,0
"19410",64.69,"m3",1,0.142367,-2.68446,0,-0.03479,-0.029055,0,-0.03479,-0.029055,0
"19411",64.7,"m1",1,0.004645,-0.999989,0,0.126687,0.000508,0,0.126687,0.000508,0
"19412",64.7,"m2",0.5,0.171713,-1.985724,0,-0.054028,-0.030762,0,-0.027014,-0.015381,0
"19413",64.7,"m3",1,0.142061,-2.684765,0,-0.030619,-0.030545,0,-0.030619,-0.030545,0
"19414",64.71,"m1",1,0.005906,-0.999983,0,0.126107,0.000665,0,0.126107,0.000665,0
"19415",64.71,"m2",0.5,0.171092,-1.98604,0,-0.062174,-0.031558,0,-0.031087,-0.015779,0
"19416",64.71,"m3",1,0.141796,-2.685085,0,-0.026483,-0.031946,0,-0.026483,-0.031946,0
"19417",64.72,"m1",1,0.00716,-0.999974,0,0.125403,0.000819,0,0.125403,0.000819,0
"19418",64.72,"m2",0.5,0.170389,-1.986362,0,-0.070233,-0.032276,0,-0.0351165,-0.016138,0
"19419",64.72,"m3",1,0.141572,-2.685417,0,-0.022397,-0.033248,0,-0.022397,-0.033248,0
"19420",64.73,"m1",1,0.008406,-0.999965,0,0.124577,0.00097,0,0.124577,0.00097,0
"19421",64.73,"m2",0.5,0.169607,-1.986692,0,-0.078203,-0.032917,0,-0.0391015,-0.0164585,0
"19422",64.73,"m3",1,0.141388,-2.685761,0,-0.018379,-0.034446,0,-0.018379,-0.034446,0
"19423",64.74,"m1",1,0.009642,-0.999954,0,0.12363,0.001116,0,0.12363,0.001116,0
"19424",64.74,"m2",0.5,0.168747,-1.987026,0,-0.086079,-0.033481,0,-0.0430395,-0.0167405,0
"19425",64.74,"m3",1,0.141244,-2.686117,0,-0.014445,-0.035532,0,-0.014445,-0.035532,0
"19426",64.75,"m1",1,0.010868,-0.999941,0,0.122562,0.001257,0,0.122562,0.001257,0
"19427",64.75,"m2",0.5,0.167808,-1.987366,0,-0.093858,-0.033968,0,-0.046929,-0.016984,0
"19428",64.75,"m3",1,0.141138,-2.686482,0,-0.010611,-0.0365,0,-0.010611,-0.0365,0
"19429",64.76,"m1",1,0.012082,-0.999927,0,0.121375,0.001393,0,0.121375,0.001393,0
"19430",64.76,"m2",0.5,0.166793,-1.98771,0,-0.101536,-0.034379,0,-0.050768,-0.0171895,0
"19431",64.76,"m3",1,0.141069,-2.686855,0,-0.006893,-0.037346,0,-0.006893,-0.037346,0
"19432",64.77,"m1",1,0.013282,-0.999912,0,0.120071,0.001523,0,0.120071,0.001523,0
"19433",64.77,"m2",0.5,0.165702,-1.988057,0,-0.109109,-0.034715,0,-0.0545545,-0.0173575,0
"19434",64.77,"m3",1,0.141036,-2.687236,0,-0.003307,-0.038065,0,-0.003307,-0.038065,0
"19435",64.78,"m1",1,0.014469,-0.999895,0,0.118649,0.001646,0,0.118649,0.001646,0
"19436",64.78,"m2",0.5,0.164536,-1.988407,0,-0.116575,-0.034977,0,-0.0582875,-0.0174885,0
"19437",64.78,"m3",1,0.141037,-2.687622,0,0.000131,-0.038652,0,0.000131,-0.038652,0
"19438",64.79,"m1",1,0.01564,-0.999878,0,0.117113,0.001763,0,0.117113,0.001763,0
"19439",64.79,"m2",0.5,0.163296,-1.988758,0,-0.123928,-0.035167,0,-0.061964,-0.0175835,0
"19440",64.79,"m3",1,0.141071,-2.688013,0,0.003406,-0.039104,0,0.003406,-0.039104,0
"19441",64.8,"m1",1,0.016795,-0.999859,0,0.115463,0.001873,0,0.115463,0.001873,0
"19442",64.8,"m2",0.5,0.161985,-1.989111,0,-0.131167,-0.035285,0,-0.0655835,-0.0176425,0
"19443",64.8,"m3",1,0.141136,-2.688408,0,0.006503,-0.03942,0,0.006503,-0.03942,0
"19444",64.81,"m1",1,0.017932,-0.999839,0,0.113702,0.001975,0,0.113702,0.001975,0
"19445",64.81,"m2",0.5,0.160602,-1.989465,0,-0.138288,-0.035334,0,-0.069144,-0.017667,0
"19446",64.81,"m3",1,0.14123,-2.688804,0,0.009408,-0.039596,0,0.009408,-0.039596,0
"19447",64.82,"m1",1,0.01905,-0.999819,0,0.111831,0.002068,0,0.111831,0.002068,0
"19448",64.82,"m2",0.5,0.159149,-1.989818,0,-0.145287,-0.035315,0,-0.0726435,-0.0176575,0
"19449",64.82,"m3",1,0.141351,-2.6892,0,0.012106,-0.039633,0,0.012106,-0.039633,0
"19450",64.83,"m1",1,0.020149,-0.999797,0,0.109852,0.002153,0,0.109852,0.002153,0
"19451",64.83,"m2",0.5,0.157627,-1.99017,0,-0.152163,-0.035231,0,-0.0760815,-0.0176155,0
"19452",64.83,"m3",1,0.141497,-2.689595,0,0.014583,-0.039531,0,0.014583,-0.039531,0
"19453",64.84,"m1",1,0.021226,-0.999775,0,0.107768,0.00223,0,0.107768,0.00223,0
"19454",64.84,"m2",0.5,0.156038,-1.990521,0,-0.158911,-0.035082,0,-0.0794555,-0.017541,0
"19455",64.84,"m3",1,0.141665,-2.689988,0,0.016826,-0.039289,0,0.016826,-0.039289,0
"19456",64.85,"m1",1,0.022282,-0.999752,0,0.10558,0.002297,0,0.10558,0.002297,0
"19457",64.85,"m2",0.5,0.154383,-1.99087,0,-0.165529,-0.034872,0,-0.0827645,-0.017436,0
"19458",64.85,"m3",1,0.141854,-2.690377,0,0.018822,-0.03891,0,0.018822,-0.03891,0
"19459",64.86,"m1",1,0.023315,-0.999728,0,0.103291,0.002355,0,0.103291,0.002355,0
"19460",64.86,"m2",0.5,0.152663,-1.991216,0,-0.172015,-0.034603,0,-0.0860075,-0.0173015,0
"19461",64.86,"m3",1,0.142059,-2.690761,0,0.020558,-0.038396,0,0.020558,-0.038396,0
"19462",64.87,"m1",1,0.024324,-0.999704,0,0.100903,0.002404,0,0.100903,0.002404,0
"19463",64.87,"m2",0.5,0.150879,-1.991558,0,-0.178365,-0.034276,0,-0.0891825,-0.017138,0
"19464",64.87,"m3",1,0.142279,-2.691139,0,0.022023,-0.03775,0,0.022023,-0.03775,0
"19465",64.88,"m1",1,0.025308,-0.99968,0,0.098418,0.002443,0,0.098418,0.002443,0
"19466",64.88,"m2",0.5,0.149033,-1.991897,0,-0.184578,-0.033896,0,-0.092289,-0.016948,0
"19467",64.88,"m3",1,0.142511,-2.691508,0,0.023205,-0.036976,0,0.023205,-0.036976,0
"19468",64.89,"m1",1,0.026267,-0.999655,0,0.09584,0.002472,0,0.09584,0.002472,0
"19469",64.89,"m2",0.5,0.147127,-1.992232,0,-0.190651,-0.033463,0,-0.0953255,-0.0167315,0
"19470",64.89,"m3",1,0.142752,-2.691869,0,0.024094,-0.036079,0,0.024094,-0.036079,0
"19471",64.9,"m1",1,0.027198,-0.99963,0,0.09317,0.002492,0,0.09317,0.002492,0
"19472",64.9,"m2",0.5,0.145161,-1.992562,0,-0.196583,-0.03298,0,-0.0982915,-0.01649,0
"19473",64.9,"m3",1,0.142999,-2.69222,0,0.024678,-0.035064,0,0.024678,-0.035064,0
"19474",64.91,"m1",1,0.028102,-0.999605,0,0.090412,0.002501,0,0.090412,0.002501,0
"19475",64.91,"m2",0.5,0.143137,-1.992886,0,-0.20237,-0.032452,0,-0.101185,-0.016226,0
"19476",64.91,"m3",1,0.143249,-2.692559,0,0.024949,-0.033936,0,0.024949,-0.033936,0
"19477",64.92,"m1",1,0.028978,-0.99958,0,0.087568,0.0025,0,0.087568,0.0025,0
"19478",64.92,"m2",0.5,0.141057,-1.993205,0,-0.208011,-0.031879,0,-0.1040055,-0.0159395,0
"19479",64.92,"m3",1,0.143498,-2.692886,0,0.024898,-0.032704,0,0.024898,-0.032704,0
"19480",64.93,"m1",1,0.029824,-0.999555,0,0.084641,0.00249,0,0.084641,0.00249,0
"19481",64.93,"m2",0.5,0.138922,-1.993518,0,-0.213505,-0.031265,0,-0.1067525,-0.0156325,0
"19482",64.93,"m3",1,0.143743,-2.6932,0,0.024517,-0.031373,0,0.024517,-0.031373,0
"19483",64.94,"m1",1,0.030641,-0.99953,0,0.081635,0.002469,0,0.081635,0.002469,0
"19484",64.94,"m2",0.5,0.136734,-1.993824,0,-0.218849,-0.030612,0,-0.1094245,-0.015306,0
"19485",64.94,"m3",1,0.143981,-2.6935,0,0.023797,-0.029952,0,0.023797,-0.029952,0
"19486",64.95,"m1",1,0.031426,-0.999506,0,0.078551,0.002439,0,0.078551,0.002439,0
"19487",64.95,"m2",0.5,0.134493,-1.994123,0,-0.224042,-0.029924,0,-0.112021,-0.014962,0
"19488",64.95,"m3",1,0.144208,-2.693784,0,0.022734,-0.028449,0,0.022734,-0.028449,0
"19489",64.96,"m1",1,0.03218,-0.999482,0,0.075394,0.002399,0,0.075394,0.002399,0
"19490",64.96,"m2",0.5,0.132203,-1.994415,0,-0.229084,-0.029203,0,-0.114542,-0.0146015,0
"19491",64.96,"m3",1,0.144421,-2.694053,0,0.02132,-0.026874,0,0.02132,-0.026874,0
"19492",64.97,"m1",1,0.032902,-0.999459,0,0.072166,0.00235,0,0.072166,0.00235,0
"19493",64.97,"m2",0.5,0.129863,-1.9947,0,-0.233972,-0.028451,0,-0.116986,-0.0142255,0
"19494",64.97,"m3",1,0.144617,-2.694305,0,0.019551,-0.025234,0,0.019551,-0.025234,0
"19495",64.98,"m1",1,0.033591,-0.999436,0,0.068871,0.002291,0,0.068871,0.002291,0
"19496",64.98,"m2",0.5,0.127476,-1.994976,0,-0.238706,-0.027673,0,-0.119353,-0.0138365,0
"19497",64.98,"m3",1,0.144791,-2.694541,0,0.017422,-0.023541,0,0.017422,-0.023541,0
"19498",64.99,"m1",1,0.034246,-0.999413,0,0.065512,0.002223,0,0.065512,0.002223,0
"19499",64.99,"m2",0.5,0.125043,-1.995245,0,-0.243284,-0.02687,0,-0.121642,-0.013435,0
"19500",64.99,"m3",1,0.14494,-2.694759,0,0.014931,-0.021803,0,0.014931,-0.021803,0
"19501",65,"m1",1,0.034867,-0.999392,0,0.062092,0.002147,0,0.062092,0.002147,0
"19502",65,"m2",0.5,0.122566,-1.995506,0,-0.247706,-0.026045,0,-0.123853,-0.0130225,0
"19503",65,"m3",1,0.145061,-2.694959,0,0.012073,-0.020031,0,0.012073,-0.020031,0
"19504",65.01,"m1",1,0.035453,-0.999371,0,0.058615,0.002062,0,0.058615,0.002062,0
"19505",65.01,"m2",0.5,0.120046,-1.995758,0,-0.251972,-0.025201,0,-0.125986,-0.0126005,0
"19506",65.01,"m3",1,0.14515,-2.695141,0,0.008849,-0.018235,0,0.008849,-0.018235,0
"19507",65.02,"m1",1,0.036004,-0.999352,0,0.055084,0.001969,0,0.055084,0.001969,0
"19508",65.02,"m2",0.5,0.117485,-1.996001,0,-0.25608,-0.024341,0,-0.12804,-0.0121705,0
"19509",65.02,"m3",1,0.145202,-2.695305,0,0.005256,-0.016425,0,0.005256,-0.016425,0
"19510",65.03,"m1",1,0.036519,-0.999333,0,0.051503,0.001869,0,0.051503,0.001869,0
"19511",65.03,"m2",0.5,0.114885,-1.996236,0,-0.26003,-0.023466,0,-0.130015,-0.011733,0
"19512",65.03,"m3",1,0.145215,-2.695452,0,0.001295,-0.014611,0,0.001295,-0.014611,0
"19513",65.04,"m1",1,0.036997,-0.999315,0,0.047875,0.001761,0,0.047875,0.001761,0
"19514",65.04,"m2",0.5,0.112247,-1.996461,0,-0.263823,-0.022581,0,-0.1319115,-0.0112905,0
"19515",65.04,"m3",1,0.145185,-2.69558,0,-0.003034,-0.012805,0,-0.003034,-0.012805,0
"19516",65.05,"m1",1,0.037439,-0.999299,0,0.044204,0.001646,0,0.044204,0.001646,0
"19517",65.05,"m2",0.5,0.109572,-1.996678,0,-0.267457,-0.021686,0,-0.1337285,-0.010843,0
"19518",65.05,"m3",1,0.145107,-2.69569,0,-0.007728,-0.011015,0,-0.007728,-0.011015,0
"19519",65.06,"m1",1,0.037844,-0.999284,0,0.040493,0.001525,0,0.040493,0.001525,0
"19520",65.06,"m2",0.5,0.106863,-1.996886,0,-0.270933,-0.020785,0,-0.1354665,-0.0103925,0
"19521",65.06,"m3",1,0.14498,-2.695782,0,-0.012786,-0.009253,0,-0.012786,-0.009253,0
"19522",65.07,"m1",1,0.038212,-0.99927,0,0.036747,0.001398,0,0.036747,0.001398,0
"19523",65.07,"m2",0.5,0.10412,-1.997085,0,-0.274251,-0.019879,0,-0.1371255,-0.0099395,0
"19524",65.07,"m3",1,0.144798,-2.695858,0,-0.018203,-0.007527,0,-0.018203,-0.007527,0
"19525",65.08,"m1",1,0.038542,-0.999257,0,0.032968,0.001266,0,0.032968,0.001266,0
"19526",65.08,"m2",0.5,0.101346,-1.997275,0,-0.277412,-0.018972,0,-0.138706,-0.009486,0
"19527",65.08,"m3",1,0.144558,-2.695916,0,-0.023977,-0.005847,0,-0.023977,-0.005847,0
"19528",65.09,"m1",1,0.038833,-0.999246,0,0.029161,0.001129,0,0.029161,0.001129,0
"19529",65.09,"m2",0.5,0.098542,-1.997455,0,-0.280414,-0.018065,0,-0.140207,-0.0090325,0
"19530",65.09,"m3",1,0.144257,-2.695958,0,-0.030102,-0.004222,0,-0.030102,-0.004222,0
"19531",65.1,"m1",1,0.039086,-0.999236,0,0.025329,0.000988,0,0.025329,0.000988,0
"19532",65.1,"m2",0.5,0.09571,-1.997627,0,-0.28326,-0.01716,0,-0.14163,-0.00858,0
"19533",65.1,"m3",1,0.143891,-2.695985,0,-0.036572,-0.002662,0,-0.036572,-0.002662,0
"19534",65.11,"m1",1,0.039301,-0.999227,0,0.021477,0.000842,0,0.021477,0.000842,0
"19535",65.11,"m2",0.5,0.09285,-1.99779,0,-0.28595,-0.016259,0,-0.142975,-0.0081295,0
"19536",65.11,"m3",1,0.143457,-2.695997,0,-0.043381,-0.001173,0,-0.043381,-0.001173,0
"19537",65.12,"m1",1,0.039477,-0.99922,0,0.017607,0.000694,0,0.017607,0.000694,0
"19538",65.12,"m2",0.5,0.089965,-1.997943,0,-0.288483,-0.015364,0,-0.1442415,-0.007682,0
"19539",65.12,"m3",1,0.142952,-2.695994,0,-0.050521,0.000236,0,-0.050521,0.000236,0
"19540",65.13,"m1",1,0.039615,-0.999215,0,0.013723,0.000543,0,0.013723,0.000543,0
