"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"1966",19.65,"m1",1,-0.258895,0,-0.965906,-0.860155,0,0.226455,-0.860155,0,0.226455
"1967",19.66,"m1",1,-0.267222,0,-0.963635,-0.83278,0,0.22707,-0.83278,0,0.22707
"1968",19.67,"m1",1,-0.27527,0,-0.961367,-0.80477,0,0.226795,-0.80477,0,0.226795
"1969",19.68,"m1",1,-0.283032,0,-0.959111,-0.776162,0,0.225638,-0.776162,0,0.225638
"1970",19.69,"m1",1,-0.290502,0,-0.956874,-0.746996,0,0.223607,-0.746996,0,0.223607
"1971",19.7,"m1",1,-0.297675,0,-0.954667,-0.71731,0,0.220714,-0.71731,0,0.220714
"1972",19.71,"m1",1,-0.304546,0,-0.952498,-0.687139,0,0.216976,-0.687139,0,0.216976
"1973",19.72,"m1",1,-0.311111,0,-0.950373,-0.656519,0,0.212411,-0.656519,0,0.212411
"1974",19.73,"m1",1,-0.317366,0,-0.948303,-0.625486,0,0.207041,-0.625486,0,0.207041
"1975",19.74,"m1",1,-0.323307,0,-0.946294,-0.594071,0,0.20089,-0.594071,0,0.20089
"1976",19.75,"m1",1,-0.32893,0,-0.944354,-0.562307,0,0.193985,-0.562307,0,0.193985
"1977",19.76,"m1",1,-0.334232,0,-0.942491,-0.530223,0,0.186356,-0.530223,0,0.186356
"1978",19.77,"m1",1,-0.339211,0,-0.94071,-0.49785,0,0.178034,-0.49785,0,0.178034
"1979",19.78,"m1",1,-0.343863,0,-0.93902,-0.465215,0,0.169054,-0.465215,0,0.169054
"1980",19.79,"m1",1,-0.348186,0,-0.937425,-0.432344,0,0.159452,-0.432344,0,0.159452
"1981",19.8,"m1",1,-0.352179,0,-0.935933,-0.399263,0,0.149267,-0.399263,0,0.149267
"1982",19.81,"m1",1,-0.355839,0,-0.934547,-0.365996,0,0.138537,-0.365996,0,0.138537
"1983",19.82,"m1",1,-0.359165,0,-0.933274,-0.332565,0,0.127306,-0.332565,0,0.127306
"1984",19.83,"m1",1,-0.362155,0,-0.932118,-0.298992,0,0.115616,-0.298992,0,0.115616
"1985",19.84,"m1",1,-0.364808,0,-0.931083,-0.265299,0,0.103511,-0.265299,0,0.103511
"1986",19.85,"m1",1,-0.367123,0,-0.930173,-0.231503,0,0.091038,-0.231503,0,0.091038
"1987",19.86,"m1",1,-0.369099,0,-0.92939,-0.197625,0,0.078242,-0.197625,0,0.078242
"1988",19.87,"m1",1,-0.370736,0,-0.928738,-0.163683,0,0.065172,-0.163683,0,0.065172
"1989",19.88,"m1",1,-0.372033,0,-0.92822,-0.129693,0,0.051876,-0.129693,0,0.051876
"1990",19.89,"m1",1,-0.372989,0,-0.927836,-0.095673,0,0.038403,-0.095673,0,0.038403
"1991",19.9,"m1",1,-0.373606,0,-0.927588,-0.061639,0,0.024803,-0.061639,0,0.024803
"1992",19.91,"m1",1,-0.373882,0,-0.927476,-0.027607,0,0.011124,-0.027607,0,0.011124
"1993",19.92,"m1",1,-0.373818,0,-0.927502,0.006406,0,-0.002582,0.006406,0,-0.002582
"1994",19.93,"m1",1,-0.373414,0,-0.927665,0.040386,0,-0.016267,0.040386,0,-0.016267
"1995",19.94,"m1",1,-0.372671,0,-0.927964,0.074316,0,-0.02988,0.074316,0,-0.02988
"1996",19.95,"m1",1,-0.371589,0,-0.928397,0.10818,0,-0.043372,0.10818,0,-0.043372
"1997",19.96,"m1",1,-0.370169,0,-0.928964,0.141962,0,-0.056694,0.141962,0,-0.056694
"1998",19.97,"m1",1,-0.368413,0,-0.929662,0.175645,0,-0.069798,0.175645,0,-0.069798
"1999",19.98,"m1",1,-0.366321,0,-0.930489,0.209212,0,-0.082636,0.209212,0,-0.082636
"2000",19.99,"m1",1,-0.363894,0,-0.93144,0.242644,0,-0.095161,0.242644,0,-0.095161
