"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"2085",10.42,"m1",1,0.36301,0,-0.931785,1.558952,0,0.59242,1.558952,0,0.59242
"2086",10.42,"m2",1,-0.466115,0,-1.490849,-0.67866,0,3.77553,-0.67866,0,3.77553
"2087",10.43,"m1",1,0.378151,0,-0.925744,1.514096,0,0.60413,1.514096,0,0.60413
"2088",10.43,"m2",1,-0.471448,0,-1.453173,-0.533365,0,3.767628,-0.533365,0,3.767628
"2089",10.44,"m1",1,0.392833,0,-0.91961,1.468222,0,0.613419,1.468222,0,0.613419
"2090",10.44,"m2",1,-0.475434,0,-1.415708,-0.398544,0,3.74656,-0.398544,0,3.74656
"2091",10.45,"m1",1,0.407047,0,-0.913407,1.421447,0,0.620282,1.421447,0,0.620282
"2092",10.45,"m2",1,-0.478177,0,-1.37857,-0.274367,0,3.713712,-0.274367,0,3.713712
"2093",10.46,"m1",1,0.420786,0,-0.90716,1.373884,0,0.624722,1.373884,0,0.624722
"2094",10.46,"m2",1,-0.479786,0,-1.341866,-0.160849,0,3.670407,-0.160849,0,3.670407
"2095",10.47,"m1",1,0.434043,0,-0.900892,1.325643,0,0.626751,1.325643,0,0.626751
"2096",10.47,"m2",1,-0.480365,0,-1.305687,-0.057881,0,3.61789,-0.057881,0,3.61789
"2097",10.48,"m1",1,0.446811,0,-0.894628,1.276827,0,0.626391,1.276827,0,0.626391
"2098",10.48,"m2",1,-0.480017,0,-1.270114,0.034755,0,3.557319,0.034755,0,3.557319
"2099",10.49,"m1",1,0.459086,0,-0.888392,1.227537,0,0.623674,1.227537,0,0.623674
"2100",10.49,"m2",1,-0.478844,0,-1.235217,0.117361,0,3.489765,0.117361,0,3.489765
"2101",10.5,"m1",1,0.470865,0,-0.882205,1.177866,0,0.618638,1.177866,0,0.618638
"2102",10.5,"m2",1,-0.47694,0,-1.201055,0.19031,0,3.416206,0.19031,0,3.416206
"2103",10.51,"m1",1,0.482144,0,-0.876092,1.1279,0,0.611329,1.1279,0,0.611329
"2104",10.51,"m2",1,-0.4744,0,-1.167679,0.254021,0,3.337527,0.254021,0,3.337527
"2105",10.52,"m1",1,0.492921,0,-0.870074,1.07772,0,0.601803,1.07772,0,0.601803
"2106",10.52,"m2",1,-0.471311,0,-1.135134,0.308952,0,3.254527,0.308952,0,3.254527
"2107",10.53,"m1",1,0.503195,0,-0.864173,1.027402,0,0.590119,1.027402,0,0.590119
"2108",10.53,"m2",1,-0.467755,0,-1.103455,0.355582,0,3.167919,0.355582,0,3.167919
"2109",10.54,"m1",1,0.512965,0,-0.858409,0.977011,0,0.576344,0.977011,0,0.576344
"2110",10.54,"m2",1,-0.463811,0,-1.072672,0.394402,0,3.078334,0.394402,0,3.078334
"2111",10.55,"m1",1,0.522231,0,-0.852804,0.926609,0,0.560551,0.926609,0,0.560551
"2112",10.55,"m2",1,-0.459552,0,-1.042808,0.425903,0,2.986331,0.425903,0,2.986331
"2113",10.56,"m1",1,0.530994,0,-0.847376,0.876248,0,0.542817,0.876248,0,0.542817
"2114",10.56,"m2",1,-0.455046,0,-1.013884,0.450572,0,2.892396,0.450572,0,2.892396
"2115",10.57,"m1",1,0.539254,0,-0.842143,0.825977,0,0.523226,0.825977,0,0.523226
"2116",10.57,"m2",1,-0.450357,0,-0.985915,0.468883,0,2.796957,0.468883,0,2.796957
"2117",10.58,"m1",1,0.547012,0,-0.837125,0.775834,0,0.501862,0.775834,0,0.501862
"2118",10.58,"m2",1,-0.445544,0,-0.958911,0.481291,0,2.700379,0.481291,0,2.700379
"2119",10.59,"m1",1,0.554271,0,-0.832337,0.725852,0,0.478818,0.725852,0,0.478818
"2120",10.59,"m2",1,-0.440662,0,-0.932881,0.488233,0,2.602981,0.488233,0,2.602981
"2121",10.6,"m1",1,0.561031,0,-0.827795,0.67606,0,0.454187,0.67606,0,0.454187
"2122",10.6,"m2",1,-0.435761,0,-0.907831,0.490119,0,2.505032,0.490119,0,2.505032
"2123",10.61,"m1",1,0.567296,0,-0.823514,0.626475,0,0.428066,0.626475,0,0.428066
"2124",10.61,"m2",1,-0.430888,0,-0.883763,0.487335,0,2.406764,0.487335,0,2.406764
"2125",10.62,"m1",1,0.573067,0,-0.819509,0.577114,0,0.400554,0.577114,0,0.400554
"2126",10.62,"m2",1,-0.426085,0,-0.860679,0.48024,0,2.308372,0.48024,0,2.308372
"2127",10.63,"m1",1,0.578347,0,-0.815791,0.527985,0,0.371754,0.527985,0,0.371754
"2128",10.63,"m2",1,-0.421393,0,-0.838579,0.469165,0,2.210019,0.469165,0,2.210019
"2129",10.64,"m1",1,0.583138,0,-0.812373,0.479091,0,0.341769,0.479091,0,0.341769
"2130",10.64,"m2",1,-0.416849,0,-0.817461,0.454416,0,2.111844,0.454416,0,2.111844
"2131",10.65,"m1",1,0.587442,0,-0.809266,0.430429,0,0.310705,0.430429,0,0.310705
"2132",10.65,"m2",1,-0.412487,0,-0.797321,0.43627,0,2.013961,0.43627,0,2.013961
"2133",10.66,"m1",1,0.591262,0,-0.80648,0.381995,0,0.27867,0.381995,0,0.27867
"2134",10.66,"m2",1,-0.408337,0,-0.778157,0.414978,0,1.916464,0.414978,0,1.916464
"2135",10.67,"m1",1,0.5946,0,-0.804022,0.333777,0,0.24577,0.333777,0,0.24577
"2136",10.67,"m2",1,-0.404429,0,-0.759962,0.390769,0,1.819432,0.390769,0,1.819432
"2137",10.68,"m1",1,0.597457,0,-0.801901,0.285761,0,0.212117,0.285761,0,0.212117
"2138",10.68,"m2",1,-0.400791,0,-0.742733,0.363846,0,1.722928,0.363846,0,1.722928
"2139",10.69,"m1",1,0.599837,0,-0.800122,0.237929,0,0.17782,0.237929,0,0.17782
"2140",10.69,"m2",1,-0.397447,0,-0.726463,0.33439,0,1.627003,0.33439,0,1.627003
"2141",10.7,"m1",1,0.601739,0,-0.798693,0.190261,0,0.142989,0.190261,0,0.142989
"2142",10.7,"m2",1,-0.394421,0,-0.711146,0.302564,0,1.5317,0.302564,0,1.5317
"2143",10.71,"m1",1,0.603167,0,-0.797615,0.142735,0,0.107737,0.142735,0,0.107737
"2144",10.71,"m2",1,-0.391736,0,-0.696775,0.268509,0,1.437052,0.268509,0,1.437052
"2145",10.72,"m1",1,0.60412,0,-0.796893,0.095325,0,0.072176,0.095325,0,0.072176
"2146",10.72,"m2",1,-0.389413,0,-0.683345,0.232352,0,1.343084,0.232352,0,1.343084
"2147",10.73,"m1",1,0.6046,0,-0.796529,0.048006,0,0.036416,0.048006,0,0.036416
"2148",10.73,"m2",1,-0.38747,0,-0.670846,0.194201,0,1.249818,0.194201,0,1.249818
"2149",10.74,"m1",1,0.604607,0,-0.796524,0.000751,0,0.00057,0.000751,0,0.00057
"2150",10.74,"m2",1,-0.385929,0,-0.659274,0.154152,0,1.157267,0.154152,0,1.157267
"2151",10.75,"m1",1,0.604143,0,-0.796876,-0.046466,0,-0.035249,-0.046466,0,-0.035249
"2152",10.75,"m2",1,-0.384806,0,-0.648619,0.11229,0,1.065443,0.11229,0,1.065443
"2153",10.76,"m1",1,0.603206,0,-0.797585,-0.093673,0,-0.07093,-0.093673,0,-0.07093
"2154",10.76,"m2",1,-0.384119,0,-0.638876,0.068687,0,0.974352,0.068687,0,0.974352
"2155",10.77,"m1",1,0.601797,0,-0.798649,-0.140894,0,-0.106362,-0.140894,0,-0.106362
"2156",10.77,"m2",1,-0.383885,0,-0.630036,0.023407,0,0.883997,0.023407,0,0.883997
"2157",10.78,"m1",1,0.599916,0,-0.800063,-0.188156,0,-0.141432,-0.188156,0,-0.141432
"2158",10.78,"m2",1,-0.38412,0,-0.622092,-0.023494,0,0.79438,-0.023494,0,0.79438
"2159",10.79,"m1",1,0.597561,0,-0.801824,-0.23548,0,-0.176031,-0.23548,0,-0.176031
"2160",10.79,"m2",1,-0.38484,0,-0.615037,-0.071964,0,0.705496,-0.071964,0,0.705496
"2161",10.8,"m1",1,0.594732,0,-0.803924,-0.282888,0,-0.210049,-0.282888,0,-0.210049
"2162",10.8,"m2",1,-0.386059,0,-0.608864,-0.121958,0,0.617338,-0.121958,0,0.617338
"2163",10.81,"m1",1,0.591428,0,-0.806358,-0.330396,0,-0.243375,-0.330396,0,-0.243375
"2164",10.81,"m2",1,-0.387794,0,-0.603565,-0.173433,0,0.529899,-0.173433,0,0.529899
"2165",10.82,"m1",1,0.587648,0,-0.809117,-0.37802,0,-0.275903,-0.37802,0,-0.275903
"2166",10.82,"m2",1,-0.390057,0,-0.599133,-0.226347,0,0.443163,-0.226347,0,0.443163
"2167",10.83,"m1",1,0.58339,0,-0.812192,-0.425771,0,-0.307525,-0.425771,0,-0.307525
"2168",10.83,"m2",1,-0.392864,0,-0.595562,-0.280658,0,0.357115,-0.280658,0,0.357115
"2169",10.84,"m1",1,0.578653,0,-0.815574,-0.473654,0,-0.338136,-0.473654,0,-0.338136
"2170",10.84,"m2",1,-0.396227,0,-0.592845,-0.336323,0,0.271732,-0.336323,0,0.271732
"2171",10.85,"m1",1,0.573437,0,-0.81925,-0.521674,0,-0.367633,-0.521674,0,-0.367633
"2172",10.85,"m2",1,-0.40016,0,-0.590975,-0.393298,0,0.186991,-0.393298,0,0.186991
"2173",10.86,"m1",1,0.567738,0,-0.823209,-0.569826,0,-0.395913,-0.569826,0,-0.395913
"2174",10.86,"m2",1,-0.404675,0,-0.589946,-0.451531,0,0.10286,-0.451531,0,0.10286
"2175",10.87,"m1",1,0.561557,0,-0.827438,-0.618103,0,-0.422878,-0.618103,0,-0.422878
"2176",10.87,"m2",1,-0.409785,0,-0.589753,-0.510968,0,0.019304,-0.510968,0,0.019304
"2177",10.88,"m1",1,0.554893,0,-0.831922,-0.666493,0,-0.44843,-0.666493,0,-0.44843
"2178",10.88,"m2",1,-0.4155,0,-0.59039,-0.571547,0,-0.063718,-0.571547,0,-0.063718
"2179",10.89,"m1",1,0.547743,0,-0.836647,-0.714976,0,-0.472475,-0.714976,0,-0.472475
"2180",10.89,"m2",1,-0.421832,0,-0.591853,-0.633196,0,-0.146253,-0.633196,0,-0.146253
"2181",10.9,"m1",1,0.540108,0,-0.841596,-0.763526,0,-0.494924,-0.763526,0,-0.494924
"2182",10.9,"m2",1,-0.428791,0,-0.594136,-0.695834,0,-0.228355,-0.695834,0,-0.228355
"2183",10.91,"m1",1,0.531986,0,-0.846753,-0.812113,0,-0.515688,-0.812113,0,-0.515688
"2184",10.91,"m2",1,-0.436384,0,-0.597237,-0.759369,0,-0.310084,-0.759369,0,-0.310084
"2185",10.92,"m1",1,0.523379,0,-0.8521,-0.8607,0,-0.534686,-0.8607,0,-0.534686
"2186",10.92,"m2",1,-0.444621,0,-0.601152,-0.823695,0,-0.391508,-0.823695,0,-0.391508
"2187",10.93,"m1",1,0.514287,0,-0.857618,-0.909241,0,-0.551839,-0.909241,0,-0.551839
"2188",10.93,"m2",1,-0.453508,0,-0.605879,-0.888691,0,-0.472702,-0.888691,0,-0.472702
"2189",10.94,"m1",1,0.50471,0,-0.863289,-0.957687,0,-0.567073,-0.957687,0,-0.567073
"2190",10.94,"m2",1,-0.46305,0,-0.611417,-0.95422,0,-0.553747,-0.95422,0,-0.553747
"2191",10.95,"m1",1,0.49465,0,-0.869092,-1.005981,0,-0.580322,-1.005981,0,-0.580322
"2192",10.95,"m2",1,-0.473252,0,-0.617764,-1.020127,0,-0.634733,-1.020127,0,-0.634733
"2193",10.96,"m1",1,0.48411,0,-0.875007,-1.05406,0,-0.591521,-1.05406,0,-0.591521
"2194",10.96,"m2",1,-0.484114,0,-0.624922,-1.086235,0,-0.715758,-1.086235,0,-0.715758
"2195",10.97,"m1",1,0.473091,0,-0.881013,-1.101854,0,-0.600617,-1.101854,0,-0.600617
"2196",10.97,"m2",1,-0.495637,0,-0.632891,-1.152347,0,-0.796924,-1.152347,0,-0.796924
"2197",10.98,"m1",1,0.461598,0,-0.887089,-1.149288,0,-0.607559,-1.149288,0,-0.607559
"2198",10.98,"m2",1,-0.50782,0,-0.641674,-1.218242,0,-0.878343,-1.218242,0,-0.878343
"2199",10.99,"m1",1,0.449635,0,-0.893212,-1.196281,0,-0.612307,-1.196281,0,-0.612307
"2200",10.99,"m2",1,-0.520657,0,-0.651275,-1.283671,0,-0.960128,-1.283671,0,-0.960128
"2201",11,"m1",1,0.437208,0,-0.89936,-1.242746,0,-0.614826,-1.242746,0,-0.614826
"2202",11,"m2",1,-0.53414,0,-0.6617,-1.348359,0,-1.042401,-1.348359,0,-1.042401
"2203",11.01,"m1",1,0.424322,0,-0.905511,-1.288591,0,-0.615091,-1.288591,0,-0.615091
"2204",11.01,"m2",1,-0.54826,0,-0.672952,-1.412002,0,-1.125283,-1.412002,0,-1.125283
"2205",11.02,"m1",1,0.410985,0,-0.911642,-1.333722,0,-0.613084,-1.333722,0,-0.613084
"2206",11.02,"m2",1,-0.563003,0,-0.685041,-1.474263,0,-1.208898,-1.474263,0,-1.208898
"2207",11.03,"m1",1,0.397204,0,-0.91773,-1.378036,0,-0.608796,-1.378036,0,-0.608796
"2208",11.03,"m2",1,-0.578351,0,-0.697975,-1.534772,0,-1.293368,-1.534772,0,-1.293368
"2209",11.04,"m1",1,0.38299,0,-0.923752,-1.421432,0,-0.602229,-1.421432,0,-0.602229
"2210",11.04,"m2",1,-0.594282,0,-0.711763,-1.593124,0,-1.37881,-1.593124,0,-1.37881
"2211",11.05,"m1",1,0.368352,0,-0.929686,-1.463801,0,-0.593392,-1.463801,0,-0.593392
"2212",11.05,"m2",1,-0.610771,0,-0.726416,-1.648877,0,-1.465335,-1.648877,0,-1.465335
"2213",11.06,"m1",1,0.353302,0,-0.935509,-1.505036,0,-0.582306,-1.505036,0,-0.582306
"2214",11.06,"m2",1,-0.627786,0,-0.741947,-1.701555,0,-1.553042,-1.701555,0,-1.553042
"2215",11.07,"m1",1,0.337852,0,-0.941199,-1.545026,0,-0.569001,-1.545026,0,-0.569001
"2216",11.07,"m2",1,-0.645293,0,-0.758367,-1.750641,0,-1.642014,-1.750641,0,-1.642014
"2217",11.08,"m1",1,0.322015,0,-0.946735,-1.583659,0,-0.553517,-1.583659,0,-0.553517
"2218",11.08,"m2",1,-0.663248,0,-0.77569,-1.795581,0,-1.732312,-1.795581,0,-1.732312
"2219",11.09,"m1",1,0.305807,0,-0.952094,-1.620826,0,-0.535904,-1.620826,0,-0.535904
"2220",11.09,"m2",1,-0.681606,0,-0.79393,-1.835784,0,-1.823972,-1.835784,0,-1.823972
"2221",11.1,"m1",1,0.289243,0,-0.957256,-1.656414,0,-0.516222,-1.656414,0,-0.516222
"2222",11.1,"m2",1,-0.700312,0,-0.8131,-1.870622,0,-1.916997,-1.870622,0,-1.916997
"2223",11.11,"m1",1,0.272339,0,-0.962201,-1.690317,0,-0.494542,-1.690317,0,-0.494542
"2224",11.11,"m2",1,-0.719307,0,-0.833213,-1.899436,0,-2.011349,-1.899436,0,-2.011349
"2225",11.12,"m1",1,0.255115,0,-0.966911,-1.722426,0,-0.470943,-1.722426,0,-0.470943
"2226",11.12,"m2",1,-0.738522,0,-0.854283,-1.921534,0,-2.106945,-1.921534,0,-2.106945
"2227",11.13,"m1",1,0.237589,0,-0.971366,-1.75264,0,-0.445516,-1.75264,0,-0.445516
"2228",11.13,"m2",1,-0.757884,0,-0.876319,-1.936199,0,-2.203644,-1.936199,0,-2.203644
"2229",11.14,"m1",1,0.21978,0,-0.975549,-1.780859,0,-0.418359,-1.780859,0,-0.418359
"2230",11.14,"m2",1,-0.777311,0,-0.899332,-1.942697,0,-2.301248,-1.942697,0,-2.301248
"2231",11.15,"m1",1,0.20171,0,-0.979445,-1.806989,0,-0.389581,-1.806989,0,-0.389581
"2232",11.15,"m2",1,-0.796714,0,-0.923327,-1.94028,0,-2.399484,-1.94028,0,-2.399484
"2233",11.16,"m1",1,0.183401,0,-0.983038,-1.830941,0,-0.359298,-1.830941,0,-0.359298
"2234",11.16,"m2",1,-0.815996,0,-0.948307,-1.928198,0,-2.498003,-1.928198,0,-2.498003
"2235",11.17,"m1",1,0.164875,0,-0.986315,-1.852632,0,-0.327634,-1.852632,0,-0.327634
"2236",11.17,"m2",1,-0.835053,0,-0.97427,-1.905712,0,-2.596374,-1.905712,0,-2.596374
"2237",11.18,"m1",1,0.146155,0,-0.989262,-1.871988,0,-0.294721,-1.871988,0,-0.294721
"2238",11.18,"m2",1,-0.853774,0,-1.001211,-1.872102,0,-2.694073,-1.872102,0,-2.694073
"2239",11.19,"m1",1,0.127265,0,-0.991869,-1.888941,0,-0.260697,-1.888941,0,-0.260697
"2240",11.19,"m2",1,-0.872041,0,-1.029116,-1.826689,0,-2.79048,-1.826689,0,-2.79048
"2241",11.2,"m1",1,0.108231,0,-0.994126,-1.903431,0,-0.225706,-1.903431,0,-0.225706
"2242",11.2,"m2",1,-0.889729,0,-1.057965,-1.768844,0,-2.88488,-1.768844,0,-2.88488
"2243",11.21,"m1",1,0.089077,0,-0.996025,-1.915406,0,-0.189897,-1.915406,0,-0.189897
"2244",11.21,"m2",1,-0.906709,0,-1.087729,-1.698011,0,-2.976456,-1.698011,0,-2.976456
"2245",11.22,"m1",1,0.069829,0,-0.997559,-1.924826,0,-0.153425,-1.924826,0,-0.153425
"2246",11.22,"m2",1,-0.922847,0,-1.118372,-1.613726,0,-3.064299,-1.613726,0,-3.064299
"2247",11.23,"m1",1,0.050512,0,-0.998723,-1.931658,0,-0.116445,-1.931658,0,-0.116445
"2248",11.23,"m2",1,-0.938003,0,-1.149846,-1.515633,0,-3.147402,-1.515633,0,-3.147402
"2249",11.24,"m1",1,0.031153,0,-0.999515,-1.935879,0,-0.079117,-1.935879,0,-0.079117
"2250",11.24,"m2",1,-0.952038,0,-1.182093,-1.403509,0,-3.224681,-1.403509,0,-3.224681
"2251",11.25,"m1",1,0.011778,0,-0.999931,-1.937477,0,-0.041601,-1.937477,0,-0.041601
"2252",11.25,"m2",1,-0.964811,0,-1.215043,-1.277282,0,-3.294977,-1.277282,0,-3.294977
"2253",11.26,"m1",1,-0.007586,0,-0.999971,-1.936448,0,-0.004059,-1.936448,0,-0.004059
"2254",11.26,"m2",1,-0.976181,0,-1.248614,-1.137049,0,-3.357079,-1.137049,0,-3.357079
"2255",11.27,"m1",1,-0.026914,0,-0.999638,-1.932799,0,0.033347,-1.932799,0,0.033347
"2256",11.27,"m2",1,-0.986012,0,-1.282711,-0.983093,0,-3.409739,-0.983093,0,-3.409739
"2257",11.28,"m1",1,-0.04618,0,-0.998933,-1.926549,0,0.07046,-1.926549,0,0.07046
"2258",11.28,"m2",1,-0.994171,0,-1.317228,-0.815896,0,-3.451702,-0.815896,0,-3.451702
"2259",11.29,"m1",1,-0.065357,0,-0.997862,-1.917722,0,0.107119,-1.917722,0,0.107119
"2260",11.29,"m2",1,-1.000533,0,-1.352045,-0.636148,0,-3.481725,-0.636148,0,-3.481725
"2261",11.3,"m1",1,-0.08442,0,-0.99643,-1.906357,0,0.143173,-1.906357,0,0.143173
"2262",11.3,"m2",1,-1.00498,0,-1.387031,-0.444755,0,-3.498615,-0.444755,0,-3.498615
"2263",11.31,"m1",1,-0.103345,0,-0.994646,-1.892496,0,0.178469,-1.892496,0,0.178469
"2264",11.31,"m2",1,-1.007409,0,-1.422044,-0.242833,0,-3.501256,-0.242833,0,-3.501256
"2265",11.32,"m1",1,-0.122107,0,-0.992517,-1.876196,0,0.212863,-1.876196,0,0.212863
"2266",11.32,"m2",1,-1.007726,0,-1.45693,-0.031708,0,-3.488643,-0.031708,0,-3.488643
"2267",11.33,"m1",1,-0.140682,0,-0.990055,-1.857517,0,0.246214,-1.857517,0,0.246214
"2268",11.33,"m2",1,-1.005855,0,-1.49153,0.187104,0,-3.459914,0.187104,0,-3.459914
"2269",11.34,"m1",1,-0.159048,0,-0.987271,-1.836531,0,0.278388,-1.836531,0,0.278388
"2270",11.34,"m2",1,-1.001736,0,-1.525673,0.411913,0,-3.414382,0.411913,0,-3.414382
"2271",11.35,"m1",1,-0.177181,0,-0.984178,-1.813312,0,0.309258,-1.813312,0,0.309258
"2272",11.35,"m2",1,-0.995327,0,-1.559189,0.640879,0,-3.35156,0.640879,0,-3.35156
"2273",11.36,"m1",1,-0.19506,0,-0.980791,-1.787945,0,0.338706,-1.787945,0,0.338706
"2274",11.36,"m2",1,-0.986606,0,-1.591901,0.872046,0,-3.271188,0.872046,0,-3.271188
"2275",11.37,"m1",1,-0.212665,0,-0.977125,-1.760519,0,0.366619,-1.760519,0,0.366619
"2276",11.37,"m2",1,-0.975573,0,-1.623633,1.103382,0,-3.173248,1.103382,0,-3.173248
"2277",11.38,"m1",1,-0.229977,0,-0.973196,-1.731128,0,0.392894,-1.731128,0,0.392894
"2278",11.38,"m2",1,-0.962244,0,-1.654213,1.332809,0,-3.057978,1.332809,0,-3.057978
"2279",11.39,"m1",1,-0.246975,0,-0.969022,-1.69987,0,0.417439,-1.69987,0,0.417439
"2280",11.39,"m2",1,-0.946662,0,-1.683472,1.558255,0,-2.925875,1.558255,0,-2.925875
"2281",11.4,"m1",1,-0.263644,0,-0.96462,-1.666846,0,0.440166,-1.666846,0,0.440166
"2282",11.4,"m2",1,-0.928885,0,-1.711249,1.777692,0,-2.777692,1.777692,0,-2.777692
"2283",11.41,"m1",1,-0.279966,0,-0.96001,-1.632161,0,0.461002,-1.632161,0,0.461002
"2284",11.41,"m2",1,-0.908993,0,-1.737393,1.989179,0,-2.614425,1.989179,0,-2.614425
"2285",11.42,"m1",1,-0.295925,0,-0.955211,-1.595921,0,0.47988,-1.595921,0,0.47988
"2286",11.42,"m2",1,-0.887084,0,-1.761766,2.190903,0,-2.437302,2.190903,0,-2.437302
"2287",11.43,"m1",1,-0.311507,0,-0.950244,-1.558234,0,0.496743,-1.558234,0,0.496743
"2288",11.43,"m2",1,-0.863272,0,-1.784243,2.381211,0,-2.247749,2.381211,0,-2.247749
"2289",11.44,"m1",1,-0.326699,0,-0.945128,-1.519208,0,0.511545,-1.519208,0,0.511545
"2290",11.44,"m2",1,-0.837686,0,-1.804717,2.558645,0,-2.047367,2.558645,0,-2.047367
"2291",11.45,"m1",1,-0.341489,0,-0.939886,-1.478949,0,0.524249,-1.478949,0,0.524249
"2292",11.45,"m2",1,-0.810466,0,-1.823096,2.721963,0,-1.837895,2.721963,0,-1.837895
"2293",11.46,"m1",1,-0.355864,0,-0.934538,-1.437566,0,0.534826,-1.437566,0,0.534826
"2294",11.46,"m2",1,-0.781764,0,-1.839308,2.870158,0,-1.621173,2.870158,0,-1.621173
"2295",11.47,"m1",1,-0.369816,0,-0.929105,-1.395162,0,0.543259,-1.395162,0,0.543259
"2296",11.47,"m2",1,-0.75174,0,-1.853299,3.002468,0,-1.399103,3.002468,0,-1.399103
"2297",11.48,"m1",1,-0.383334,0,-0.92361,-1.35184,0,0.549539,-1.35184,0,0.549539
"2298",11.48,"m2",1,-0.720556,0,-1.865035,3.118381,0,-1.173609,3.118381,0,-1.173609
"2299",11.49,"m1",1,-0.396411,0,-0.918073,-1.307701,0,0.553664,-1.307701,0,0.553664
"2300",11.49,"m2",1,-0.68838,0,-1.874501,3.217625,0,-0.946604,3.217625,0,-0.946604
"2301",11.5,"m1",1,-0.40904,0,-0.912517,-1.26284,0,0.555644,-1.26284,0,0.555644
"2302",11.5,"m2",1,-0.655378,0,-1.8817,3.300169,0,-0.719949,3.300169,0,-0.719949
"2303",11.51,"m1",1,-0.421213,0,-0.906962,-1.21735,0,0.555493,-1.21735,0,0.555493
"2304",11.51,"m2",1,-0.621716,0,-1.886655,3.366196,0,-0.495428,3.366196,0,-0.495428
"2305",11.52,"m1",1,-0.432926,0,-0.901429,-1.171319,0,0.553238,-1.171319,0,0.553238
"2306",11.52,"m2",1,-0.587555,0,-1.889402,3.416094,0,-0.274715,3.416094,0,-0.274715
"2307",11.53,"m1",1,-0.444175,0,-0.89594,-1.124831,0,0.548908,-1.124831,0,0.548908
"2308",11.53,"m2",1,-0.553051,0,-1.889996,3.450426,0,-0.059359,3.450426,0,-0.059359
"2309",11.54,"m1",1,-0.454954,0,-0.890515,-1.077964,0,0.542543,-1.077964,0,0.542543
"2310",11.54,"m2",1,-0.518352,0,-1.888503,3.469909,0,0.14924,3.469909,0,0.14924
"2311",11.55,"m1",1,-0.465262,0,-0.885173,-1.030793,0,0.534189,-1.030793,0,0.534189
"2312",11.55,"m2",1,-0.483598,0,-1.885005,3.475386,0,0.349836,3.475386,0,0.349836
"2313",11.56,"m1",1,-0.475096,0,-0.879934,-0.983383,0,0.523896,-0.983383,0,0.523896
"2314",11.56,"m2",1,-0.44892,0,-1.879591,3.467803,0,0.541351,3.467803,0,0.541351
"2315",11.57,"m1",1,-0.484454,0,-0.874817,-0.935799,0,0.511723,-0.935799,0,0.511723
"2316",11.57,"m2",1,-0.414438,0,-1.872363,3.448177,0,0.722871,3.448177,0,0.722871
"2317",11.58,"m1",1,-0.493335,0,-0.869839,-0.888096,0,0.497732,-0.888096,0,0.497732
"2318",11.58,"m2",1,-0.380262,0,-1.863426,3.417578,0,0.893648,3.417578,0,0.893648
"2319",11.59,"m1",1,-0.501738,0,-0.865019,-0.840326,0,0.481991,-0.840326,0,0.481991
"2320",11.59,"m2",1,-0.346491,0,-1.852895,3.377104,0,1.053094,3.377104,0,1.053094
"2321",11.6,"m1",1,-0.509664,0,-0.860374,-0.792532,0,0.464572,-0.792532,0,0.464572
"2322",11.6,"m2",1,-0.313213,0,-1.840887,3.32786,0,1.200775,3.32786,0,1.200775
"2323",11.61,"m1",1,-0.517111,0,-0.855918,-0.744755,0,0.445551,-0.744755,0,0.445551
"2324",11.61,"m2",1,-0.280503,0,-1.827523,3.270944,0,1.336396,3.270944,0,1.336396
"2325",11.62,"m1",1,-0.524082,0,-0.851668,-0.697029,0,0.42501,-0.697029,0,0.42501
"2326",11.62,"m2",1,-0.248429,0,-1.812925,3.207426,0,1.459796,3.207426,0,1.459796
"2327",11.63,"m1",1,-0.530575,0,-0.847638,-0.649381,0,0.403032,-0.649381,0,0.403032
"2328",11.63,"m2",1,-0.217046,0,-1.797216,3.138342,0,1.570929,3.138342,0,1.570929
"2329",11.64,"m1",1,-0.536594,0,-0.843841,-0.601834,0,0.379703,-0.601834,0,0.379703
"2330",11.64,"m2",1,-0.186399,0,-1.780518,3.06468,0,1.669855,3.06468,0,1.669855
"2331",11.65,"m1",1,-0.542138,0,-0.84029,-0.554407,0,0.355113,-0.554407,0,0.355113
"2332",11.65,"m2",1,-0.156525,0,-1.76295,2.987374,0,1.756725,2.987374,0,1.756725
"2333",11.66,"m1",1,-0.547209,0,-0.836996,-0.507112,0,0.329354,-0.507112,0,0.329354
"2334",11.66,"m2",1,-0.127452,0,-1.744633,2.9073,0,1.831768,2.9073,0,1.831768
"2335",11.67,"m1",1,-0.551808,0,-0.833971,-0.459958,0,0.30252,-0.459958,0,0.30252
"2336",11.67,"m2",1,-0.099199,0,-1.72568,2.825271,0,1.895278,2.825271,0,1.895278
"2337",11.68,"m1",1,-0.555938,0,-0.831224,-0.412948,0,0.274708,-0.412948,0,0.274708
"2338",11.68,"m2",1,-0.071779,0,-1.706204,2.742035,0,1.947604,2.742035,0,1.947604
"2339",11.69,"m1",1,-0.559599,0,-0.828764,-0.366084,0,0.246014,-0.366084,0,0.246014
"2340",11.69,"m2",1,-0.045196,0,-1.686312,2.658276,0,1.989136,2.658276,0,1.989136
"2341",11.7,"m1",1,-0.562792,0,-0.826598,-0.319361,0,0.216538,-0.319361,0,0.216538
"2342",11.7,"m2",1,-0.01945,0,-1.66611,2.574616,0,2.020298,2.574616,0,2.020298
"2343",11.71,"m1",1,-0.56552,0,-0.824735,-0.272774,0,0.186379,-0.272774,0,0.186379
