"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz","ke","pe","te"
"1669",8.34,"m1",1,0.398884,0,-0.917001,1.772649,0,0.750872,1.772649,0,0.750872,1.8530466187925,-8.99577981,-7.1427331912075
"1670",8.34,"m2",1,0.855967,0,-1.806425,-4.475471,0,-2.748393,-4.475471,0,-2.748393,13.791752377145,-17.72102925,-3.929276872855
"1671",8.35,"m1",1,0.416085,0,-0.909326,1.720118,0,0.767575,1.720118,0,0.767575,1.7739886572745,-8.92048806,-7.1464994027255
"1672",8.35,"m2",1,0.808709,0,-1.829025,-4.725862,0,-2.259965,-4.725862,0,-2.259965,13.7206067221345,-17.94273525,-4.2221285278655
"1673",8.36,"m1",1,0.43275,0,-0.901514,1.666499,0,0.781175,1.666499,0,0.781175,1.693726648813,-8.84385234,-7.150125691187
"1674",8.36,"m2",1,0.759396,0,-1.846661,-4.931314,0,-1.763593,-4.931314,0,-1.763593,13.7140590181225,-18.11574441,-4.4016853918775
"1675",8.37,"m1",1,0.44887,0,-0.893597,1.611952,0,0.791666,1.611952,0,0.791666,1.61256215293,-8.76618657,-7.15362441707
"1676",8.37,"m2",1,0.708478,0,-1.859311,-5.091713,0,-1.265025,-5.091713,0,-1.265025,13.762914762497,-18.23984091,-4.476926147503
"1677",8.38,"m1",1,0.464436,0,-0.885607,1.556631,0,0.799054,1.556631,0,0.799054,1.5307936825385,-8.68780467,-7.1570109874615
"1678",8.38,"m2",1,0.656401,0,-1.867009,-5.20778,0,-0.769742,-5.20778,0,-0.769742,13.856737637482,-18.31535829,-4.458620652518
"1679",8.39,"m1",1,0.479443,0,-0.877573,1.500685,0,0.803358,1.500685,0,0.803358,1.4487197726945,-8.60899113,-7.1602713573055
"1680",8.39,"m2",1,0.603591,0,-1.869837,-5.280975,0,-0.282828,-5.280975,0,-0.282828,13.9843443141045,-18.34310097,-4.3587566558955
"1681",8.4,"m1",1,0.493885,0,-0.869527,1.444254,0,0.804609,1.444254,0,0.804609,1.3666326296985,-8.53005987,-7.1634272403015
"1682",8.4,"m2",1,0.550457,0,-1.867926,-5.313389,0,0.191126,-5.313389,0,0.191126,14.1343159065985,-18.32435406,-4.1900381534015
"1683",8.41,"m1",1,0.50776,0,-0.861499,1.387471,0,0.80285,1.387471,0,0.80285,1.2848219491705,-8.45130519,-7.1664832408295
"1684",8.41,"m2",1,0.497381,0,-1.861445,-5.307627,0,0.648091,-5.307627,0,0.648091,14.295463157705,-18.26077545,-3.965312292295
"1685",8.42,"m1",1,0.521065,0,-0.853517,1.330461,0,0.798134,1.330461,0,0.798134,1.2035721772385,-8.37300177,-7.1694295927615
"1686",8.42,"m2",1,0.444714,0,-1.850598,-5.266686,0,1.084646,-5.266686,0,1.084646,14.457219183956,-18.15436638,-3.697147196044
"1687",8.43,"m1",1,0.533798,0,-0.845612,1.27334,0,0.790522,1.27334,0,0.790522,1.123159894042,-8.29545372,-7.172293825958
"1688",8.43,"m2",1,0.392775,0,-1.835618,-5.193834,0,1.497986,-5.193834,0,1.497986,14.609936837876,-18.00741258,-3.397475742124
"1689",8.44,"m1",1,0.54596,0,-0.837811,1.216213,0,0.780087,1.216213,0,0.780087,1.043854894469,-8.21892591,-7.175071015531
"1690",8.44,"m2",1,0.341851,0,-1.816759,-5.092496,0,1.885922,-5.092496,0,1.885922,14.74510865005,-17.82240579,-3.07729713995
"1691",8.45,"m1",1,0.557552,0,-0.830142,1.159177,0,0.766908,1.159177,0,0.766908,0.9659195988965,-8.14369302,-7.1777734211035
"1692",8.45,"m2",1,0.292189,0,-1.794291,-4.966156,0,2.246853,-4.966156,0,2.246853,14.8555269099725,-17.60199471,-2.7464678000275
"1693",8.46,"m1",1,0.568575,0,-0.822631,1.102319,0,0.751072,1.102319,0,0.751072,0.8896081634725,-8.07001011,-7.1804019465275
"1694",8.46,"m2",1,0.244006,0,-1.768493,-4.81827,0,2.579724,-4.81827,0,2.579724,14.935350854538,-17.34891633,-2.413565475462
"1695",8.47,"m1",1,0.579032,0,-0.815305,1.045715,0,0.732673,1.045715,0,0.732673,0.815164793077,-7.99814205,-7.182977256923
"1696",8.47,"m2",1,0.197484,0,-1.739654,-4.65219,0,2.883974,-4.65219,0,2.883974,14.980088914388,-17.06600574,-2.085916825612
"1697",8.48,"m1",1,0.588927,0,-0.808186,0.989433,0,0.71181,0.989433,0,0.71181,0.7428255687945,-7.92830466,-7.1854790912055
"1698",8.48,"m2",1,0.152773,0,-1.708059,-4.47111,0,3.15948,-4.47111,0,3.15948,14.98656925125,-16.75605879,-1.76948953875
"1699",8.49,"m1",1,0.598262,0,-0.801301,0.933528,0,0.688588,0.933528,0,0.688588,0.672813980264,-7.86076281,-7.187948829736
"1700",8.49,"m2",1,0.109993,0,-1.673994,-4.278019,0,3.406496,-4.278019,0,3.406496,14.9528307811885,-16.42188114,-1.4690503588115
"1701",8.5,"m1",1,0.607042,0,-0.794669,0.878047,0,0.663116,0.878047,0,0.663116,0.6053446818325,-7.79570289,-7.1903582081675
"1702",8.5,"m2",1,0.069236,0,-1.637738,-4.075678,0,3.625587,-4.075678,0,3.625587,14.8780161271265,-16.06620978,-1.1881936528735
"1703",8.51,"m1",1,0.615273,0,-0.788314,0.823028,0,0.635509,0.823028,0,0.635509,0.5406233889325,-7.73336034,-7.1927369510675
"1704",8.51,"m2",1,0.03057,0,-1.599562,-3.866598,0,3.817576,-3.866598,0,3.817576,14.76223330469,-15.69170322,-0.929469915310001
"1705",8.52,"m1",1,0.622958,0,-0.782256,0.768499,0,0.605882,0.768499,0,0.605882,0.4788418554625,-7.67393136,-7.1950895045375
"1706",8.52,"m2",1,-0.00596,0,-1.559727,-3.653035,0,3.983484,-3.653035,0,3.983484,14.6064047447405,-15.30092187,-0.694517125259502
"1707",8.53,"m1",1,0.630102,0,-0.776512,0.714479,0,0.574354,0.714479,0,0.574354,0.4201813793785,-7.61758272,-7.1974013406215
"1708",8.53,"m2",1,-0.04033,0,-1.518483,-3.436991,0,4.124481,-3.436991,0,4.124481,14.412125326721,-14.89631823,-0.484192903279
"1709",8.54,"m1",1,0.636712,0,-0.771102,0.660977,0,0.541049,0.660977,0,0.541049,0.364812307465,-7.56451062,-7.199698312535
"1710",8.54,"m2",1,-0.072532,0,-1.476064,-3.220221,0,4.241841,-3.220221,0,4.241841,14.181519179061,-14.48018784,-0.298668660939002
"1711",8.55,"m1",1,0.642792,0,-0.766041,0.607995,0,0.50609,0.607995,0,0.50609,0.3128925040625,-7.51486221,-7.2019697059375
"1712",8.55,"m2",1,-0.102575,0,-1.432695,-3.00425,0,4.336905,-3.00425,0,4.336905,13.9171315207625,-14.05473795,-0.137606429237502
"1713",8.56,"m1",1,0.648347,0,-0.761345,0.555527,0,0.469602,0.555527,0,0.469602,0.2645681430665,-7.46879445,-7.2042263069335
"1714",8.56,"m2",1,-0.130479,0,-1.388585,-2.790384,0,4.411046,-2.790384,0,4.411046,13.621784840786,-13.62201885,-0.000234009214000963
"1715",8.57,"m1",1,0.653383,0,-0.757027,0.50356,0,0.431712,0.50356,0,0.431712,0.219973962272,-7.42643487,-7.206460907728
"1716",8.57,"m2",1,-0.156276,0,-1.343928,-2.579731,0,4.465643,-2.579731,0,4.465643,13.298489717905,-13.18393368,0.114556037904999
"1717",8.58,"m1",1,0.657904,0,-0.753102,0.452074,0,0.392548,0.452074,0,0.392548,0.17923241689,-7.38793062,-7.20869820311
"1718",8.58,"m2",1,-0.180008,0,-1.298908,-2.37322,0,4.502061,-2.37322,0,4.502061,12.9503632080605,-12.74228748,0.208075728060502
"1719",8.59,"m1",1,0.661914,0,-0.74958,0.401042,0,0.352239,0.401042,0,0.352239,0.1424534994425,-7.3533798,-7.2109263005575
"1720",8.59,"m2",1,-0.201724,0,-1.253691,-2.171624,0,4.521635,-2.171624,0,4.521635,12.5805669353005,-12.29870871,0.281858225300498
"1721",8.6,"m1",1,0.665419,0,-0.74647,0.350433,0,0.310913,0.350433,0,0.310913,0.109735090529,-7.3228707,-7.213135609471
"1722",8.6,"m2",1,-0.22148,0,-1.208435,-1.975573,0,4.525653,-1.975573,0,4.525653,12.192211877369,-11.85474735,0.337464527369001
"1723",8.61,"m1",1,0.668421,0,-0.743783,0.300209,0,0.268699,0.300209,0,0.268699,0.081162298141,-7.29651123,-7.215348931859
"1724",8.61,"m2",1,-0.239336,0,-1.163281,-1.785577,0,4.515355,-1.785577,0,4.515355,11.788357999477,-11.41178661,0.376571389476998
"1725",8.62,"m1",1,0.670924,0,-0.741526,0.250329,0,0.225728,0.250329,0,0.225728,0.0568088691125,-7.27437006,-7.2175611908875
"1726",8.62,"m2",1,-0.255356,0,-1.118362,-1.602041,0,4.491922,-1.602041,0,4.491922,11.3719493098825,-10.97113122,0.400818089882497
"1727",8.63,"m1",1,0.672931,0,-0.739705,0.200748,0,0.182129,0.200748,0,0.182129,0.0367353660725,-7.25650605,-7.2197706839275
"1728",8.63,"m2",1,-0.269609,0,-1.073797,-1.42528,0,4.456477,-1.42528,0,4.456477,10.9458051649645,-10.53394857,0.411856594964497
"1729",8.64,"m1",1,0.674446,0,-0.738325,0.151417,0,0.138032,0.151417,0,0.138032,0.0209899704565,-7.24296825,-7.2219782795435
"1730",8.64,"m2",1,-0.282164,0,-1.029696,-1.255535,0,4.410079,-1.255535,0,4.410079,10.512582461233,-10.10131776,0.411264701232998
"1731",8.65,"m1",1,0.675468,0,-0.737389,0.102286,0,0.093567,0.102286,0,0.093567,0.0096086046425,-7.23378609,-7.2241774853575
"1732",8.65,"m2",1,-0.293094,0,-0.986159,-1.09298,0,4.353731,-1.09298,0,4.353731,10.0747894503805,-9.67421979,0.4005696603805
"1733",8.66,"m1",1,0.676001,0,-0.7369,0.053303,0,0.048863,0.053303,0,0.048863,0.002614401289,-7.228989,-7.226374598711
"1734",8.66,"m2",1,-0.302471,0,-0.943275,-0.937739,0,4.288373,-0.937739,0,4.288373,9.634748709625,-9.25352775,0.381220959625001
"1735",8.67,"m1",1,0.676046,0,-0.73686,0.004414,0,0.00405,0.004414,0,0.00405,1.7942948e-05,-7.2285966,-7.228578657052
"1736",8.67,"m2",1,-0.31037,0,-0.901126,-0.789888,0,4.214895,-0.789888,0,4.214895,9.1946314567845,-8.84004606,0.354585396784501
"1737",8.68,"m1",1,0.675601,0,-0.737267,-0.044435,0,-0.040743,-0.044435,0,-0.040743,0.001817230637,-7.23258927,-7.230772039363
"1738",8.68,"m2",1,-0.316865,0,-0.859785,-0.649468,0,4.134129,-0.649468,0,4.134129,8.7564156358325,-8.43449085,0.321924785832497
"1739",8.69,"m1",1,0.674668,0,-0.738121,-0.093297,0,-0.085385,-0.093297,0,-0.085385,0.007997464217,-7.24096701,-7.232969545783
"1740",8.69,"m2",1,-0.32203,0,-0.819317,-0.516487,0,4.046863,-0.516487,0,4.046863,8.321929480969,-8.03749977,0.284429710969
"1741",8.7,"m1",1,0.673246,0,-0.739419,-0.142225,0,-0.129748,-0.142225,0,-0.129748,0.0185312470645,-7.25370039,-7.2351691429355
"1742",8.7,"m2",1,-0.325939,0,-0.779778,-0.390927,0,3.953834,-0.390927,0,3.953834,7.8928136094425,-7.64962218,0.243191429442501
"1743",8.71,"m1",1,0.671333,0,-0.741156,-0.19127,0,-0.173702,-0.19127,0,-0.173702,0.033378298852,-7.27074036,-7.237362061148
"1744",8.71,"m2",1,-0.328667,0,-0.741221,-0.272748,0,3.855742,-0.272748,0,3.855742,7.470568921034,-7.27137801,0.199190911033999
"1745",8.72,"m1",1,0.668929,0,-0.743327,-0.240481,0,-0.217118,-0.240481,0,-0.217118,0.0524856686425,-7.29203787,-7.2395522013575
"1746",8.72,"m2",1,-0.330286,0,-0.703688,-0.16189,0,3.753244,-0.16189,0,3.753244,7.056524447818,-6.90317928,0.153345167818
"1747",8.73,"m1",1,0.666029,0,-0.745925,-0.289903,0,-0.259867,-0.289903,0,-0.259867,0.075787303549,-7.31752425,-7.241736946451
"1748",8.73,"m2",1,-0.330868,0,-0.667219,-0.058275,0,3.646964,-0.058275,0,3.646964,6.6518711964605,-6.54541839,0.106452806460501
"1749",8.74,"m1",1,0.662634,0,-0.748944,-0.339578,0,-0.301822,-0.339578,0,-0.301822,0.103204868884,-7.34714064,-7.243935771116
"1750",8.74,"m2",1,-0.330486,0,-0.631844,0.038189,0,3.53749,0.038189,0,3.53749,6.2576469499105,-6.19838964,0.0592573099105005
"1751",8.75,"m1",1,0.658738,0,-0.752372,-0.389544,0,-0.342854,-0.389544,0,-0.342854,0.134646696626,-7.38076932,-7.246122623374
"1752",8.75,"m2",1,-0.32921,0,-0.59759,0.127609,0,3.42538,0.127609,0,3.42538,5.8747561006405,-5.8623579,0.0123982006404999
"1753",8.76,"m1",1,0.65434,0,-0.756201,-0.439833,0,-0.382836,-0.439833,0,-0.382836,0.1700082353925,-7.41833181,-7.2483235746075
"1754",8.76,"m2",1,-0.327109,0,-0.564478,0.210105,0,3.311165,0.210105,0,3.311165,5.503978884125,-5.53752918,-0.0335502958750009
"1755",8.77,"m1",1,0.649435,0,-0.760417,-0.490474,0,-0.421641,-0.490474,0,-0.421641,0.2091729387785,-7.45969077,-7.2505178312215
"1756",8.77,"m2",1,-0.324251,0,-0.532525,0.285809,0,3.195346,0.285809,0,3.195346,5.1459614220985,-5.22407025,-0.0781088279015005
"1757",8.78,"m1",1,0.64402,0,-0.765008,-0.541488,0,-0.459144,-0.541488,0,-0.459144,0.25201123344,-7.50472848,-7.25271724656
"1758",8.78,"m2",1,-0.320703,0,-0.501741,0.354866,0,3.078401,0.354866,0,3.078401,4.8012412973785,-4.92207921,-0.120837912621501
"1759",8.79,"m1",1,0.638091,0,-0.769961,-0.592888,0,-0.495221,-0.592888,0,-0.495221,0.2983800096925,-7.55331741,-7.2549374003075
"1760",8.79,"m2",1,-0.316528,0,-0.472133,0.41743,0,2.960782,0.41743,0,2.960782,4.470238928212,-4.63162473,-0.161385801788001
"1761",8.8,"m1",1,0.631645,0,-0.775258,-0.644684,0,-0.529749,-0.644684,0,-0.529749,0.3481257314285,-7.60528098,-7.2571552485715
"1762",8.8,"m2",1,-0.311792,0,-0.443704,0.473669,0,2.842918,0.473669,0,2.842918,4.1532725381425,-4.35273624,-0.199463701857501
"1763",8.81,"m1",1,0.624676,0,-0.780884,-0.696874,0,-0.562608,-0.696874,0,-0.562608,0.40108056677,-7.66047204,-7.25939147323
"1764",8.81,"m2",1,-0.306554,0,-0.416452,0.52376,0,2.725215,0.52376,0,2.725215,3.8505606669125,-4.08539412,-0.2348334530875
"1765",8.82,"m1",1,0.617181,0,-0.786821,-0.749452,0,-0.593678,-0.749452,0,-0.593678,0.457065933994,-7.71871401,-7.261648076006
"1766",8.82,"m2",1,-0.300875,0,-0.390371,0.567891,0,2.608057,0.567891,0,2.608057,3.562230751565,-3.82953951,-0.267308758435
"1767",8.83,"m1",1,0.609157,0,-0.793049,-0.802401,0,-0.622845,-0.802401,0,-0.622845,0.515891629413,-7.77981069,-7.263919060587
"1768",8.83,"m2",1,-0.294812,0,-0.365453,0.606261,0,2.491808,0.606261,0,2.491808,3.2883297544925,-3.58509393,-0.2967641755075
"1769",8.84,"m1",1,0.6006,0,-0.799549,-0.855695,0,-0.649997,-0.855695,0,-0.649997,0.577355016517,-7.84357569,-7.266220673483
"1770",8.84,"m2",1,-0.288422,0,-0.341685,0.639077,0,2.376806,0.639077,0,2.376806,3.0288130867825,-3.35192985,-0.3231167632175
"1771",8.85,"m1",1,0.591507,0,-0.8063,-0.909302,0,-0.675024,-0.909302,0,-0.675024,0.64124376389,-7.909803,-7.26855923611
"1772",8.85,"m2",1,-0.281756,0,-0.319051,0.666558,0,2.263373,0.666558,0,2.263373,2.7835784522465,-3.12989031,-0.3463118577535
"1773",8.86,"m1",1,0.581876,0,-0.813278,-0.963178,0,-0.697822,-0.963178,0,-0.697822,0.707333701684,-7.97825718,-7.270923478316
"1774",8.86,"m2",1,-0.274867,0,-0.297533,0.68893,0,2.151806,0.68893,0,2.151806,2.552446803268,-2.91879873,-0.366351926732
"1775",8.87,"m1",1,0.571703,0,-0.820461,-1.017271,0,-0.718292,-1.017271,0,-0.718292,0.7753918423525,-8.04872241,-7.2733305676475
"1776",8.87,"m2",1,-0.267803,0,-0.277109,0.706427,0,2.042381,0.706427,0,2.042381,2.335179627745,-2.71843929,-0.383259662255001
"1777",8.88,"m1",1,0.560988,0,-0.827824,-1.071519,0,-0.736341,-1.071519,0,-0.736341,0.845175517821,-8.12095344,-7.275777922179
"1778",8.88,"m2",1,-0.26061,0,-0.257756,0.719291,0,1.935356,0.719291,0,1.935356,2.1314911947085,-2.52858636,-0.3970951652915
"1779",8.89,"m1",1,0.549729,0,-0.835343,-1.125852,0,-0.75188,-1.125852,0,-0.75188,0.916433130152,-8.19471483,-7.278281699848
"1780",8.89,"m2",1,-0.253332,0,-0.239446,0.727772,0,1.830963,0.727772,0,1.830963,1.9410387956765,-2.34896526,-0.4079264643235
"1781",8.9,"m1",1,0.537927,0,-0.842991,-1.180188,0,-0.764829,-1.180188,0,-0.764829,0.9889035572925,-8.26974171,-7.2808381527075
"1782",8.9,"m2",1,-0.246011,0,-0.222152,0.732124,0,1.729416,0.732124,0,1.729416,1.763442626216,-2.17931112,-0.415868493784
"1783",8.91,"m1",1,0.525583,0,-0.850742,-1.234439,0,-0.775115,-1.234439,0,-0.775115,1.062321453973,-8.34577902,-7.283457566027
"1784",8.91,"m2",1,-0.238685,0,-0.205843,0.732609,0,1.630906,0.732609,0,1.630906,1.5982851638585,-2.01931983,-0.4210346661415
"1785",8.92,"m1",1,0.512698,0,-0.858569,-1.288507,0,-0.782673,-1.288507,0,-0.782673,1.136413656989,-8.42256189,-7.286148233011
"1786",8.92,"m2",1,-0.23139,0,-0.190487,0.729491,0,1.535606,0.729491,0,1.535606,1.4451214531585,-1.86867747,-0.4235560168415
"1787",8.93,"m1",1,0.499275,0,-0.866444,-1.342284,0,-0.787447,-1.342284,0,-0.787447,1.2108995572325,-8.49981564,-7.2889160827675
"1788",8.93,"m2",1,-0.224159,0,-0.17605,0.723039,0,1.443663,0.723039,0,1.443663,1.303474126545,-1.7270505,-0.423576373455
"1789",8.94,"m1",1,0.485318,0,-0.874338,-1.395658,0,-0.78939,-1.395658,0,-0.78939,1.285498912532,-8.57725578,-7.291756867468
"1790",8.94,"m2",1,-0.217024,0,-0.162498,0.713525,0,1.355206,0.713525,0,1.355206,1.1728506140305,-1.59410538,-0.4212547659695
"1791",8.95,"m1",1,0.470833,0,-0.882222,-1.448505,0,-0.788468,-1.448505,0,-0.788468,1.3599242610245,-8.65459782,-7.2946735589755
"1792",8.95,"m2",1,-0.210012,0,-0.149795,0.70122,0,1.270344,0.70122,0,1.270344,1.052741683368,-1.46948895,-0.416747266632
"1793",8.96,"m1",1,0.455826,0,-0.890069,-1.500698,0,-0.784654,-1.500698,0,-0.784654,1.43388819346,-8.73157689,-7.29768869654
"1794",8.96,"m2",1,-0.203148,0,-0.137903,0.686398,0,1.189161,0.686398,0,1.189161,0.9426230491625,-1.35282843,-0.4102053808375
"1795",8.97,"m1",1,0.440305,0,-0.897848,-1.5521,0,-0.777937,-1.5521,0,-0.777937,1.5071001929845,-8.80788888,-7.3007886870155
"1796",8.97,"m2",1,-0.196455,0,-0.126786,0.669333,0,1.111726,0.669333,0,1.111726,0.8419706819825,-1.24377066,-0.4017999780175
"1797",8.98,"m1",1,0.42428,0,-0.905531,-1.602573,0,-0.768313,-1.602573,0,-0.768313,1.579272543149,-8.88325911,-7.303986566851
"1798",8.98,"m2",1,-0.189952,0,-0.116405,0.650296,0,1.038083,0.650296,0,1.038083,0.7502506012525,-1.14193305,-0.3916824487475
"1799",8.99,"m1",1,0.40776,0,-0.913089,-1.651972,0,-0.755796,-1.651972,0,-0.755796,1.6501195412,-8.95740309,-7.3072835488
"1800",8.99,"m2",1,-0.183656,0,-0.106722,0.629557,0,0.96826,0.629557,0,0.96826,0.6669347219245,-1.04694282,-0.3800080980755
"1801",9,"m1",1,0.390758,0,-0.920493,-1.700148,0,-0.740408,-1.700148,0,-0.740408,1.719353614184,-9.03003633,-7.310682715816
"1802",9,"m2",1,-0.177582,0,-0.0977,0.607382,0,0.902262,0.607382,0,0.902262,0.591494805284,-0.958437,-0.366942194716
"1803",9.01,"m1",1,0.373289,0,-0.927715,-1.746953,0,-0.722188,-1.746953,0,-0.722188,1.7867001457765,-9.10088415,-7.3141840042235
"1804",9.01,"m2",1,-0.171742,0,-0.089299,0.584034,0,0.840079,0.584034,0,0.840079,0.5234142196985,-0.87602319,-0.3526089703015
"1805",9.02,"m1",1,0.355367,0,-0.934727,-1.792233,0,-0.701187,-1.792233,0,-0.701187,1.851881167629,-9.16967187,-7.317790702371
"1806",9.02,"m2",1,-0.166144,0,-0.081482,0.559769,0,0.781679,0.559769,0,0.781679,0.462181696201,-0.79933842,-0.337156723799
"1807",9.03,"m1",1,0.337008,0,-0.941502,-1.835837,0,-0.677469,-1.835837,0,-0.677469,1.914630868265,-9.23613462,-7.321503751735
"1808",9.03,"m2",1,-0.160796,0,-0.074212,0.534838,0,0.727015,0.534838,0,0.727015,0.4073012482345,-0.72801972,-0.3207184717655
"1809",9.04,"m1",1,0.318232,0,-0.948013,-1.877615,0,-0.651114,-1.877615,0,-0.651114,1.9746937646105,-9.30000753,-7.3253137653895
"1810",9.04,"m2",1,-0.155701,0,-0.067452,0.509484,0,0.676021,0.509484,0,0.676021,0.3582891693485,-0.66170412,-0.3034149506515
"1811",9.05,"m1",1,0.299058,0,-0.954235,-1.917417,0,-0.622212,-1.917417,0,-0.622212,2.0318178624165,-9.36104535,-7.3292274875835
"1812",9.05,"m2",1,-0.150861,0,-0.061166,0.483945,0,0.628615,0.483945,0,0.628615,0.314679790625,-0.60003846,-0.285358669375
"1813",9.06,"m1",1,0.279507,0,-0.960144,-1.955099,0,-0.590871,-1.955099,0,-0.590871,2.085770319221,-9.41901264,-7.333242320779
"1814",9.06,"m2",1,-0.146277,0,-0.055319,0.458448,0,0.584699,0.458448,0,0.584699,0.2760237446525,-0.54267939,-0.2666556453475
"1815",9.07,"m1",1,0.259602,0,-0.965716,-1.990519,0,-0.557209,-1.990519,0,-0.557209,2.136323879521,-9.47367396,-7.337350080479
"1816",9.07,"m2",1,-0.141945,0,-0.049877,0.43321,0,0.544161,0.43321,0,0.544161,0.2418910490105,-0.48929337,-0.2474023209895
"1817",9.08,"m1",1,0.239366,0,-0.970929,-2.023542,0,-0.521357,-2.023542,0,-0.521357,2.1832676736065,-9.52481349,-7.3415458163935
"1818",9.08,"m2",1,-0.137861,0,-0.044808,0.408439,0,0.506876,0.408439,0,0.506876,0.2118728480485,-0.43956648,-0.2276936319515
"1819",9.09,"m1",1,0.218826,0,-0.975764,-2.054041,0,-0.483459,-2.054041,0,-0.483459,2.226408517181,-9.57224484,-7.345836322819
"1820",9.09,"m2",1,-0.134017,0,-0.040081,0.384332,0,0.472702,0.384332,0,0.472702,0.185579133514,-0.39319461,-0.207615476486
"1821",9.1,"m1",1,0.198007,0,-0.980201,-2.081896,0,-0.44367,-2.081896,0,-0.44367,2.265567011858,-9.61577181,-7.350204798142
"1822",9.1,"m2",1,-0.130406,0,-0.035667,0.361076,0,0.441489,0.361076,0,0.441489,0.1626442074485,-0.34989327,-0.1872490625515
"1823",9.11,"m1",1,0.176937,0,-0.984222,-2.106995,0,-0.402156,-2.106995,0,-0.402156,2.3005786891805,-9.65521782,-7.3546391308195
"1824",9.11,"m2",1,-0.127018,0,-0.031536,0.338843,0,0.413073,0.338843,0,0.413073,0.142721940989,-0.30936816,-0.166646219011
"1825",9.12,"m1",1,0.155645,0,-0.987813,-2.129237,0,-0.359093,-2.129237,0,-0.359093,2.331298992409,-9.69044553,-7.359146537591
"1826",9.12,"m2",1,-0.12384,0,-0.027663,0.317795,0,0.387283,0.317795,0,0.387283,0.125490892057,-0.27137403,-0.145883137943
"1827",9.13,"m1",1,0.134159,0,-0.99096,-2.148533,0,-0.314666,-2.148533,0,-0.314666,2.3576043718225,-9.7213176,-7.3637132281775
"1828",9.13,"m2",1,-0.120859,0,-0.024024,0.29808,0,0.363934,0.29808,0,0.363934,0.110649821378,-0.23567544,-0.125025618622
"1829",9.14,"m1",1,0.112511,0,-0.99365,-2.164804,0,-0.269067,-2.164804,0,-0.269067,2.3793867044525,-9.7477065,-7.3683197955475
"1830",9.14,"m2",1,-0.118061,0,-0.020595,0.279833,0,0.342839,0.279833,0,0.342839,0.097922543905,-0.20203695,-0.104114406095
"1831",9.15,"m1",1,0.090731,0,-0.995875,-2.177985,0,-0.222495,-2.177985,0,-0.222495,2.396561342625,-9.76953375,-7.372972407375
"1832",9.15,"m2",1,-0.115429,0,-0.017357,0.263176,0,0.3238,0.263176,0,0.3238,0.087054023488,-0.17027217,-0.083218146512
"1833",9.16,"m1",1,0.068851,0,-0.997627,-2.188022,0,-0.175154,-2.188022,0,-0.175154,2.4090595981,-9.78672087,-7.3776612719
"1834",9.16,"m2",1,-0.112947,0,-0.014291,0.248217,0,0.306615,0.248217,0,0.306615,0.077812218657,-0.14019471,-0.062382491343
"1835",9.17,"m1",1,0.046902,0,-0.998899,-2.194877,0,-0.127253,-2.194877,0,-0.127253,2.416839185569,-9.79919919,-7.382360004431
"1836",9.17,"m2",1,-0.110596,0,-0.01138,0.235049,0,0.291076,0.235049,0,0.291076,0.0699866350885,-0.1116378,-0.0416511649115
"1837",9.18,"m1",1,0.024917,0,-0.99969,-2.198525,0,-0.079004,-2.198525,0,-0.079004,2.4198769038205,-9.8069589,-7.3870819961795
"1838",9.18,"m2",1,-0.108359,0,-0.008611,0.223754,0,0.276974,0.223754,0,0.276974,0.063390224596,-0.08447391,-0.021083685404
"1839",9.19,"m1",1,0.002928,0,-0.999996,-2.198954,0,-0.030619,-2.198954,0,-0.030619,2.4181681086385,-9.80996076,-7.3917926513615
"1840",9.19,"m2",1,-0.106215,0,-0.00597,0.214396,0,0.264096,0.214396,0,0.264096,0.057856171016,-0.0585657,-0.000709528984
"1841",9.2,"m1",1,-0.019034,0,-0.999819,-2.196167,0,0.017688,-2.196167,0,0.017688,2.4117311786165,-9.80822439,-7.3964932113835
"1842",9.2,"m2",1,-0.104145,0,-0.003447,0.20703,0,0.252228,0.20703,0,0.252228,0.053240192442,-0.03381507,0.019425122442
"1843",9.21,"m1",1,-0.040936,0,-0.999162,-2.19018,0,0.065706,-2.19018,0,0.065706,2.400602855418,-9.80177922,-7.401176364582
"1844",9.21,"m2",1,-0.102128,0,-0.001036,0.201695,0,0.241157,0.201695,0,0.241157,0.049418785837,-0.01016316,0.039255625837
"1845",9.22,"m1",1,-0.062746,0,-0.99803,-2.181025,0,0.113226,-2.181025,0,0.113226,2.3848450888505,-9.7906743,-7.4058292111495
"1846",9.22,"m2",1,-0.100144,0,0.001271,0.198416,0,0.23067,0.198416,0,0.23067,0.046288778978,0.01246851,0.058757288978
"1847",9.23,"m1",1,-0.084434,0,-0.996429,-2.168746,0,0.160041,-2.168746,0,0.160041,2.3645361670985,-9.77496849,-7.4104323229015
"1848",9.23,"m2",1,-0.098172,0,0.003477,0.197207,0,0.220557,0.197207,0,0.220557,0.043767995549,0.03410937,0.077877365549
"1849",9.24,"m1",1,-0.105968,0,-0.99437,-2.153399,0,0.205952,-2.153399,0,0.205952,2.3397717397525,-9.7547697,-7.4149979602475
"1850",9.24,"m2",1,-0.096191,0,0.005583,0.198069,0,0.21061,0.198069,0,0.21061,0.0417939504305,0.05476923,0.0965631804305
"1851",9.25,"m1",1,-0.127318,0,-0.991862,-2.135054,0,0.250765,-2.135054,0,0.250765,2.3106693340705,-9.73016622,-7.4194968859295
